Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Christiansgave 36,55.871148,12.552662,20000000,Villa,4,1956,meget høj,"2,07",1894,2.018,133,150375,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/christiansgave-36/
"Vallerød Banevej 22B, 1. ",55.886238,12.523121,6995000,Ejerlejlighed,5,,høj,453,633,460,177,39519,E,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/valler%C3%B8d%20banevej-22b/1-/
Østre Pennehavevej 11,55.884514,12.52501,7995000,Villa,6,1959,mellem,239,411,245,181,44171,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/%C3%B8stre%20pennehavevej-11/
"Rungsted Bytorv 2, 2. 7",55.882886,12.529095,3995000,Ejerlejlighed,2,,mellem,79,113,30,78,51217,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/rungsted%20bytorv-2/2-7/
Helleholm 39,55.870639,12.544758,9495000,Villa,6,1977,høj,"1,76",1581,1.716,191,49712,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/helleholm-39/
Thyrasvej 3,55.888375,12.511908,9995000,Villa,7,1971,høj,966,453,527,190,52605,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/thyrasvej-3/
Sophienberg Vænge 16,55.897572,12.533944,11900000,Villa,3,1954,høj,"1,62",1067,879,126,94444,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/sophienberg%20v%C3%A6nge-16/
Rungsted Strandvej 197A,55.894825,12.534977,18995000,Villa,10,1921,meget høj,"1,34",1031,700,296,64172,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/rungsted%20strandvej-197a/
Solkrogen 1,55.895302,12.526969,11250000,Villa,7,1954,høj,"1,33",557,479,168,66964,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/solkrogen-1/
Pennehave 3A,55.882835,12.522431,4495000,Ejerlejlighed,4,,mellem,373,468,374,110,40863,B,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/pennehave-3a/
Helenevej 4,55.886775,12.526944,8800000,Villa,6,1917,høj,386,565,392,123,71544,F,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/helenevej-4/
Rungsted Strandvej 72,55.876077,12.548863,29000000,Villa,6,1957,høj,"1,55",1388,1.499,225,128888,F,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/rungsted%20strandvej-72/
Boganisvej 11,55.878266,12.540804,11000000,Villa,7,1971,høj,983,821,936,231,47619,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/boganisvej-11/
Sanskevej 3,55.883368,12.516561,8995000,Villa,4,1903,mellem,742,525,515,149,60369,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/sanskevej-3/
Skovgrænsen 1,55.897256,12.527664,14250000,Villa,5,1977,høj,"1,54",712,699,246,57926,B,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/skovgr%C3%A6nsen-1/
"Vallerød Banevej 22B, 2. ",55.886238,12.523121,5497000,Ejerlejlighed,4,100 MBit,høj,453,633,460,119,46193,N/A,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/valler%C3%B8d%20banevej-22b/2-/
Bukkeballevej 58B,55.893952,12.530397,11995000,Villa,7,1968,høj,"1,18",728,421,184,65190,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/bukkeballevej-58b/
Esbern Snares Vej 2,55.888104,12.512513,6450000,Villa,4,1971,høj,"1,00",481,576,141,45744,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/esbern%20snares%20vej-2/
Strandbjerg 4C,55.892059,12.535989,4600000,Ejerlejlighed,3,1995,høj,"1,08",1086,633,114,40350,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/strandbjerg-4c/
Bel Colles Alle 2A,55.883237,12.517585,6495000,Villa,5,1967,mellem,677,591,577,157,41369,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/bel%20colles%20alle-2a/
Constantiaparken 24,55.889375,12.513039,11495000,Villa,7,1970,høj,"1,05",529,540,183,62814,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/constantiaparken-24/
Dreyersvej 33,55.889946,12.538342,21500000,Villa,7,1953,høj,974,1051,781,225,95555,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/dreyersvej-33/
Rungsted Strandvej 73A,55.875898,12.54838,9495000,Villa,7,1958,høj,"1,53",1370,1.483,210,45214,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/rungsted%20strandvej-73a/
Bukkeballevej 4,55.884494,12.530263,18900000,Villa,11,1907,mellem,181,289,183,372,50806,E,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/bukkeballevej-4/
Bukkeballevej 17,55.888103,12.527482,8495000,Villa,5,1954,høj,527,700,333,160,53093,E,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/bukkeballevej-17/
Sanskevej 2,55.885341,12.515431,7950000,Villa,6,1972,mellem,842,451,537,144,55208,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/sanskevej-2/
"Rungsted Bytorv 9, 2. 38",55.883206,12.52799,3275000,Ejerlejlighed,3,,mellem,23,176,20,69,47463,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/rungsted%20bytorv-9/2-38/
Bukkeballevej 67,55.895008,12.532785,11250000,Villa,6,1934,høj,"1,32",898,610,218,51605,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/bukkeballevej-67/
Enghave 21A,55.886974,12.533848,11250000,Villa,6,1935,høj,537,623,540,165,68181,E,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/enghave-21a/
Rungsted Strandvej 78,55.877572,12.547547,40000000,Villa,8,1896,høj,"1,39",1241,1.345,399,100250,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/rungsted%20strandvej-78/
Vallerød Banevej 15C,55.886564,12.522012,8995000,Villa,4,1973,høj,530,707,536,170,52911,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/valler%C3%B8d%20banevej-15c/
Sømandshvilevej 31,55.873842,12.544979,8750000,Rækkehus,4,1984,høj,"1,50",1328,1.456,155,56451,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/s%C3%B8mandshvilevej-31/
"Rungsted Bytorv 9, 1. 35",55.883206,12.52799,2995000,Ejerlejlighed,2,,mellem,23,176,20,69,43405,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/rungsted%20bytorv-9/1-35/
Kildevej 31A,55.890548,12.532886,12400000,Villalejlighed,5,1962,høj,850,928,428,221,56108,A,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/kildevej-31a/
Bolbrovej 49,55.890231,12.530713,15295000,Villa,11,1916,høj,777,811,299,338,45251,E,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/bolbrovej-49/
Ingeborg Vænge 9,55.878491,12.545649,12500000,Villa,7,1976,høj,"1,24",1091,1.191,272,45955,A2010,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/ingeborg%20v%C3%A6nge-9/
Bolbrovej 40,55.890498,12.53133,16675000,Villa,7,1946,høj,815,836,331,339,49188,E,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/bolbrovej-40/
Vallerød Banevej 4,55.883435,12.52253,13995000,Villa,6,1931,mellem,361,481,364,234,59807,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/valler%C3%B8d%20banevej-4/
Bukkeballevej 56A,55.893674,12.529294,13900000,Villa,10,1936,høj,"1,15",655,354,290,47931,E,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/bukkeballevej-56a/
Helleholm 29,55.869913,12.545442,8295000,Villa,4,1976,høj,"1,86",1671,1.807,152,54572,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/helleholm-29/
Sophienbergvej 31,55.896835,12.526287,8695000,Rækkehus,6,1978,høj,"1,50",615,646,202,43044,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/sophienbergvej-31/
Bukkeballevej 11B,55.88605,12.527521,9695000,Villa,7,1935,høj,300,478,306,164,59115,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/bukkeballevej-11b/
Valdemarsvej 42,55.889035,12.519998,7250000,Villa,4,1936,høj,817,462,453,141,51418,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/valdemarsvej-42/
Vallerødgade 19A,55.893413,12.520168,10995000,Villa,6,1911,høj,"1,23",76,469,169,65059,E,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/valler%C3%B8dgade-19a/
Bolbro Villavej 9D,55.88843,12.526242,8995000,Villa,5,1989,høj,575,697,287,188,47845,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/bolbro%20villavej-9d/
Solbakkevej 1,55.891422,12.524846,10695000,Villa,5,2000,høj,918,416,99,187,57192,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/solbakkevej-1/
Sømandshvile Park 21,55.87268,12.547803,8495000,Rækkehus,5,1984,høj,"1,72",1548,1.675,173,49104,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/s%C3%B8mandshvile%20park-21/
Solbrinken 4,55.896444,12.522965,9495000,Villa,5,1968,høj,"1,49",441,638,151,62880,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/solbrinken-4/
Rungsted Strandvej 50,55.872395,12.550547,11995000,Villa,6,1969,meget høj,"1,87",1702,1.826,165,72696,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/rungsted%20strandvej-50/
Rungsted Strandvej 171,55.891238,12.538898,24495000,Villa,6,1920,høj,"1,11",1192,808,207,118333,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/rungsted%20strandvej-171/
Solbrinken 3,55.896082,12.522959,11995000,Villa,12,,høj,"1,45",408,600,263,45608,N/A,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/solbrinken-3/
Bolbrovænge 4A,55.889291,12.535147,15995000,Villa,8,1919,høj,792,892,600,320,49984,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/bolbrov%C3%A6nge-4a/
Bukkeballevej 15A,55.887178,12.527033,8995000,Villa,6,1917,høj,428,607,429,245,36714,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/bukkeballevej-15a/
Esbern Snares Vej 3,55.887768,12.512411,7295000,Villa,4,1972,høj,993,446,593,218,33463,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/esbern%20snares%20vej-3/
Birgitte Gøyes Vej 4,55.887707,12.514504,8495000,Villa,5,,høj,996,527,690,156,54455,N/A,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/birgitte%20g%C3%B8yes%20vej-4/
Sundtoften 13,55.88604,12.530748,7995000,Villa,5,1975,høj,337,464,342,151,52947,E,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/sundtoften-13/
Rungsted Strandvej 117A,55.884859,12.543195,3495000,Villalejlighed,3,1942,høj,969,926,943,80,43687,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/rungsted%20strandvej-117a/
Ved Hegnet 6,55.894728,12.52719,10995000,Villa,7,1947,høj,"1,26",547,417,142,77429,E,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/ved%20hegnet-6/
Lange-Müllers Alle 28,55.898415,12.533586,16995000,Villa,11,1979,høj,"1,70",1094,946,296,57415,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/lange-m%C3%BCllers%20alle-28/
Vallerød Banevej 18B,55.885442,12.523241,8500000,Villa,4,1960,mellem,390,563,396,151,56291,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/valler%C3%B8d%20banevej-18b/
Kirkevej 2B,55.887285,12.53866,8850000,Villa,4,1988,høj,795,830,787,156,56730,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/kirkevej-2b/
Rungsted Strandvej 75,55.876446,12.547783,15900000,Villa,8,1930,høj,"1,47",1308,1.419,255,62352,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/rungsted%20strandvej-75/
Piet Heins Vej 21,55.8799,12.53331,15500000,Ejerlejlighed,3,,mellem,505,325,457,187,82887,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/piet%20heins%20vej-21/
Bolbrovej 102,55.892978,12.517451,5995000,Villa,4,,høj,"1,27",77,600,120,49958,N/A,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/bolbrovej-102/
Bolbrovej 50B,55.890803,12.529396,15800000,Villa,6,2011,høj,828,709,204,281,56227,B,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/bolbrovej-50b/
Enghave 35,55.886601,12.529055,9995000,Villa,6,1951,høj,362,521,368,165,60575,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/enghave-35/
Piet Heins Vej 15,55.880193,12.533059,9995000,Ejerlejlighed,3,,mellem,470,292,421,136,73492,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/piet%20heins%20vej-15/
Hulsøvang 31,55.889211,12.532476,13500000,Villa,7,1952,høj,702,830,446,249,54216,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/huls%C3%B8vang-31/
Folehavevej 70B,55.867918,12.541756,5995000,Villa,4,1905,høj,"1,92",1485,1.875,108,55509,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/folehavevej-70b/
Christiansgave 2,55.872751,12.549894,7995000,Rækkehus,4,1956,meget høj,"1,82",1645,1.769,115,69521,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/christiansgave-2/
Dreyersvej 35,55.890113,12.53796,9995000,Villa,5,1913,høj,972,1054,755,150,66633,E,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/dreyersvej-35/
Kastanievej 1,55.888393,12.536914,23800000,Villa,7,2022,høj,786,857,741,285,83508,A2015,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/kastanievej-1/
Vallerødvænge 23,55.890512,12.522902,9995000,Villa,6,1979,høj,861,383,218,216,46273,E,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/valler%C3%B8dv%C3%A6nge-23/
Dreyersvej 13,55.887916,12.539745,22950000,Villa,9,1977,høj,891,928,885,360,63750,B,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/dreyersvej-13/
Sømandshvilevej 1A,55.873265,12.54621,45000000,Villa,10,1948,høj,"1,61",1429,1.557,471,95541,E,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/s%C3%B8mandshvilevej-1a/
Rungstedvej 97,55.884673,12.532402,13495000,Villa,6,,mellem,304,354,294,170,79382,N/A,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/rungstedvej-97/
Gl Vallerødvej 30A,55.885356,12.514591,12995000,Villa,6,1903,mellem,894,400,496,230,56500,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/gl%20valler%C3%B8dvej-30a/
Strandbjerg 2C,55.892432,12.537009,3200000,Ejerlejlighed,2,,høj,"1,15",1147,705,66,48484,N/A,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/strandbjerg-2c/
Hestehaven 1,55.893474,12.527504,12995000,Villa,7,1960,høj,"1,12",539,285,230,56500,C,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/hestehaven-1/
Vallerødgade 19C,55.893868,12.519838,9975000,Villa,5,1954,høj,"1,28",93,515,144,69270,D,https://www.dingeo.dk/adresse/2960-rungsted%20kyst/valler%C3%B8dgade-19c/
