Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Nederbyvej 49,55.710731,12.407242,4800000,Villa,5,1966,høj,"1,19",325,801,147,32653,D,https://www.dingeo.dk/adresse/2740-skovlunde/nederbyvej-49/
Jættevej 6,55.700101,12.384053,648000,Fritidshus,3,,lav,"2,56",1418,1.542,49,13224,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/j%C3%A6ttevej-6/
Asynjevej 15,55.705817,12.377555,1495000,Fritidshus,2,1977,lav,"2,26",1190,1.858,50,29900,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/asynjevej-15/
Byvolden 15,55.723457,12.412515,5995000,Villa,8,1972,mellem,768,240,675,236,25402,C,https://www.dingeo.dk/adresse/2740-skovlunde/byvolden-15/
Ceresvej 3,55.705178,12.379608,1595000,Fritidshus,3,1980,lav,"2,23",1171,1.995,60,26583,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/ceresvej-3/
Bakkehøj 57,55.716139,12.390379,7800000,Villa,5,2017,mellem,874,587,796,170,45882,A2015,https://www.dingeo.dk/adresse/2740-skovlunde/bakkeh%C3%B8j-57/
Emblavej 42,55.705783,12.384032,1345000,Fritidshus,3,1979,lav,"2,01",911,1.781,50,26900,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/emblavej-42/
Søbyvej 9,55.713134,12.404198,4495000,Villa,5,1957,mellem,880,59,690,150,29966,D,https://www.dingeo.dk/adresse/2740-skovlunde/s%C3%B8byvej-9/
Vester Hanevad 55,55.709831,12.416443,1250000,Fritidshus,2,1962,høj,"1,56",826,883,48,26041,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/vester%20hanevad-55/
Harrestrup Vænge 16,55.6998,12.386024,1495000,Fritidshus,3,1981,lav,"2,54",1314,1.413,60,24916,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/harrestrup%20v%C3%A6nge-16/
Danvej 21,55.703928,12.380465,1445000,Fritidshus,2,2008,lav,"2,30",1217,1.888,50,28900,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/danvej-21/
Ved Hanevad 8E,55.711355,12.416542,825000,Fritidshus,1,1993,høj,"1,44",766,726,35,23571,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/ved%20hanevad-8e/
Gefionvej 45,55.70543,12.386062,1595000,Fritidshus,2,1977,lav,"1,97",851,1.651,49,32551,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/gefionvej-45/
Ålegårdsvej 17,55.727399,12.409523,3695000,Villa,5,1957,mellem,892,232,955,131,28206,C,https://www.dingeo.dk/adresse/2740-skovlunde/%C3%A5leg%C3%A5rdsvej-17/
Danvej 15,55.70418,12.380073,1296000,Fritidshus,2,,lav,"2,30",1217,1.922,50,25920,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/danvej-15/
Brandsbyvej 37,55.709794,12.395075,4495000,Villa,6,1967,mellem,"1,29",182,1.139,160,28093,D,https://www.dingeo.dk/adresse/2740-skovlunde/brandsbyvej-37/
Vester Hanevad 2,55.71095,12.415462,1095000,Fritidshus,3,,høj,"1,42",716,745,45,24333,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/vester%20hanevad-2/
Danvej 26,55.703869,12.378495,995000,Fritidshus,2,1977,lav,"2,38",1316,2.002,49,20306,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/danvej-26/
Hasselvej 9,55.713252,12.398328,6100000,Villa,5,1971,mellem,869,321,706,173,35260,D,https://www.dingeo.dk/adresse/2740-skovlunde/hasselvej-9/
Frejavej 40,55.703135,12.380706,1395000,Fritidshus,2,1981,lav,"2,37",1268,1.842,50,27900,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/frejavej-40/
Skovlunde Byvej 31A,55.725982,12.40873,6995000,Villa,7,1932,mellem,736,181,805,101,69257,C,https://www.dingeo.dk/adresse/2740-skovlunde/skovlunde%20byvej-31a/
Bjarkesvej 19,55.704276,12.377732,645000,Fritidshus,3,1978,lav,"2,38",1317,2.002,40,16125,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/bjarkesvej-19/
Tangevej 8,55.717774,12.396583,7495000,Villa,5,2019,mellem,459,394,381,166,45150,A2015,https://www.dingeo.dk/adresse/2740-skovlunde/tangevej-8/
Frejavej 26,55.703447,12.380905,1295000,Fritidshus,3,1977,lav,"2,33",1235,1.842,49,26428,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/frejavej-26/
Gefionvej 68,55.706053,12.387771,1100000,Fritidshus,3,1978,lav,"1,86",730,1.602,50,22000,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/gefionvej-68/
Bjarkesvej 17,55.704417,12.377742,1295000,Fritidshus,3,,lav,"2,37",1306,1.990,43,30116,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/bjarkesvej-17/
Ålegårdsvej 28,55.72809,12.405665,4595000,Villa,5,1961,høj,846,134,888,187,24572,E,https://www.dingeo.dk/adresse/2740-skovlunde/%C3%A5leg%C3%A5rdsvej-28/
Jægertoften 11,55.728649,12.401375,6795000,Villa,6,1967,høj,861,367,876,186,36532,C,https://www.dingeo.dk/adresse/2740-skovlunde/j%C3%A6gertoften-11/
Jyttevej 48,55.72577,12.406802,3995000,Villa,6,1959,mellem,644,183,706,159,25125,E,https://www.dingeo.dk/adresse/2740-skovlunde/jyttevej-48/
Annavej 5,55.72354,12.401034,6495000,Villa,4,1953,mellem,295,323,312,158,41107,A2010,https://www.dingeo.dk/adresse/2740-skovlunde/annavej-5/
Jættevej 3,55.700935,12.382864,1295000,Fritidshus,3,1984,lav,"2,51",1376,1.637,50,25900,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/j%C3%A6ttevej-3/
Gefionvej 9,55.704189,12.385198,1495000,Fritidshus,3,1978,lav,"2,12",994,1.629,50,29900,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/gefionvej-9/
Lundagervej 36B,55.718415,12.393346,4250000,Villa,5,1960,mellem,578,428,493,62,68548,C,https://www.dingeo.dk/adresse/2740-skovlunde/lundagervej-36b/
Draupnersvej 1,55.711421,12.415247,1129000,Fritidshus,2,2004,høj,"1,38",686,691,50,22580,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/draupnersvej-1/
Græsvang 1,55.716103,12.411886,3195000,Villa,3,1960,høj,857,532,143,100,31950,F,https://www.dingeo.dk/adresse/2740-skovlunde/gr%C3%A6svang-1/
Frejavej 15,55.703795,12.382456,1395000,Fritidshus,3,1979,lav,"2,25",1139,1.766,49,28469,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/frejavej-15/
Harrestrup Vænge 3,55.699573,12.383215,1595000,Fritidshus,2,1996,lav,"2,63",1481,1.584,60,26583,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/harrestrup%20v%C3%A6nge-3/
Hårbyvej 11,55.711679,12.41154,6795000,Villa,6,1964,høj,"1,21",455,634,186,36532,C,https://www.dingeo.dk/adresse/2740-skovlunde/h%C3%A5rbyvej-11/
Gefionvej 24,55.704429,12.387324,1495000,Fritidshus,2,1978,lav,"2,03",897,1.524,42,35595,N/A,https://www.dingeo.dk/adresse/2740-skovlunde/gefionvej-24/
