Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Magleholm 8,55.677348,12.421901,6495000,Villa,5,1979,mellem,"1,49",455,1.492,176,36903,A2010,https://www.dingeo.dk/adresse/2600-glostrup/magleholm-8/
Duevej 21,55.676853,12.407679,7995000,Villa,6,,mellem,"1,42",521,1.408,255,31352,N/A,https://www.dingeo.dk/adresse/2600-glostrup/duevej-21/
Mejerihusene 13,55.678395,12.416913,4750000,Villalejlighed,4,,mellem,"1,80",117,1.801,142,33450,D,https://www.dingeo.dk/adresse/2600-glostrup/mejerihusene-13/
Lunddalsvej 14,55.668399,12.406182,5495000,Villa,6,1976,mellem,556,315,557,183,30027,C,https://www.dingeo.dk/adresse/2600-glostrup/lunddalsvej-14/
Yasmin-Rose Stien 63,55.698938,12.391994,1995000,Fritidshus,3,,lav,"2,51",922,1.021,63,31666,N/A,https://www.dingeo.dk/adresse/2600-glostrup/yasmin-rose%20stien-63/
"Stadionvej 43, 2. 47",55.666435,12.382469,2695000,Ejerlejlighed,4,,lav,902,307,150,97,27783,C,https://www.dingeo.dk/adresse/2600-glostrup/stadionvej-43/2-47/
"Byparkvej 4, 2. mf",55.667532,12.411578,1295000,Ejerlejlighed,1,,mellem,797,236,776,43,30116,D,https://www.dingeo.dk/adresse/2600-glostrup/byparkvej-4/2-mf/
Ejbydalsvej 105,55.701722,12.408552,3950000,Villa,6,1969,mellem,"2,18",599,493,131,30152,D,https://www.dingeo.dk/adresse/2600-glostrup/ejbydalsvej-105/
"Dalvangsvej 13, st. 11",55.668684,12.415208,1750000,Ejerlejlighed,2,1967,mellem,"1,06",248,1.040,49,35714,B,https://www.dingeo.dk/adresse/2600-glostrup/dalvangsvej-13/st-11/
Højtoftevej 16,55.667966,12.401948,8995000,Villa,6,2020,mellem,364,246,356,200,44975,A,https://www.dingeo.dk/adresse/2600-glostrup/h%C3%B8jtoftevej-16/
Bjergbakkevej 19,55.698497,12.404981,4195000,Villa,4,1966,lav,"2,50",223,222,118,35550,C,https://www.dingeo.dk/adresse/2600-glostrup/bjergbakkevej-19/
Iriskrogen 8,55.659888,12.408511,5295000,Villa,5,1972,mellem,779,355,411,157,33726,D,https://www.dingeo.dk/adresse/2600-glostrup/iriskrogen-8/
"Vestergårdsvej 23, 1. 61",55.665636,12.382496,1995000,Ejerlejlighed,2,1970,lav,896,301,138,74,26959,D,https://www.dingeo.dk/adresse/2600-glostrup/vesterg%C3%A5rdsvej-23/1-61/
"Byparkvej 2, st. tv",55.667406,12.411599,1445000,Ejerlejlighed,2,,mellem,793,250,770,52,27788,N/A,https://www.dingeo.dk/adresse/2600-glostrup/byparkvej-2/st-tv/
"Østervej 9A, st. tv",55.666477,12.39245,2245000,Ejerlejlighed,3,1943,mellem,279,142,84,69,32536,C,https://www.dingeo.dk/adresse/2600-glostrup/%C3%B8stervej-9a/st-tv/
Pilehusene 94,55.672866,12.375243,2995000,Rækkehus,4,,lav,"1,58",735,270,110,27227,N/A,https://www.dingeo.dk/adresse/2600-glostrup/pilehusene-94/
Højvangsvej 3,55.667158,12.40374,6375000,Villa,4,,mellem,349,378,349,132,48295,N/A,https://www.dingeo.dk/adresse/2600-glostrup/h%C3%B8jvangsvej-3/
Solvangsvej 46,55.67245,12.396476,4795000,Villa,6,1950,mellem,759,375,790,140,34250,C,https://www.dingeo.dk/adresse/2600-glostrup/solvangsvej-46/
Elmehusene 86,55.672624,12.379725,2495000,Rækkehus,4,1968,lav,"1,33",516,552,96,25989,C,https://www.dingeo.dk/adresse/2600-glostrup/elmehusene-86/
"Stadionvej 86, 2. 4",55.667897,12.374093,2845000,Ejerlejlighed,2,2019,lav,"1,45",331,461,77,36948,A2015,https://www.dingeo.dk/adresse/2600-glostrup/stadionvej-86/2-4/
"Sofielundsvej 1C, st. mf",55.667085,12.404476,1495000,Ejerlejlighed,2,1939,mellem,378,411,380,56,26696,D,https://www.dingeo.dk/adresse/2600-glostrup/sofielundsvej-1c/st-mf/
"Lilliendalsvej 11, st. 4",55.66734,12.410128,2395000,Ejerlejlighed,3,1970,mellem,704,267,684,78,30705,C,https://www.dingeo.dk/adresse/2600-glostrup/lilliendalsvej-11/st-4/
Ejbytoften 10,55.696219,12.409568,8995000,Villa,10,1860,mellem,"2,79",239,166,388,23182,D,https://www.dingeo.dk/adresse/2600-glostrup/ejbytoften-10/
Nørre Alle 33,55.669996,12.400017,6800000,Villa,6,1952,mellem,534,38,553,181,37569,D,https://www.dingeo.dk/adresse/2600-glostrup/n%C3%B8rre%20alle-33/
Erdalsvej 8,55.668094,12.407406,5495000,Villa,5,1928,mellem,594,303,596,146,37636,E,https://www.dingeo.dk/adresse/2600-glostrup/erdalsvej-8/
Elmehusene 64,55.672596,12.380215,2548000,Rækkehus,4,1968,lav,"1,30",490,584,96,26541,C,https://www.dingeo.dk/adresse/2600-glostrup/elmehusene-64/
Bjergbakkevej 132,55.698185,12.405964,4895000,Villa,8,1972,mellem,"2,54",181,151,177,27655,D,https://www.dingeo.dk/adresse/2600-glostrup/bjergbakkevej-132/
Ejby Torvevej 5A,55.695288,12.408981,5550000,Villa,6,1900,mellem,"2,88",243,236,251,22111,B,https://www.dingeo.dk/adresse/2600-glostrup/ejby%20torvevej-5a/
"Nordre Ringvej 12, 2. tv",55.66638,12.388822,1645000,Ejerlejlighed,2,1940,mellem,500,117,103,57,28859,C,https://www.dingeo.dk/adresse/2600-glostrup/nordre%20ringvej-12/2-tv/
"Stadionvej 43, 1. 34",55.666435,12.382469,2495000,Ejerlejlighed,3,,lav,902,307,150,87,28678,C,https://www.dingeo.dk/adresse/2600-glostrup/stadionvej-43/1-34/
Højtoftevej 14,55.668018,12.402283,3995000,Villa,3,1950,mellem,377,249,370,77,51883,E,https://www.dingeo.dk/adresse/2600-glostrup/h%C3%B8jtoftevej-14/
"Sofielundsvej 10A, 1. th",55.667821,12.40494,1525000,Ejerlejlighed,2,,mellem,455,370,455,45,33888,D,https://www.dingeo.dk/adresse/2600-glostrup/sofielundsvej-10a/1-th/
Ejby Udlodsvej 2,55.695946,12.407877,3250000,Rækkehus,6,1774,mellem,"2,80",145,150,116,28017,C,https://www.dingeo.dk/adresse/2600-glostrup/ejby%20udlodsvej-2/
Ejbydalsvej 232,55.707077,12.410191,4745000,Villa,5,1975,mellem,"1,63",771,1.096,161,29472,C,https://www.dingeo.dk/adresse/2600-glostrup/ejbydalsvej-232/
"Stationsparken 35, 3. 3",55.661516,12.3939,3195000,Ejerlejlighed,3,,mellem,485,251,475,94,33989,A2015,https://www.dingeo.dk/adresse/2600-glostrup/stationsparken-35/3-3/
Ejby Mosevej 99,55.699693,12.413969,4795000,Villa,4,1972,mellem,"2,49",623,476,157,30541,D,https://www.dingeo.dk/adresse/2600-glostrup/ejby%20mosevej-99/
Nørre Alle 17,55.668397,12.400278,3995000,Villa,9,,mellem,389,184,376,284,14066,N/A,https://www.dingeo.dk/adresse/2600-glostrup/n%C3%B8rre%20alle-17/
"Stadionvej 84, st. 3",55.667894,12.37463,3795000,Ejerlejlighed,3,2019,lav,"1,42",308,431,95,39947,A2015,https://www.dingeo.dk/adresse/2600-glostrup/stadionvej-84/st-3/
Æblevej 1,55.672919,12.396171,6245000,Villa,7,2000,mellem,811,426,834,154,40551,C,https://www.dingeo.dk/adresse/2600-glostrup/%C3%A6blevej-1/
Bjergbakkevej 248,55.701231,12.406809,5995000,Villa,7,1974,mellem,"2,21",523,441,205,29243,C,https://www.dingeo.dk/adresse/2600-glostrup/bjergbakkevej-248/
"Østervej 33, 2. tv",55.668312,12.390711,2295000,Ejerlejlighed,3,1959,mellem,478,154,255,80,28687,D,https://www.dingeo.dk/adresse/2600-glostrup/%C3%B8stervej-33/2-tv/
"Hovedvejen 154, 4. 32",55.665792,12.389752,1945000,Ejerlejlighed,2,,mellem,434,133,16,69,28188,C,https://www.dingeo.dk/adresse/2600-glostrup/hovedvejen-154/4-32/
Hasselhaven 21,55.674605,12.371812,3498000,Villa,4,1973,høj,"1,87",623,108,112,31232,F,https://www.dingeo.dk/adresse/2600-glostrup/hasselhaven-21/
Ejby Udlodsvej 6,55.695791,12.407949,3350000,Villa,5,1877,mellem,"2,82",157,168,130,25769,D,https://www.dingeo.dk/adresse/2600-glostrup/ejby%20udlodsvej-6/
Egeskoven 68,55.683464,12.409692,2195000,Ejerlejlighed,2,,lav,"2,15",126,1.541,72,30486,B,https://www.dingeo.dk/adresse/2600-glostrup/egeskoven-68/
"Østervej 13A, 2. mf",55.667204,12.392263,1895000,Ejerlejlighed,2,1938,mellem,326,124,165,68,27867,D,https://www.dingeo.dk/adresse/2600-glostrup/%C3%B8stervej-13a/2-mf/
"Springholm 1, 1. th",55.665541,12.385107,2599000,Ejerlejlighed,3,1989,lav,730,369,227,86,30220,C,https://www.dingeo.dk/adresse/2600-glostrup/springholm-1/1-th/
"Christiansvej 13, st. mf",55.663989,12.388389,1575000,Ejerlejlighed,2,1947,mellem,551,311,208,55,28636,D,https://www.dingeo.dk/adresse/2600-glostrup/christiansvej-13/st-mf/
"Lilliendalsvej 11, 2. 1",55.66734,12.410128,1695000,Ejerlejlighed,2,,mellem,704,267,684,51,33235,N/A,https://www.dingeo.dk/adresse/2600-glostrup/lilliendalsvej-11/2-1/
Ejbygård 11,55.695116,12.407922,3995000,Rækkehus,4,1987,mellem,"2,89",207,243,122,32745,C,https://www.dingeo.dk/adresse/2600-glostrup/ejbyg%C3%A5rd-11/
"Sofielundsvej 12, st. th",55.667986,12.40492,2195000,Ejerlejlighed,2,,mellem,467,357,467,52,42211,C,https://www.dingeo.dk/adresse/2600-glostrup/sofielundsvej-12/st-th/
Elmehusene 41,55.673498,12.381577,2595000,Rækkehus,4,1967,lav,"1,30",504,658,96,27031,D,https://www.dingeo.dk/adresse/2600-glostrup/elmehusene-41/
Hvissingevej 123,55.677795,12.418463,4995000,Villa,6,1827,mellem,"1,68",234,1.683,144,34687,C,https://www.dingeo.dk/adresse/2600-glostrup/hvissingevej-123/
"Østervej 31, 1. th",55.668221,12.390851,2298000,Ejerlejlighed,3,,mellem,465,146,259,80,28725,D,https://www.dingeo.dk/adresse/2600-glostrup/%C3%B8stervej-31/1-th/
Bogfinkevej 26,55.675422,12.408216,6395000,Villa,4,1957,mellem,"1,28",449,1.275,195,32794,B,https://www.dingeo.dk/adresse/2600-glostrup/bogfinkevej-26/
Dysseaasen 14,55.68366,12.42635,8995000,Villa,6,2019,mellem,"1,88",898,1.627,225,39977,A2015,https://www.dingeo.dk/adresse/2600-glostrup/dysseaasen-14/
"Christiansvej 15, 2. tv",55.663883,12.388418,1995000,Ejerlejlighed,3,,mellem,553,308,218,69,28913,D,https://www.dingeo.dk/adresse/2600-glostrup/christiansvej-15/2-tv/
Rødkælkevej 53,55.679891,12.398245,7495000,Villa,7,1963,høj,"1,59",433,1.575,197,38045,C,https://www.dingeo.dk/adresse/2600-glostrup/r%C3%B8dk%C3%A6lkevej-53/
Ydergrænsen 24,55.70172,12.427028,5200000,Villa,5,1963,mellem,"2,14",765,1.321,152,34210,C,https://www.dingeo.dk/adresse/2600-glostrup/ydergr%C3%A6nsen-24/
Broager 10,55.680791,12.417329,4245000,Villa,6,1984,mellem,"1,97",266,1.931,140,30321,B,https://www.dingeo.dk/adresse/2600-glostrup/broager-10/
"Christiansvej 19, 2. th",55.663781,12.388204,1948000,Ejerlejlighed,3,,mellem,570,321,234,61,31934,D,https://www.dingeo.dk/adresse/2600-glostrup/christiansvej-19/2-th/
Bovneager 5,55.682761,12.42035,4545000,Rækkehus,5,2012,mellem,"2,03",555,1.802,135,33666,A,https://www.dingeo.dk/adresse/2600-glostrup/bovneager-5/
"Egeskoven 240, 2. 1",55.682729,12.412548,1195000,Andelsbolig,3,1988,lav,"2,14",172,1.646,97,12319,C,https://www.dingeo.dk/adresse/2600-glostrup/egeskoven-240/2-1/
"Dalvangsvej 3, 1. tv",55.668367,12.416167,2007935,Andelsbolig,3,1985,mellem,"1,10",319,1.079,79,25416,C,https://www.dingeo.dk/adresse/2600-glostrup/dalvangsvej-3/1-tv/
"Hovedvejen 60B, st. th",55.667134,12.407967,1450000,Ejerlejlighed,2,1943,mellem,569,351,555,52,27884,G,https://www.dingeo.dk/adresse/2600-glostrup/hovedvejen-60b/st-th/
"Sydvestvej 25, st. th",55.663085,12.393885,3495000,Ejerlejlighed,4,2017,mellem,328,84,306,108,32361,A2015,https://www.dingeo.dk/adresse/2600-glostrup/sydvestvej-25/st-th/
Østbrovej 22,55.660273,12.402481,9995000,Villa,5,2021,mellem,538,259,126,210,47595,D,https://www.dingeo.dk/adresse/2600-glostrup/%C3%B8stbrovej-22/
Nørre Alle 60,55.672109,12.400588,3995000,Villa,5,1925,mellem,765,229,789,101,39554,D,https://www.dingeo.dk/adresse/2600-glostrup/n%C3%B8rre%20alle-60/
Sofielundsvej 2,55.667152,12.404866,3595000,Villa,3,1934,mellem,402,421,404,76,47302,C,https://www.dingeo.dk/adresse/2600-glostrup/sofielundsvej-2/
"Tværvej 2, 1. mf",55.667205,12.392065,1295000,Ejerlejlighed,1,,mellem,337,112,167,41,31585,D,https://www.dingeo.dk/adresse/2600-glostrup/tv%C3%A6rvej-2/1-mf/
Svalevej 39,55.679043,12.404097,4350000,Villa,3,1955,mellem,"1,57",251,1.581,129,33720,D,https://www.dingeo.dk/adresse/2600-glostrup/svalevej-39/
Hasselhaven 97,55.676689,12.374442,3395000,Villa,5,1969,høj,"1,87",900,390,122,27827,D,https://www.dingeo.dk/adresse/2600-glostrup/hasselhaven-97/
Violvej 9,55.660244,12.412996,5995000,Villa,6,2011,mellem,979,272,673,157,38184,C,https://www.dingeo.dk/adresse/2600-glostrup/violvej-9/
"Banegårdsvej 17, 2. tv",55.664044,12.400871,3275000,Ejerlejlighed,5,1936,mellem,112,317,28,142,23063,E,https://www.dingeo.dk/adresse/2600-glostrup/baneg%C3%A5rdsvej-17/2-tv/
"Sofielundsvej 20, 1. tv",55.668374,12.404931,3095000,Ejerlejlighed,3,,mellem,500,332,498,92,33641,C,https://www.dingeo.dk/adresse/2600-glostrup/sofielundsvej-20/1-tv/
Pilehusene 60,55.673306,12.375733,3295000,Rækkehus,4,1973,lav,"1,58",770,288,114,28903,B,https://www.dingeo.dk/adresse/2600-glostrup/pilehusene-60/
"Dalvangsvej 13, st. 5",55.668684,12.415208,1595000,Ejerlejlighed,1,,mellem,"1,06",248,1.040,49,32551,N/A,https://www.dingeo.dk/adresse/2600-glostrup/dalvangsvej-13/st-5/
Digevangsvej 11,55.670497,12.40626,5395000,Villa,5,,mellem,741,151,737,134,40261,N/A,https://www.dingeo.dk/adresse/2600-glostrup/digevangsvej-11/
"Sofielundsvej 10B, 1. tv",55.667821,12.405156,1545000,Ejerlejlighed,2,,mellem,465,381,465,45,34333,D,https://www.dingeo.dk/adresse/2600-glostrup/sofielundsvej-10b/1-tv/
Bovneager 63,55.682364,12.422374,4295000,Rækkehus,5,2013,mellem,"1,92",610,1.901,124,34637,A2010,https://www.dingeo.dk/adresse/2600-glostrup/bovneager-63/
"Sofielundsvej 10A, st. tv",55.667821,12.40494,1845000,Ejerlejlighed,3,1950,mellem,455,370,455,58,31810,D,https://www.dingeo.dk/adresse/2600-glostrup/sofielundsvej-10a/st-tv/
