Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
"Margrethevej 5B, 2. th",55.733705,12.573916,6695000,Ejerlejlighed,3,,mellem,170,120,93,89,75224,C,https://www.dingeo.dk/adresse/2900-hellerup/margrethevej-5b/2-th/
Kildegårdsvænget 21,55.736435,12.542552,5995000,Rækkehus,5,1942,høj,"1,24",475,965,88,68125,C,https://www.dingeo.dk/adresse/2900-hellerup/kildeg%C3%A5rdsv%C3%A6nget-21/
Vinrankevej 8,55.740896,12.573885,18500000,Villa,7,1928,mellem,943,465,247,206,89805,D,https://www.dingeo.dk/adresse/2900-hellerup/vinrankevej-8/
Tingskiftevej 4,55.725829,12.574864,33500000,Villa,13,1904,mellem,221,74,215,437,76659,E,https://www.dingeo.dk/adresse/2900-hellerup/tingskiftevej-4/
Toftholm Alle 9,55.737024,12.554254,13495000,Villa,7,1899,mellem,"1,44",213,1.046,163,82791,D,https://www.dingeo.dk/adresse/2900-hellerup/toftholm%20alle-9/
Gammel Vartov Vej 16A,55.723299,12.574133,19000000,Rækkehus,6,,mellem,393,355,384,245,77551,C,https://www.dingeo.dk/adresse/2900-hellerup/gammel%20vartov%20vej-16a/
"Bryggertorvet 2, 3. 3",55.728092,12.577101,9495000,Ejerlejlighed,4,,mellem,257,238,75,147,64591,D,https://www.dingeo.dk/adresse/2900-hellerup/bryggertorvet-2/3-3/
Niels Andersens Vej 23,55.731197,12.553132,17995000,Villa,8,1936,mellem,"1,43",215,466,282,63812,D,https://www.dingeo.dk/adresse/2900-hellerup/niels%20andersens%20vej-23/
"Phistersvej 17, 1. th",55.742145,12.576003,7795000,Ejerlejlighed,5,,mellem,"1,08",510,189,117,66623,D,https://www.dingeo.dk/adresse/2900-hellerup/phistersvej-17/1-th/
"Vingårds Alle 69, 1. tv",55.740993,12.576803,3295000,Ejerlejlighed,2,,mellem,953,621,65,63,52301,D,https://www.dingeo.dk/adresse/2900-hellerup/ving%C3%A5rds%20alle-69/1-tv/
Kildegårdsvej 36,55.738201,12.542247,15495000,Villa,10,1943,høj,"1,04",297,768,377,41100,A2010,https://www.dingeo.dk/adresse/2900-hellerup/kildeg%C3%A5rdsvej-36/
"Godhavnsvej 13, 1. ",55.7261,12.543952,5995000,Villalejlighed,4,1928,meget høj,"1,76",456,394,84,71369,D,https://www.dingeo.dk/adresse/2900-hellerup/godhavnsvej-13/1-/
Heslegårdsvej 11,55.741991,12.555724,9950000,Rækkehus,7,1932,høj,"1,12",73,1.012,168,59226,C,https://www.dingeo.dk/adresse/2900-hellerup/hesleg%C3%A5rdsvej-11/
Helleruplund Alle 21,55.736936,12.557748,48000000,Villa,12,1918,mellem,"1,23",254,868,420,114285,C,https://www.dingeo.dk/adresse/2900-hellerup/helleruplund%20alle-21/
Baldrianvej 27,55.736825,12.535788,6895000,Villa,3,1927,mellem,"1,24",687,902,74,93175,E,https://www.dingeo.dk/adresse/2900-hellerup/baldrianvej-27/
"Høyrups Alle 21A, 2. ",55.739637,12.580558,12995000,Ejerlejlighed,6,,mellem,862,829,218,224,58013,D,https://www.dingeo.dk/adresse/2900-hellerup/h%C3%B8yrups%20alle-21a/2-/
Ellemosevej 4,55.723978,12.54197,7500000,Villa,4,1951,meget høj,"1,49",377,173,106,70754,E,https://www.dingeo.dk/adresse/2900-hellerup/ellemosevej-4/
"Blidahpark 11, 2. th",55.742195,12.578278,5195000,Ejerlejlighed,3,,mellem,"1,10",634,145,80,64937,E,https://www.dingeo.dk/adresse/2900-hellerup/blidahpark-11/2-th/
"Strandvejen 110B, st. th",55.73395,12.575799,5495000,Ejerlejlighed,3,,mellem,169,236,118,79,69556,D,https://www.dingeo.dk/adresse/2900-hellerup/strandvejen-110b/st-th/
Lille Strandvej 20B,55.733994,12.580124,10750000,Villa,3,1885,mellem,345,311,354,122,88114,C,https://www.dingeo.dk/adresse/2900-hellerup/lille%20strandvej-20b/
"Maglemosevej 9, 2. th",55.743654,12.578742,4695000,Ejerlejlighed,3,1933,mellem,"1,26",610,143,74,63445,E,https://www.dingeo.dk/adresse/2900-hellerup/maglemosevej-9/2-th/
Dæmringsvej 15,55.730948,12.550047,10550000,Villa,6,1933,meget høj,"1,63",87,382,135,78148,D,https://www.dingeo.dk/adresse/2900-hellerup/d%C3%A6mringsvej-15/
"Hartmannsvej 21, 1. ",55.741629,12.565397,8995000,Villalejlighed,4,1913,høj,"1,20",179,793,101,89059,C,https://www.dingeo.dk/adresse/2900-hellerup/hartmannsvej-21/1-/
"Annasvej 16, 1. ",55.740066,12.580742,13995000,Villalejlighed,7,1898,mellem,911,873,206,243,57592,E,https://www.dingeo.dk/adresse/2900-hellerup/annasvej-16/1-/
Barsehøj 20B,55.737036,12.544753,8975000,Villa,4,1937,høj,"1,19",329,927,150,59833,C,https://www.dingeo.dk/adresse/2900-hellerup/barseh%C3%B8j-20b/
Søholm Park 8,55.724687,12.551392,28000000,Villa,9,1935,mellem,"1,72",356,333,397,70528,C,https://www.dingeo.dk/adresse/2900-hellerup/s%C3%B8holm%20park-8/
Frederikkevej 2C,55.730766,12.576948,3750000,Ejerlejlighed,2,1901,mellem,210,28,288,62,60483,C,https://www.dingeo.dk/adresse/2900-hellerup/frederikkevej-2c/
Hyrdevej 2,55.731876,12.5549,13995000,Villa,7,1926,mellem,"1,31",351,589,248,56431,C,https://www.dingeo.dk/adresse/2900-hellerup/hyrdevej-2/
Ehlersvej 26,55.728732,12.570559,28995000,Villa,9,1905,mellem,516,191,364,336,86294,C,https://www.dingeo.dk/adresse/2900-hellerup/ehlersvej-26/
"Evanstonevej 2, st. th",55.72282,12.578593,6295000,Ejerlejlighed,3,1988,mellem,341,478,260,100,62950,D,https://www.dingeo.dk/adresse/2900-hellerup/evanstonevej-2/st-th/
Bjergtoften 8,55.734271,12.550019,14500000,Villa,7,1934,høj,"1,58",455,750,196,73979,D,https://www.dingeo.dk/adresse/2900-hellerup/bjergtoften-8/
Bernstorffsvej 32,55.728782,12.555547,13995000,Villa,8,1928,mellem,"1,33",126,402,250,55980,D,https://www.dingeo.dk/adresse/2900-hellerup/bernstorffsvej-32/
Hambros Alle 3A,55.738302,12.577195,95000000,Villa,5,,mellem,660,581,276,1268,74921,N/A,https://www.dingeo.dk/adresse/2900-hellerup/hambros%20alle-3a/
"Esthersvej 22A, 1. th",55.729751,12.565883,4395000,Ejerlejlighed,3,1933,mellem,678,286,226,83,52951,D,https://www.dingeo.dk/adresse/2900-hellerup/esthersvej-22a/1-th/
Alrunevej 35,55.735101,12.53608,7475000,Villa,5,1963,mellem,"1,42",755,990,109,68577,D,https://www.dingeo.dk/adresse/2900-hellerup/alrunevej-35/
"Strandvejen 211C, st. th",55.740321,12.577126,5745000,Ejerlejlighed,3,1982,mellem,881,673,64,85,67588,C,https://www.dingeo.dk/adresse/2900-hellerup/strandvejen-211c/st-th/
"Maglemosevej 9, st. tv",55.743654,12.578742,4650000,Ejerlejlighed,3,1933,mellem,"1,26",610,143,74,62837,E,https://www.dingeo.dk/adresse/2900-hellerup/maglemosevej-9/st-tv/
Ryvangs Allé 72,55.72901,12.569004,18495000,Villa,7,1900,mellem,560,293,294,230,80413,D,https://www.dingeo.dk/adresse/2900-hellerup/ryvangs%20all%C3%A9-72/
"Tuborg Boulevard 22, 1. tv",55.727866,12.582613,13995000,Ejerlejlighed,3,2002,mellem,350,458,358,147,95204,C,https://www.dingeo.dk/adresse/2900-hellerup/tuborg%20boulevard-22/1-tv/
Egebjerg Alle 2,55.737948,12.560882,21500000,Villa,7,1898,mellem,"1,11",341,831,243,88477,E,https://www.dingeo.dk/adresse/2900-hellerup/egebjerg%20alle-2/
"Tuborgvej 25, st. 9",55.726858,12.571839,3495000,Ejerlejlighed,2,1978,mellem,428,135,297,66,52954,C,https://www.dingeo.dk/adresse/2900-hellerup/tuborgvej-25/st-9/
Baldrianvej 19,55.736858,12.536897,6295000,Villa,4,1928,høj,"1,22",630,943,115,54739,C,https://www.dingeo.dk/adresse/2900-hellerup/baldrianvej-19/
"Phistersvej 11, 2. tv",55.741857,12.576546,7495000,Ejerlejlighed,5,,mellem,"1,05",557,143,117,64059,D,https://www.dingeo.dk/adresse/2900-hellerup/phistersvej-11/2-tv/
"Blidahpark 26, st. th",55.743534,12.578161,3495000,Ejerlejlighed,2,1934,mellem,"1,24",577,164,61,57295,E,https://www.dingeo.dk/adresse/2900-hellerup/blidahpark-26/st-th/
Kildegårdsvej 31B,55.73556,12.55267,10950000,Villalejlighed,7,1919,mellem,"1,49",402,914,214,51168,D,https://www.dingeo.dk/adresse/2900-hellerup/kildeg%C3%A5rdsvej-31b/
Sigridsvej 19,55.741172,12.584202,29000000,Villa,5,1949,mellem,"1,12",943,302,148,195945,D,https://www.dingeo.dk/adresse/2900-hellerup/sigridsvej-19/
"Tuborgvej 25, st. 2",55.726858,12.571839,3575000,Ejerlejlighed,2,,mellem,428,135,297,66,54166,C,https://www.dingeo.dk/adresse/2900-hellerup/tuborgvej-25/st-2/
Tuborgvej 97B,55.727515,12.553671,9350000,Villa,6,1976,mellem,"1,49",296,258,244,38319,C,https://www.dingeo.dk/adresse/2900-hellerup/tuborgvej-97b/
På Højden 27,55.735053,12.549315,18495000,Villa,8,,høj,"1,49",391,837,252,73392,N/A,https://www.dingeo.dk/adresse/2900-hellerup/p%C3%A5%20h%C3%B8jden-27/
"Strandvejen 110C, 1. th",55.733981,12.576055,5975000,Ejerlejlighed,4,50 MBit,mellem,175,252,130,83,71987,N/A,https://www.dingeo.dk/adresse/2900-hellerup/strandvejen-110c/1-th/
"Gardes Alle 9, 2. ",55.738873,12.578274,9595000,Villalejlighed,5,200 MBit,mellem,736,672,213,127,75551,N/A,https://www.dingeo.dk/adresse/2900-hellerup/gardes%20alle-9/2-/
"Tranegårdsvej 52, st. tv",55.741269,12.563844,3295000,Ejerlejlighed,2,,høj,"1,23",77,888,73,45136,G,https://www.dingeo.dk/adresse/2900-hellerup/traneg%C3%A5rdsvej-52/st-tv/
"Rebekkavej 35, 1. tv",55.731307,12.563797,3450000,Ejerlejlighed,2,1930,mellem,752,165,244,62,55645,E,https://www.dingeo.dk/adresse/2900-hellerup/rebekkavej-35/1-tv/
Grants Alle 35,55.729885,12.541576,9495000,Villa,6,1942,meget høj,"1,86",427,576,131,72480,C,https://www.dingeo.dk/adresse/2900-hellerup/grants%20alle-35/
Almevej 16,55.742445,12.569373,26500000,Villa,6,,mellem,"1,18",135,565,220,120454,N/A,https://www.dingeo.dk/adresse/2900-hellerup/almevej-16/
Ingeborgvej 65,55.742828,12.560642,11995000,Villa,5,1935,høj,"1,35",275,1.114,164,73140,E,https://www.dingeo.dk/adresse/2900-hellerup/ingeborgvej-65/
"Rebekkavej 36, 3. th",55.731526,12.564556,9495000,Ejerlejlighed,5,,mellem,701,184,194,137,69306,D,https://www.dingeo.dk/adresse/2900-hellerup/rebekkavej-36/3-th/
"Tuborg Havnepark 16, 1. tv",55.725491,12.585905,15500000,Ejerlejlighed,4,,mellem,484,726,486,167,92814,B,https://www.dingeo.dk/adresse/2900-hellerup/tuborg%20havnepark-16/1-tv/
Rygårds Alle 5C,55.734637,12.564061,8200000,Rækkehus,4,,mellem,765,269,412,109,75229,N/A,https://www.dingeo.dk/adresse/2900-hellerup/ryg%C3%A5rds%20alle-5c/
"Strandparksvej 22, 1. tv",55.731481,12.578316,4995000,Ejerlejlighed,3,,mellem,212,29,283,61,81885,D,https://www.dingeo.dk/adresse/2900-hellerup/strandparksvej-22/1-tv/
"Blidahpark 17, 1. tv",55.742601,12.578762,4595000,Ejerlejlighed,3,1934,mellem,"1,15",644,102,78,58910,E,https://www.dingeo.dk/adresse/2900-hellerup/blidahpark-17/1-tv/
Richelieus Alle 15,55.738775,12.582418,59900000,Villa,10,1927,mellem,832,847,370,337,177744,D,https://www.dingeo.dk/adresse/2900-hellerup/richelieus%20alle-15/
Baunegårdsvej 56A,55.74022,12.54988,6495000,Villa,4,1977,høj,989,189,793,121,53677,D,https://www.dingeo.dk/adresse/2900-hellerup/bauneg%C3%A5rdsvej-56a/
Rygårds Alle 77B,55.725547,12.561486,10995000,Villa,5,1920,mellem,"1,07",77,347,176,62471,C,https://www.dingeo.dk/adresse/2900-hellerup/ryg%C3%A5rds%20alle-77b/
Lundegårdsvej 17,55.725695,12.558446,13495000,Villa,8,1936,mellem,"1,27",128,433,265,50924,C,https://www.dingeo.dk/adresse/2900-hellerup/lundeg%C3%A5rdsvej-17/
Bernstorffsvej 81,55.737454,12.555718,14495000,Villa,7,1898,mellem,"1,37",152,1.002,193,75103,D,https://www.dingeo.dk/adresse/2900-hellerup/bernstorffsvej-81/
Høyrups Alle 25,55.739587,12.58125,37500000,Villa,6,1933,mellem,875,854,259,288,130208,D,https://www.dingeo.dk/adresse/2900-hellerup/h%C3%B8yrups%20alle-25/
Carolinevej 13,55.729533,12.578848,29995000,Villa,8,,mellem,389,160,270,248,120947,N/A,https://www.dingeo.dk/adresse/2900-hellerup/carolinevej-13/
"Torkel Badens Vej 8, 1. ",55.729999,12.560483,11995000,Villalejlighed,3,1925,mellem,991,199,484,105,114238,E,https://www.dingeo.dk/adresse/2900-hellerup/torkel%20badens%20vej-8/1-/
Lyngbyvej 279A,55.733688,12.543382,6495000,Villa,8,1954,høj,"1,55",586,792,218,29793,C,https://www.dingeo.dk/adresse/2900-hellerup/lyngbyvej-279a/
"Svanemøllevej 86, 1. ",55.728441,12.574441,9750000,Ejerlejlighed,5,,mellem,376,109,155,151,64569,D,https://www.dingeo.dk/adresse/2900-hellerup/svanem%C3%B8llevej-86/1-/
"Tuborg Havnepark 20, st. th",55.725315,12.586862,12995000,Ejerlejlighed,4,,mellem,547,789,548,167,77814,N/A,https://www.dingeo.dk/adresse/2900-hellerup/tuborg%20havnepark-20/st-th/
Tuborg Havnepark 15,55.725884,12.586672,17000000,Ejerlejlighed,4,100 MBit,mellem,531,769,534,146,116438,N/A,https://www.dingeo.dk/adresse/2900-hellerup/tuborg%20havnepark-15/
Ryvangs Allé 48,55.725157,12.569738,17500000,Villa,6,1937,mellem,554,330,499,239,73221,C,https://www.dingeo.dk/adresse/2900-hellerup/ryvangs%20all%C3%A9-48/
"Tranegårdsvej 55, 2. th",55.742176,12.560106,5795000,Ejerlejlighed,5,50 MBit,høj,"1,35",243,1.135,113,51283,N/A,https://www.dingeo.dk/adresse/2900-hellerup/traneg%C3%A5rdsvej-55/2-th/
"Tuborg Havnepark 17, 3. ",55.726046,12.58846,36000000,Ejerlejlighed,5,,mellem,645,855,648,252,142857,N/A,https://www.dingeo.dk/adresse/2900-hellerup/tuborg%20havnepark-17/3-/
"Strandvejen 114, 1. th",55.734821,12.575266,5220684,Andelsbolig,4,1930,mellem,264,223,129,110,47460,D,https://www.dingeo.dk/adresse/2900-hellerup/strandvejen-114/1-th/
Vinrankevej 7,55.740602,12.573307,25000000,Villa,8,1964,mellem,916,457,284,276,90579,D,https://www.dingeo.dk/adresse/2900-hellerup/vinrankevej-7/
"Blidahpark 26, 1. th",55.743534,12.578161,3350000,Ejerlejlighed,2,,mellem,"1,24",577,164,60,55833,E,https://www.dingeo.dk/adresse/2900-hellerup/blidahpark-26/1-th/
"Stigaardsvej 10, 1. ",55.744049,12.575128,9650000,Ejerlejlighed,3,,mellem,"1,22",376,362,104,92788,E,https://www.dingeo.dk/adresse/2900-hellerup/stigaardsvej-10/1-/
Kragevej 2A,55.742008,12.561455,6750000,Villa,4,1977,høj,"1,39",171,1.047,98,68877,D,https://www.dingeo.dk/adresse/2900-hellerup/kragevej-2a/
Rygårds Alle 5D,55.734571,12.564052,7495000,Rækkehus,4,2011,mellem,763,263,406,109,68761,B,https://www.dingeo.dk/adresse/2900-hellerup/ryg%C3%A5rds%20alle-5d/
På Højden 4,55.734059,12.545179,10500000,Villa,4,1931,høj,"1,52",539,780,130,80769,E,https://www.dingeo.dk/adresse/2900-hellerup/p%C3%A5%20h%C3%B8jden-4/
"Lille Strandvej 30, 2. th",55.734202,12.581929,16500000,Ejerlejlighed,4,1937,mellem,457,381,471,137,120437,C,https://www.dingeo.dk/adresse/2900-hellerup/lille%20strandvej-30/2-th/
Kildegårdsvej 35,55.735918,12.551028,14995000,Villa,7,1919,høj,"1,44",318,937,217,69101,D,https://www.dingeo.dk/adresse/2900-hellerup/kildeg%C3%A5rdsvej-35/
Eggersvej 43,55.738798,12.551793,21000000,Villa,6,1934,høj,"1,19",169,990,235,89361,C,https://www.dingeo.dk/adresse/2900-hellerup/eggersvej-43/
"Strandvejen 219, st. tv",55.742092,12.579424,8995000,Ejerlejlighed,5,200 MBit,mellem,"1,10",705,94,158,56930,N/A,https://www.dingeo.dk/adresse/2900-hellerup/strandvejen-219/st-tv/
"Lundely 9, 1. ",55.728602,12.553459,8495000,Ejerlejlighed,5,,mellem,"1,46",260,272,198,42904,C,https://www.dingeo.dk/adresse/2900-hellerup/lundely-9/1-/
"Gammel Vartov Vej 28, st. mf",55.72316,12.577156,3145000,Ejerlejlighed,2,,mellem,312,402,297,53,59339,N/A,https://www.dingeo.dk/adresse/2900-hellerup/gammel%20vartov%20vej-28/st-mf/
Bernstorffsvej 4,55.724278,12.555266,9895000,Villa,7,,mellem,"1,48",105,487,189,52354,N/A,https://www.dingeo.dk/adresse/2900-hellerup/bernstorffsvej-4/
Vingårds Alle 60,55.741144,12.575482,14595000,Rækkehus,6,1947,mellem,966,538,151,138,105760,C,https://www.dingeo.dk/adresse/2900-hellerup/ving%C3%A5rds%20alle-60/
"Svejgårdsvej 20, 1. ",55.733842,12.557723,10250000,Villalejlighed,4,1914,mellem,"1,14",322,679,125,82000,C,https://www.dingeo.dk/adresse/2900-hellerup/svejg%C3%A5rdsvej-20/1-/
Frederikkevej 2B,55.730795,12.576957,2500000,Ejerlejlighed,2,,mellem,207,28,285,43,58139,C,https://www.dingeo.dk/adresse/2900-hellerup/frederikkevej-2b/
"Torkel Badens Vej 20, 1. ",55.728902,12.56017,7495000,Villalejlighed,4,,mellem,"1,05",128,556,103,72766,N/A,https://www.dingeo.dk/adresse/2900-hellerup/torkel%20badens%20vej-20/1-/
Duntzfelts Alle 21,55.736165,12.569948,39000000,Villa,11,1902,mellem,541,280,299,351,111111,E,https://www.dingeo.dk/adresse/2900-hellerup/duntzfelts%20alle-21/
"Vedbendvej 12, 1. th",55.736287,12.538221,4095000,Ejerlejlighed,3,100 MBit,høj,"1,27",617,987,82,49939,N/A,https://www.dingeo.dk/adresse/2900-hellerup/vedbendvej-12/1-th/
Bernstorffsvej 85,55.738682,12.55585,11995000,Villa,6,1898,mellem,"1,36",29,1.091,153,78398,E,https://www.dingeo.dk/adresse/2900-hellerup/bernstorffsvej-85/
"Strandvejen 141A, st. 1",55.729249,12.575241,8200000,Ejerlejlighed,3,,mellem,355,173,199,99,82828,C,https://www.dingeo.dk/adresse/2900-hellerup/strandvejen-141a/st-1/
"Tranevænget 4, st. tv",55.740301,12.575666,14750000,Ejerlejlighed,6,,mellem,872,596,143,175,84285,D,https://www.dingeo.dk/adresse/2900-hellerup/tranev%C3%A6nget-4/st-tv/
"Margrethevej 31, st. ",55.733653,12.568537,12995000,Villalejlighed,5,1926,mellem,460,88,243,156,83301,D,https://www.dingeo.dk/adresse/2900-hellerup/margrethevej-31/st-/
"Ellehøj 12, st. ",55.726602,12.548455,6850000,Ejerlejlighed,5,,meget høj,"1,84",413,126,195,35128,C,https://www.dingeo.dk/adresse/2900-hellerup/elleh%C3%B8j-12/st-/
"Judithsvej 13, 2. tv",55.728541,12.564756,5250000,Ejerlejlighed,3,,mellem,807,175,378,93,56451,D,https://www.dingeo.dk/adresse/2900-hellerup/judithsvej-13/2-tv/
Niels Andersens Vej 35,55.733261,12.551331,11995000,Villa,7,1934,høj,"1,54",349,647,181,66270,D,https://www.dingeo.dk/adresse/2900-hellerup/niels%20andersens%20vej-35/
"Nordkrog 23, 1. ",55.729198,12.57036,13750000,Villalejlighed,8,,mellem,484,232,313,216,63657,N/A,https://www.dingeo.dk/adresse/2900-hellerup/nordkrog-23/1-/
"Lundedalsvej 38, st. 3",55.725476,12.539666,4995000,Ejerlejlighed,4,2004,meget høj,"1,60",246,376,101,49455,B,https://www.dingeo.dk/adresse/2900-hellerup/lundedalsvej-38/st-3/
Ingeborgvej 39,55.74511,12.563454,12495000,Villa,5,,høj,"1,13",347,1.030,112,111562,N/A,https://www.dingeo.dk/adresse/2900-hellerup/ingeborgvej-39/
