Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Knabstrupvej 13,55.70568,12.488291,6995000,Villa,4,1958,lav,756,156,243,117,59786,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/knabstrupvej-13/
Degnemose Allé 2C,55.704766,12.505985,6495000,Villa,6,1900,lav,132,75,48,157,41369,E,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/degnemose%20all%C3%A9-2c/
"Frederikssundsvej 267A, 2. tv",55.708604,12.482562,3195000,Ejerlejlighed,3,,lav,376,148,66,93,34354,A,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/frederikssundsvej-267a/2-tv/
Hustoftevej 18,55.712953,12.472459,5195000,Villa,5,1937,lav,103,278,106,140,37107,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/hustoftevej-18/
Hf. Brønshøjholm 86,55.70921,12.500147,3295000,Fritidshus,3,1938,mellem,510,328,553,60,54916,N/A,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/hf.%20br%C3%B8nsh%C3%B8jholm-86/
"Højenhald 13, 3. th",55.704857,12.508136,4295000,Ejerlejlighed,4,1933,lav,74,75,85,106,40518,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/h%C3%B8jenhald-13/3-th/
Tryggevældevej 108,55.701722,12.483488,6495000,Villa,6,1952,mellem,"1,04",396,671,117,55512,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/tryggev%C3%A6ldevej-108/
"Aggersvoldvej 3B, 3. ",55.695917,12.500252,2595000,Ejerlejlighed,3,1934,lav,966,196,337,66,39318,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/aggersvoldvej-3b/3-/
Sparresholmvej 12,55.702121,12.499534,9995000,Villa,6,1925,lav,279,398,238,160,62468,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/sparresholmvej-12/
Brønshøjvej 82,55.695515,12.498803,5645000,Villa,6,1933,lav,950,159,307,134,42126,E,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/br%C3%B8nsh%C3%B8jvej-82/
"Højlandsvangen 44, st. ",55.707848,12.504653,5595000,Villalejlighed,3,1919,mellem,326,357,308,86,65058,E,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/h%C3%B8jlandsvangen-44/st-/
"Frederikssundsvej 133, 3. 1",55.705323,12.506837,4995000,Ejerlejlighed,4,,lav,55,87,13,136,36727,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/frederikssundsvej-133/3-1/
Kildeløbet 33,55.704186,12.459332,4995000,Villa,5,1928,høj,922,246,398,120,41625,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/kildel%C3%B8bet-33/
"Hvedevej 11, st. ",55.707838,12.495718,7795000,Villalejlighed,4,1914,mellem,451,217,337,107,72850,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/hvedevej-11/st-/
Sonnerupvej 84,55.707649,12.483003,5795000,Villa,4,1926,lav,464,239,73,127,45629,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/sonnerupvej-84/
Hf. Brønshøjholm 43,55.708664,12.501257,3750000,Fritidshus,2,1969,mellem,456,421,480,55,68181,N/A,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/hf.%20br%C3%B8nsh%C3%B8jholm-43/
Fuglsang Allé 142,55.697547,12.489094,9795000,Villa,6,1932,lav,"1,05",484,522,130,75346,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/fuglsang%20all%C3%A9-142/
"Knabstrupvej 10, st. ",55.705945,12.488152,3795000,Villalejlighed,3,1927,lav,770,183,255,90,42166,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/knabstrupvej-10/st-/
"Islevhusvej 83, 2. ",55.707202,12.457857,2795000,Ejerlejlighed,3,1898,høj,"1,08",381,650,96,29114,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/islevhusvej-83/2-/
Basnæsvej 2,55.698218,12.495609,7495000,Villa,4,1937,lav,764,88,556,99,75707,F,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/basn%C3%A6svej-2/
"Frederikssundsvej 414, st. th",55.716603,12.460073,1850000,Ejerlejlighed,2,1954,mellem,947,242,709,71,26056,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/frederikssundsvej-414/st-th/
"Knabstrupvej 16, st. tv",55.705744,12.487836,2195000,Ejerlejlighed,2,1937,lav,786,159,273,55,39909,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/knabstrupvej-16/st-tv/
"Åfløjen 18, st. tv",55.714685,12.460057,2350000,Ejerlejlighed,3,1958,mellem,853,453,610,73,32191,E,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/%C3%A5fl%C3%B8jen-18/st-tv/
Mellemvangen 53,55.708369,12.505429,9495000,Villa,5,1929,mellem,352,423,356,160,59343,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/mellemvangen-53/
"Frederikssundsvej 400, 2. tv",55.716211,12.46113,2145000,Ejerlejlighed,3,,mellem,867,301,629,63,34047,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/frederikssundsvej-400/2-tv/
"Fjenneslevvej 10, 2. th",55.7037,12.492996,2190000,Ejerlejlighed,2,1935,lav,459,241,221,51,42941,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/fjenneslevvej-10/2-th/
Dalvangen 26,55.709674,12.506601,6995000,Villa,5,1934,mellem,472,537,487,124,56411,E,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/dalvangen-26/
Åvendingen 4C,55.701225,12.465412,5245000,Villa,4,1948,høj,720,475,303,98,53520,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/%C3%A5vendingen-4c/
Højlandsvangen 64,55.707809,12.501359,7695000,Villa,5,1938,mellem,365,387,401,119,64663,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/h%C3%B8jlandsvangen-64/
Hf. Brønshøjholm 73,55.708989,12.501248,2595000,Fritidshus,2,1940,mellem,492,395,510,52,49903,N/A,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/hf.%20br%C3%B8nsh%C3%B8jholm-73/
"Brønshøjvej 2B, st. th",55.70442,12.497537,1849000,Andelsbolig,3,,lav,160,282,111,96,19260,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/br%C3%B8nsh%C3%B8jvej-2b/st-th/
Astersvej 4,55.708451,12.484745,7245000,Villa,5,1924,lav,506,282,87,108,67083,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/astersvej-4/
Islevhusvej 15,55.711012,12.47033,7250000,Villa,8,1915,lav,185,235,152,138,52536,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/islevhusvej-15/
"Kabbelejevej 30, st. ",55.707836,12.492518,4695000,Villalejlighed,4,1935,mellem,597,168,247,120,39125,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/kabbelejevej-30/st-/
"Hareskovvej 43, 1. ",55.708565,12.510166,2250000,Villalejlighed,2,1916,mellem,379,346,294,50,45000,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/hareskovvej-43/1-/
Sonnerupvej 25,55.701835,12.489393,7995000,Villa,5,1913,lav,744,293,454,120,66625,E,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/sonnerupvej-25/
"Frederikssundsvej 406, st. tv",55.71632,12.460625,2195000,Ejerlejlighed,3,,mellem,900,280,662,70,31357,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/frederikssundsvej-406/st-tv/
"Præstekærvej 20, 1. th",55.705985,12.492822,2550000,Ejerlejlighed,3,1959,lav,483,57,61,56,45535,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/pr%C3%A6stek%C3%A6rvej-20/1-th/
Degnemose Allé 80,55.699598,12.502644,9995000,Villa,5,1906,lav,581,217,560,152,65756,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/degnemose%20all%C3%A9-80/
"Frederikssundsvej 406, 2. th",55.71632,12.460625,2895000,Ejerlejlighed,4,1954,mellem,900,280,662,96,30156,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/frederikssundsvej-406/2-th/
Højstrupvej 116,55.705098,12.482655,7695000,Villa,6,1950,mellem,677,338,310,148,51993,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/h%C3%B8jstrupvej-116/
"Borrebyvej 27, 1. ",55.696662,12.493967,4095000,Villalejlighed,3,1938,lav,963,209,364,107,38271,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/borrebyvej-27/1-/
Byporten 2,55.708689,12.463124,6795000,Villa,7,1948,mellem,710,198,599,187,36336,E,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/byporten-2/
Karlslundevej 8,55.706322,12.476694,4495000,Villa,5,1917,mellem,464,259,466,143,31433,F,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/karlslundevej-8/
"Frederikssundsvej 204, 2. tv",55.706214,12.489713,2350000,Ejerlejlighed,3,,lav,680,89,166,83,28313,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/frederikssundsvej-204/2-tv/
Ringholmvej 62,55.69796,12.504649,7295000,Villa,4,2018,lav,795,36,554,117,62350,A,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/ringholmvej-62/
Brønshøjholms Allé 44,55.707058,12.501892,5795000,Villa,4,1897,mellem,296,298,318,120,48291,E,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/br%C3%B8nsh%C3%B8jholms%20all%C3%A9-44/
"Tryggevældevej 66, 1. ",55.698114,12.485885,5350000,Villalejlighed,3,1924,lav,"1,15",362,692,82,65243,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/tryggev%C3%A6ldevej-66/1-/
"Hvedevej 35, st. ",55.710217,12.495991,7495000,Villalejlighed,4,1934,mellem,673,139,567,141,53156,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/hvedevej-35/st-/
Højstrupvej 150,55.708307,12.480499,6795000,Villa,4,1930,lav,302,109,143,86,79011,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/h%C3%B8jstrupvej-150/
"Islevhusvej 49, 1. tv",55.709318,12.464808,2690000,Ejerlejlighed,4,,mellem,582,196,478,80,33625,E,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/islevhusvej-49/1-tv/
"Engelholmvej 33, 2. th",55.702419,12.498859,2195000,Ejerlejlighed,2,1933,lav,255,408,206,56,39196,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/engelholmvej-33/2-th/
"Ærtebjergvej 3, 2. tv",55.712746,12.470976,2450000,Ejerlejlighed,3,1952,lav,132,321,59,71,34507,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/%C3%A6rtebjergvej-3/2-tv/
"Islevhusvej 69A, 1. ",55.708125,12.460667,2995000,Villalejlighed,2,1953,mellem,877,222,751,52,57596,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/islevhusvej-69a/1-/
Ringholmvej 26,55.698278,12.505722,6995000,Villa,4,,lav,792,47,542,113,61902,N/A,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/ringholmvej-26/
"Svenskelejren 14, 1. 4",55.704395,12.507625,1550000,Ejerlejlighed,1,1968,lav,119,38,107,51,30392,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/svenskelejren-14/1-4/
Sonnerupvej 21,55.70134,12.490151,6695000,Villa,4,1934,lav,726,363,491,85,78764,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/sonnerupvej-21/
Hf. Brønshøjholm 42,55.708918,12.502233,1675000,Fritidshus,2,1966,mellem,498,448,472,30,55833,N/A,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/hf.%20br%C3%B8nsh%C3%B8jholm-42/
Solrødvej 34,55.701561,12.477138,5995000,Villa,6,1955,mellem,989,250,520,113,53053,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/solr%C3%B8dvej-34/
Bækkeskovvej 34,55.69715,12.49295,10495000,Villa,5,1933,lav,943,246,413,150,69966,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/b%C3%A6kkeskovvej-34/
Hf. Brønshøjholm 13,55.708276,12.502157,2395000,Fritidshus,3,1953,mellem,429,418,412,55,43545,N/A,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/hf.%20br%C3%B8nsh%C3%B8jholm-13/
Stenløsevej 67,55.704525,12.467871,4995000,Villa,4,1933,høj,887,349,529,100,49950,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/stenl%C3%B8sevej-67/
Hf. Birkevang 189,55.714428,12.4705482,3495000,Villa,3,1945,mellem,254,442,78,64,54609,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/hf.%20birkevang-189/
"Åfløjen 14, st. th",55.714423,12.460038,2475000,Ejerlejlighed,4,1958,mellem,845,469,602,87,28448,E,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/%C3%A5fl%C3%B8jen-14/st-th/
Håbets Allé 15,55.704022,12.503958,6495000,Villa,4,1900,lav,259,70,161,136,47757,D,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/h%C3%A5bets%20all%C3%A9-15/
"Frederikssundsvej 154D, 2. th",55.70463,12.499139,2995000,Ejerlejlighed,3,1933,lav,56,307,42,74,40472,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/frederikssundsvej-154d/2-th/
Risbyholmvej 3,55.695338,12.491495,7698000,Villa,5,1931,lav,819,324,234,149,51664,C,https://www.dingeo.dk/adresse/2700-br%C3%B8nsh%C3%B8j/risbyholmvej-3/
