Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Hvedevej 2,55.749079,12.307428,4295000,Villa,5,1963,mellem,718,465,709,124,34637,D,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/hvedevej-2/
Lammeengen 15,55.744176,12.283063,4795000,Rækkehus,5,2022,lav,"1,90",543,1.431,142,33767,A,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/lammeengen-15/
"Blommevangen 11, 2. th",55.742366,12.31375,2395000,Ejerlejlighed,4,1980,mellem,768,402,782,95,25210,C,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/blommevangen-11/2-th/
Rørkær 4,55.734734,12.299164,4245000,Villa,4,1968,mellem,442,522,438,133,31917,C,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/r%C3%B8rk%C3%A6r-4/
Liljehaven 21,55.743482,12.29351,3995000,Villa,5,1976,lav,"1,41",286,1.369,142,28133,E,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/liljehaven-21/
Kirsebærvangen 63,55.739239,12.31372,3200000,Rækkehus,4,1974,mellem,906,471,879,106,30188,B,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/kirseb%C3%A6rvangen-63/
Ledøje Søndre Gade 3,55.710237,12.299531,3195000,Villa,7,1900,lav,"2,52",53,2.483,223,14327,C,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/led%C3%B8je%20s%C3%B8ndre%20gade-3/
Haretoften 9,55.709196,12.309287,5495000,Villa,4,1973,lav,"2,62",631,2.612,129,42596,A2010,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/haretoften-9/
Gravertoften 10,55.714197,12.307986,3845000,Villa,6,,meget høj,"2,06",735,2.053,140,27464,N/A,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/gravertoften-10/
"Pærevangen 16, 2. tv",55.743087,12.313731,2795000,Ejerlejlighed,4,1981,høj,696,345,716,112,24955,C,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/p%C3%A6revangen-16/2-tv/
"Kong Haralds Park 3L, st. th",55.745346,12.287436,2950000,Ejerlejlighed,3,,lav,"1,80",241,1.528,102,28921,N/A,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/kong%20haralds%20park-3l/st-th/
Jordbærvangen 22,55.74556,12.30849,5195000,Villa,6,1975,høj,735,87,770,175,29685,C,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/jordb%C3%A6rvangen-22/
"Blommevangen 12, 2. mf",55.741674,12.314385,1750000,Ejerlejlighed,2,1980,mellem,824,487,828,56,31250,C,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/blommevangen-12/2-mf/
Ledøje Bygade 8,55.71067,12.298705,4950000,Villa,8,1800,lav,"2,48",111,2.421,216,22916,C,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/led%C3%B8je%20bygade-8/
Nøddelunden 72,55.731308,12.291737,2995000,Rækkehus,4,1989,mellem,868,134,248,94,31861,A2010,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/n%C3%B8ddelunden-72/
Vædderengen 15,55.742816,12.28347,4895000,Rækkehus,4,2022,lav,"1,78",585,1.278,110,44500,A2020,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/v%C3%A6dderengen-15/
Hove Gadekærsvej 10,55.725567,12.235157,2995000,Villa,4,1777,lav,"4,53",2690,3.424,162,18487,G,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/hove%20gadek%C3%A6rsvej-10/
Hove Bygade 4,55.727239,12.237483,20000000,Landejendom,8,1850,lav,"4,35",2834,3.246,318,62893,D,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/hove%20bygade-4/
Åkandehaven 114,55.73855,12.304173,4395000,Villa,4,1974,mellem,650,301,644,150,29300,D,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/%C3%A5kandehaven-114/
Nybøllevej 9B,55.711134,12.294659,5150000,Villa,6,1961,lav,"2,48",340,2.310,181,28453,A2010,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/nyb%C3%B8llevej-9b/
Bakkevej 13,55.750039,12.305049,4295000,Villa,4,1967,mellem,881,410,863,116,37025,D,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/bakkevej-13/
Lyngkær 27,55.734868,12.29545,4845000,Villa,5,1968,mellem,662,407,605,137,35364,D,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/lyngk%C3%A6r-27/
Små Gryde 8,55.733425,12.285462,7345000,Villa,6,2020,mellem,"1,26",346,256,165,44515,A,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/sm%C3%A5%20gryde-8/
Latyrushaven 3,55.735972,12.307656,2995000,Rækkehus,4,,mellem,395,88,382,106,28254,N/A,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/latyrushaven-3/
"Pærevangen 21, 1. tv",55.743993,12.314323,2895000,Ejerlejlighed,4,1981,mellem,589,326,613,111,26081,C,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/p%C3%A6revangen-21/1-tv/
Riskær 1B,55.735121,12.300415,5199000,Villa,4,,mellem,402,500,398,137,37948,N/A,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/risk%C3%A6r-1b/
Hvedevej 5,55.749171,12.308461,4295000,Villa,4,1954,mellem,653,460,643,135,31814,E,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/hvedevej-5/
Nøddelunden 244,55.733126,12.292158,2695000,Rækkehus,3,1990,mellem,829,138,322,85,31705,B,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/n%C3%B8ddelunden-244/
Vædderengen 17,55.742813,12.283265,4995000,Rækkehus,4,2022,lav,"1,79",596,1.281,110,45409,A,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/v%C3%A6dderengen-17/
Ledøjetoften 27,55.712705,12.308709,3495000,Villa,6,1950,meget høj,"2,23",675,2.221,194,18015,E,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/led%C3%B8jetoften-27/
Ristoften 2,55.711606,12.307174,3995000,Villa,4,1951,lav,"2,34",534,2.338,134,29813,C,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/ristoften-2/
Lammeengen 63,55.743915,12.285828,4875000,Rækkehus,5,2021,lav,"1,75",393,1.375,151,32284,A,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/lammeengen-63/
Skindengen 3,55.738647,12.285532,5500000,Villa,4,2021,mellem,"1,41",531,798,138,39855,A,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/skindengen-3/
Kongehaven 16,55.744721,12.290921,7495000,Villa,6,2005,lav,"1,61",107,1.471,170,44088,C,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/kongehaven-16/
Æblevangen 72,55.742269,12.30985,4695000,Villa,4,,høj,906,312,946,150,31300,N/A,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/%C3%A6blevangen-72/
Nybøllevej 18,55.7139607,12.2825119,9995000,Villa,5,1908,meget lav,"2,50",1182,1.956,235,42531,B,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/nyb%C3%B8llevej-18/
Nøddelunden 280,55.733848,12.293488,3495000,Rækkehus,4,1991,mellem,753,255,437,109,32064,B,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/n%C3%B8ddelunden-280/
Rytterparken 62,55.734541,12.293119,2250000,Ejerlejlighed,3,1995,mellem,792,298,468,77,29220,C,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/rytterparken-62/
Ristoften 9,55.711666,12.30513,2995000,Villa,3,1967,lav,"2,33",420,2.331,104,28798,D,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/ristoften-9/
Nøddelunden 330,55.733072,12.294615,2295000,Rækkehus,3,1991,mellem,672,274,460,61,37622,C,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/n%C3%B8ddelunden-330/
Kongeskrænten 45,55.746691,12.285925,4995000,Rækkehus,5,2019,lav,"1,98",353,1.682,132,37840,A2020,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/kongeskr%C3%A6nten-45/
Nøddelunden 108,55.731782,12.291868,2695000,Rækkehus,3,1990,mellem,852,103,255,85,31705,A2010,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/n%C3%B8ddelunden-108/
"Blommevangen 12, 2. tv",55.741674,12.314385,2795000,Ejerlejlighed,5,,mellem,824,487,828,115,24304,C,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/blommevangen-12/2-tv/
Askebjerggårdsvej 30,55.747664,12.298514,3595000,Rækkehus,4,2006,høj,"1,29",114,1.291,94,38244,B,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/askebjergg%C3%A5rdsvej-30/
Stenkær 7,55.73394,12.300365,4350000,Villa,4,1970,mellem,333,564,330,107,40654,D,https://www.dingeo.dk/adresse/2765-sm%C3%B8rum/stenk%C3%A6r-7/
