Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
"Rosenvænget 16, 1. th",56.034824,12.59877,1475000,Ejerlejlighed,2,,lav,794,149,645,58,25431,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/rosenv%C3%A6nget-16/1-th/
Gurrevej 161C,56.029267,12.575738,1995000,Villa,4,1964,høj,992,448,653,95,21000,F,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/gurrevej-161c/
"Nordlysvænget 4, st. th",56.040339,12.611916,2995000,Ejerlejlighed,2,,lav,409,199,494,89,33651,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/nordlysv%C3%A6nget-4/st-th/
Århusvej 53,56.023435,12.597503,4195000,Villa,4,1945,høj,"1,50",411,841,147,28537,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/%C3%A5rhusvej-53/
"Kongevejen 13, st. th",56.030949,12.605438,2395000,Ejerlejlighed,3,1926,N/A,541,111,244,95,25210,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/kongevejen-13/st-th/
"Bramstræde 3B, 4. th",56.033883,12.613227,4245000,Ejerlejlighed,4,1890,N/A,91,112,95,109,38944,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/bramstr%C3%A6de-3b/4-th/
"Stürups Plads 3, 3. 25",56.032967,12.607726,3795000,Ejerlejlighed,3,,N/A,294,212,53,83,45722,B,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/st%C3%BCrups%20plads-3/3-25/
Århusvej 69B,56.022934,12.598644,3895000,Villa,4,1971,høj,"1,50",472,875,130,29961,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/%C3%A5rhusvej-69b/
"Rosenhøjvej 5, 1. 97",56.034869,12.605366,1695000,Ejerlejlighed,2,,lav,402,278,278,60,28250,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/rosenh%C3%B8jvej-5/1-97/
"Sudergade 9F, st. ",56.035487,12.609036,2295000,Ejerlejlighed,2,1780,N/A,177,269,79,63,36428,G,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sudergade-9f/st-/
"Bragesvej 65, 1. th",56.037471,12.59548,1595000,Ejerlejlighed,3,100 MBit,mellem,556,324,552,64,24921,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/bragesvej-65/1-th/
Emil Noldes Vej 30B,56.033157,12.563469,4145000,Villa,4,1978,høj,"1,51",248,814,127,32637,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/emil%20noldes%20vej-30b/
Holger Danskes Vej 14A,56.042212,12.597137,4995000,Rækkehus,5,1977,lav,673,414,644,167,29910,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/holger%20danskes%20vej-14a/
"Sabroesvej 13D, st. tv",56.035099,12.601033,1650000,Ejerlejlighed,2,,lav,647,78,526,63,26190,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sabroesvej-13d/st-tv/
Haderslevvej 16C,56.026222,12.591029,2995000,Rækkehus,4,,mellem,"1,35",413,625,121,24752,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/haderslevvej-16c/
Hollandskevej 8A,56.032556,12.600704,3195000,Villa,6,1930,lav,732,205,470,104,30721,F,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/hollandskevej-8a/
"Rosenkildevej 12B, st. tv",56.034552,12.604926,2195000,Ejerlejlighed,3,1959,lav,444,245,301,77,28506,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/rosenkildevej-12b/st-tv/
Sct Anna Gade 27A,,,2700000,Ejerlejlighed,3,1826,N/A,89,202,204,80,33750,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sct%20anna%20gade-27a/
"Gurrevej 24, 1. ",56.036912,12.599151,3495000,Villalejlighed,5,1927,lav,742,111,637,144,24270,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/gurrevej-24/1-/
"Allegade 14, 1. tv",56.039368,12.610274,2995000,Ejerlejlighed,4,1899,lav,296,51,360,101,29653,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/allegade-14/1-tv/
"Torvegade 1C, 1. tv",56.035921,12.610288,1895000,Ejerlejlighed,2,1902,N/A,94,214,84,83,22831,F,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/torvegade-1c/1-tv/
Galschiøtsvej 16,56.031238,12.589388,3925000,Villa,4,1979,mellem,937,201,245,132,29734,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/galschi%C3%B8tsvej-16/
Baldersvej 35,56.036949,12.589876,4250000,Villa,5,1946,mellem,330,461,295,125,34000,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/baldersvej-35/
"Sabroesvej 19C, 1. tv",56.035019,12.59918,1525000,Ejerlejlighed,3,,lav,764,118,631,75,20333,G,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sabroesvej-19c/1-tv/
"Sct Olai Gade 47, st. ",,,3875000,Ejerlejlighed,4,1785,N/A,177,113,265,128,30273,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sct%20olai%20gade-47/st-/
"Rosenkildevej 21A, 1. tv",56.03404,12.603269,1495000,Ejerlejlighed,2,1900,lav,548,145,349,66,22651,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/rosenkildevej-21a/1-tv/
Sophie Brahes Gade 5C,56.035779,12.614952,3850000,Ejerlejlighed,4,,N/A,268,153,327,112,34375,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sophie%20brahes%20gade-5c/
Viborgvej 52,56.021597,12.595882,4495000,Villa,5,1952,høj,"1,50",311,651,146,30787,F,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/viborgvej-52/
"Kongevejen 13, 1. th",56.030949,12.605438,2595000,Ejerlejlighed,4,,N/A,541,111,244,95,27315,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/kongevejen-13/1-th/
"Stengade 78B, 1. th",56.035084,12.61472,1695000,Ejerlejlighed,2,1826,N/A,210,104,250,67,25298,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/stengade-78b/1-th/
Horsensvej 21,56.023,12.592604,3895000,Villa,5,1971,mellem,"1,32",101,572,127,30669,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/horsensvej-21/
Strandgade 44,56.033051,12.61136,4995000,Villa,6,1736,N/A,124,233,110,185,27000,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/strandgade-44/
"Fredericiavej 2A, 1. th",56.028685,12.601223,1395000,Ejerlejlighed,2,,lav,909,418,611,49,28469,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/fredericiavej-2a/1-th/
Viborgvej 8,56.024015,12.592705,3895000,Villa,3,1964,mellem,"1,35",191,663,100,38950,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/viborgvej-8/
Fenrisvej 18B,56.038851,12.589607,3195000,Villa,4,1975,mellem,154,259,149,127,25157,F,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/fenrisvej-18b/
"Rolighedsvej 25, 1. tv",56.033656,12.601354,2295000,Ejerlejlighed,3,,lav,672,84,446,78,29423,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/rolighedsvej-25/1-tv/
Pontoppidansvej 20,56.03028,12.597108,3995000,Villa,5,1934,lav,"1,03",479,738,120,33291,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/pontoppidansvej-20/
"Sabroesvej 15E, 2. tv",56.035122,12.600115,995000,Ejerlejlighed,2,,lav,703,99,583,50,19900,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sabroesvej-15e/2-tv/
"Rosenvænget 16, 2. th",56.034824,12.59877,1250000,Ejerlejlighed,2,1948,lav,794,149,645,58,21551,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/rosenv%C3%A6nget-16/2-th/
Enighedsvej 2,56.034114,12.602199,4395000,Villa,5,1900,lav,616,78,414,107,41074,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/enighedsvej-2/
Århusvej 44A,56.023468,12.595853,1995000,Helårsgrund,3,,høj,"1,53",311,759,804,2481,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/%C3%A5rhusvej-44a/
"Belvederevej 25A, 1. th",56.032555,12.598521,1375000,Ejerlejlighed,2,,lav,868,261,609,51,26960,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/belvederevej-25a/1-th/
Strandgade 43,56.033181,12.611306,5595000,Villa,5,1622,N/A,112,222,115,174,32155,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/strandgade-43/
Ahorn Alle 21,56.01835,12.590067,4595000,Villa,4,1966,lav,"1,16",467,242,117,39273,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/ahorn%20alle-21/
Esrumvej 59B,56.040189,12.590198,2695000,Rækkehus,4,1958,mellem,178,108,158,115,23434,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/esrumvej-59b/
Grollowstræde 3,56.03344,12.611336,2995000,Ejerlejlighed,3,1736,N/A,84,197,121,92,32554,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/grollowstr%C3%A6de-3/
"Skydebane Alle 5, st. th",56.030589,12.605979,2395000,Ejerlejlighed,3,1934,N/A,544,160,254,67,35746,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/skydebane%20alle-5/st-th/
Haderslevvej 10B,56.026928,12.592807,4495000,Villa,4,2005,mellem,"1,45",501,638,127,35393,A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/haderslevvej-10b/
"Horsensvej 2, st. tv",56.022378,12.589294,2295000,Ejerlejlighed,4,1965,mellem,"1,10",126,394,94,24414,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/horsensvej-2/st-tv/
Heimdalsvej 31B,56.036402,12.588846,5500000,Villa,5,,mellem,366,472,322,162,33950,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/heimdalsvej-31b/
Kristinehøjvej 60,56.03145,12.568215,3995000,Rækkehus,6,1970,høj,"1,24",533,961,160,24968,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/kristineh%C3%B8jvej-60/
"Sudergade 2C, 1. 18",56.03494,12.608622,1675000,Ejerlejlighed,2,1969,N/A,225,287,143,67,25000,B,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sudergade-2c/1-18/
"Sabroesvej 19C, 2. th",56.035019,12.59918,1345000,Ejerlejlighed,3,,lav,764,118,631,74,18175,G,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sabroesvej-19c/2-th/
Ryesvej 5B,56.028873,12.599215,2495000,Villa,4,1978,lav,995,468,696,122,20450,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/ryesvej-5b/
Fiolgade 6,56.033597,12.609341,2995000,Ejerlejlighed,3,1981,N/A,172,281,143,93,32204,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/fiolgade-6/
"Sabroesvej 13F, 1. th",56.035037,12.601511,1595000,Ejerlejlighed,2,1959,lav,620,76,498,66,24166,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sabroesvej-13f/1-th/
"Sabroesvej 9A, st. tv",56.036204,12.601432,1995000,Ejerlejlighed,3,,lav,599,101,486,88,22670,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sabroesvej-9a/st-tv/
"Stengade 75B, 3. ",56.035474,12.614794,4595000,Ejerlejlighed,5,1750,N/A,239,124,292,224,20513,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/stengade-75b/3-/
Mimersvej 16,56.04172,12.589665,4250000,Villa,3,1951,mellem,268,111,219,109,38990,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/mimersvej-16/
Violvej 22B,56.018471,12.595427,4495000,Rækkehus,4,1962,mellem,"1,49",520,570,137,32810,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/violvej-22b/
"Snerlevej 36, 1. tv",56.021654,12.591555,1325000,Ejerlejlighed,2,1965,mellem,"1,23",96,419,70,18928,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/snerlevej-36/1-tv/
Unnasvej 5,56.029116,12.589642,3295000,Villa,6,1949,mellem,"1,17",397,327,141,23368,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/unnasvej-5/
"Horsensvej 18, st. tv",56.021686,12.593332,1695000,Ejerlejlighed,2,1965,mellem,"1,34",160,512,67,25298,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/horsensvej-18/st-tv/
"Murergade 7, 6. mf",56.033608,12.605245,4995000,Ejerlejlighed,3,,lav,426,186,217,115,43434,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/murergade-7/6-mf/
Hellebo Park 64,56.048436,12.588882,4585000,Ejerlejlighed,4,1970,mellem,982,608,928,133,34473,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/hellebo%20park-64/
Ryesvej 34,56.026866,12.600245,3495000,Rækkehus,4,1904,høj,"1,10",628,803,110,31772,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/ryesvej-34/
H C Andersens Vej 31B,56.040288,12.582261,3250000,Villa,5,1966,mellem,348,394,346,104,31250,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/h%20c%20andersens%20vej-31b/
"Marienlyst Alle 30, 6. 4",56.041357,12.603962,940969,Andelsbolig,1,1963,lav,675,429,658,63,14936,B,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/marienlyst%20alle-30/6-4/
"Sabroesvej 17D, 1. tv",56.035089,12.599569,1995000,Ejerlejlighed,4,,lav,738,103,612,81,24629,G,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sabroesvej-17d/1-tv/
"Esrumvej 9B, 2. 35",56.037585,12.601099,1750000,Ejerlejlighed,2,1972,lav,625,192,530,70,25000,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/esrumvej-9b/2-35/
Sct Olai Gade 43D,,,5495000,Villa,5,1890,N/A,148,108,222,172,31947,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sct%20olai%20gade-43d/
"Gurrevej 1, 1. tv",56.036703,12.602067,1945000,Ejerlejlighed,2,,lav,556,159,449,69,28188,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/gurrevej-1/1-tv/
"Sophie Brahes Gade 3A, 2. tv",56.035387,12.61541,7250000,Ejerlejlighed,5,1827,N/A,265,156,300,197,36802,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sophie%20brahes%20gade-3a/2-tv/
Ryesvej 10A,56.028534,12.598666,2495000,Villa,3,1967,lav,"1,05",520,746,107,23317,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/ryesvej-10a/
Niels Juels Vej 6,56.028371,12.597631,2895000,Villa,3,1920,lav,"1,11",577,810,91,31813,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/niels%20juels%20vej-6/
Ryesvej 9,56.028604,12.599418,3750000,Villa,5,1920,lav,"1,00",484,704,157,23885,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/ryesvej-9/
Søndre Strandvej 48,56.023599,12.605074,7500000,Villa,6,1977,høj,"1,25",888,1.010,202,37128,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/s%C3%B8ndre%20strandvej-48/
Esrumvej 136,56.041414,12.578434,2750000,Villa,5,1890,mellem,617,498,609,121,22727,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/esrumvej-136/
"Stengade 70B, 2. ",56.035028,12.614091,2150000,Ejerlejlighed,3,1600,N/A,173,63,230,95,22631,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/stengade-70b/2-/
Esrumvej 118,56.041513,12.582451,3095000,Villa,3,1949,mellem,390,279,370,106,29198,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/esrumvej-118/
"Niels Juels Vej 10, st. ",56.028016,12.598031,2875000,Villalejlighed,3,1924,lav,"1,11",590,813,78,36858,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/niels%20juels%20vej-10/st-/
Grollowstræde 6,56.033486,12.611446,1895000,Ejerlejlighed,2,,N/A,77,189,116,59,32118,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/grollowstr%C3%A6de-6/
"Stengade 78A, 1. th",56.035246,12.614577,1995000,Ejerlejlighed,2,,N/A,212,101,263,66,30227,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/stengade-78a/1-th/
"Strandpromenaden 25, 1. th",56.041864,12.609435,7495000,Ejerlejlighed,4,,lav,578,298,629,136,55110,A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/strandpromenaden-25/1-th/
"Strandgade 47, 2. tv",56.033395,12.611662,1495000,Ejerlejlighed,1,,N/A,83,190,100,40,37375,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/strandgade-47/2-tv/
"Belvederevej 50, st. 1",56.035154,12.596439,1495000,Ejerlejlighed,2,,lav,750,239,731,60,24916,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/belvederevej-50/st-1/
Horsensvej 35,56.022272,12.593806,3195000,Villa,5,1970,mellem,"1,38",164,574,127,25157,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/horsensvej-35/
"Skydebane Alle 1, st. th",56.030557,12.605618,2795000,Ejerlejlighed,3,1934,N/A,562,156,270,96,29114,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/skydebane%20alle-1/st-th/
"Stenvinkelsvej 11, st. th",56.039997,12.610606,2006692,Andelsbolig,3,1917,lav,365,113,433,91,22051,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/stenvinkelsvej-11/st-th/
"Sabroesvej 17D, st. th",56.035089,12.599569,1895000,Ejerlejlighed,4,,lav,738,103,612,81,23395,G,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sabroesvej-17d/st-th/
"Bragesvej 69, st. tv",56.037422,12.595805,1250000,Ejerlejlighed,3,1921,mellem,577,304,573,49,25510,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/bragesvej-69/st-tv/
Sct Olai Gade 27A,,,5495000,Ejerlejlighed,5,1800,N/A,120,133,176,136,40404,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sct%20olai%20gade-27a/
Søndre Strandvej 62A,56.02032,12.602242,12995000,Villa,7,1917,høj,"1,65",740,1.007,221,58800,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/s%C3%B8ndre%20strandvej-62a/
Rasmus Knudsens Vej 2B,56.041986,12.57638,3795000,Villa,5,,mellem,761,601,599,181,20966,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/rasmus%20knudsens%20vej-2b/
Gernersvej 19,56.040126,12.607691,3795000,Rækkehus,5,1988,lav,427,157,444,123,30853,A2010,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/gernersvej-19/
Søndre Strandvej 32,56.026378,12.605616,18950000,Villa,8,1917,høj,949,615,701,300,63166,E,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/s%C3%B8ndre%20strandvej-32/
"Stengade 22C, 1. th",56.033092,12.610039,2395000,Ejerlejlighed,2,50 MBit,N/A,164,280,139,59,40593,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/stengade-22c/1-th/
Rosenkildevej 27,56.033887,12.602272,2995000,Villa,6,1902,lav,612,94,400,144,20798,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/rosenkildevej-27/
"Sabroesvej 15D, 1. tv",56.035209,12.600035,1995000,Ejerlejlighed,3,1946,lav,706,89,586,74,26959,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sabroesvej-15d/1-tv/
"Stenvinkelsvej 3, 2. tv",56.039633,12.610168,1495000,Ejerlejlighed,2,,lav,327,64,387,49,30510,G,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/stenvinkelsvej-3/2-tv/
Lærkevej 28,56.040448,12.575474,2495000,Rækkehus,3,1963,mellem,778,591,505,80,31187,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/l%C3%A6rkevej-28/
"Sct Anna Gade 73C, st. ",,,1765000,Ejerlejlighed,2,,lav,316,66,339,50,35300,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/sct%20anna%20gade-73c/st-/
Viborgvej 42,56.021816,12.595699,4695000,Villa,6,1954,høj,"1,50",292,651,126,37261,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/viborgvej-42/
H C Andersens Vej 41,56.039948,12.580871,2995000,Villa,4,1920,mellem,430,476,421,114,26271,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/h%20c%20andersens%20vej-41/
"Belvederevej 12C, 1. th",56.030769,12.60081,3395000,Ejerlejlighed,3,2007,lav,797,248,503,104,32644,B,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/belvederevej-12c/1-th/
Lærkevej 1,56.0412,12.575411,1995000,Rækkehus,4,1962,mellem,796,657,514,80,24937,F,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/l%C3%A6rkevej-1/
Viborgvej 64,56.021761,12.597095,3595000,Villa,4,1953,høj,"1,58",380,729,81,44382,D,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/viborgvej-64/
"Søstræde 13, st. th",56.034241,12.609832,3750000,Ejerlejlighed,6,,N/A,130,222,220,175,21428,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/s%C3%B8str%C3%A6de-13/st-th/
"Murergade 7, 3. th",56.033608,12.605245,1695000,Ejerlejlighed,2,1967,lav,426,186,217,61,27786,N/A,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/murergade-7/3-th/
"Murergade 9A, 1. tv",56.034309,12.605732,3095000,Ejerlejlighed,3,2011,lav,391,269,248,93,33279,B,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/murergade-9a/1-tv/
"Strandgade 64, 2. tv",56.033702,12.612639,7995000,Ejerlejlighed,6,1970,N/A,69,135,80,283,28250,C,https://www.dingeo.dk/adresse/3000-helsing%C3%B8r/strandgade-64/2-tv/
