Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Elisagårdsvej 27B,55.643941,12.103769,3995000,Villa,5,1965,lav,335,565,210,137,29160,C,https://www.dingeo.dk/adresse/4000-roskilde/elisag%C3%A5rdsvej-27b/
Gelhøj 1,55.696798,12.135376,2250000,Villa,4,1964,mellem,"5,34",1133,1.597,106,21226,E,https://www.dingeo.dk/adresse/4000-roskilde/gelh%C3%B8j-1/
Røglevangen 2,55.629522,12.024938,3695000,Villa,4,,høj,"1,88",671,616,126,29325,N/A,https://www.dingeo.dk/adresse/4000-roskilde/r%C3%B8glevangen-2/
"Blågårdsstræde 4, 3. tv",55.641012,12.076188,3850000,Ejerlejlighed,3,,lav,109,273,84,89,43258,D,https://www.dingeo.dk/adresse/4000-roskilde/bl%C3%A5g%C3%A5rdsstr%C3%A6de-4/3-tv/
Svogerslev Kirkevej 3,55.634352,12.015631,3495000,Villa,5,1900,mellem,"2,39",220,107,125,27960,C,https://www.dingeo.dk/adresse/4000-roskilde/svogerslev%20kirkevej-3/
Pilevænget 7,55.595138,12.012518,3195000,Villa,5,1974,meget lav,"5,09",301,2.672,158,20221,C,https://www.dingeo.dk/adresse/4000-roskilde/pilev%C3%A6nget-7/
Mågevej 12,55.645405,12.104927,6295000,Villa,5,2018,lav,498,534,388,165,38151,A2020,https://www.dingeo.dk/adresse/4000-roskilde/m%C3%A5gevej-12/
Græsengen 10,55.641384,12.045639,7250000,Villa,3,2002,lav,882,144,968,173,41907,B,https://www.dingeo.dk/adresse/4000-roskilde/gr%C3%A6sengen-10/
Elisagårdsvej 16B,55.642995,12.101693,1395000,Ejerlejlighed,1,1910,lav,167,599,108,40,34875,F,https://www.dingeo.dk/adresse/4000-roskilde/elisag%C3%A5rdsvej-16b/
Grønager 40,55.645044,11.953048,3750000,Villa,6,1971,mellem,"6,47",279,659,201,18656,C,https://www.dingeo.dk/adresse/4000-roskilde/gr%C3%B8nager-40/
Dronning Sofies Vej 116,55.653194,12.096452,7495000,Villa,4,1952,lav,"1,24",246,612,131,57213,C,https://www.dingeo.dk/adresse/4000-roskilde/dronning%20sofies%20vej-116/
"Frederiksborgvej 42A, 1. tv",55.64747,12.08386,2575000,Ejerlejlighed,2,,lav,816,332,463,60,42916,N/A,https://www.dingeo.dk/adresse/4000-roskilde/frederiksborgvej-42a/1-tv/
Hedegårdsvej 7,55.640587,12.099821,6995000,Villa,6,1923,lav,178,629,91,150,46633,C,https://www.dingeo.dk/adresse/4000-roskilde/hedeg%C3%A5rdsvej-7/
"Vognmandsmarken 12, st. tv",55.63089,12.092148,2195000,Ejerlejlighed,3,1971,lav,908,85,176,82,26768,C,https://www.dingeo.dk/adresse/4000-roskilde/vognmandsmarken-12/st-tv/
Ømgårdsvej 5,55.596385,12.013959,2995000,Villa,4,1966,meget lav,"4,93",137,2.711,141,21241,E,https://www.dingeo.dk/adresse/4000-roskilde/%C3%B8mg%C3%A5rdsvej-5/
Kornerup Landevej 40,55.63339,11.989324,11995000,Landejendom,9,,meget lav,"4,06",1499,1.738,440,27261,N/A,https://www.dingeo.dk/adresse/4000-roskilde/kornerup%20landevej-40/
"Gartnervang 18, 2. mf",55.629294,12.093159,1495000,Ejerlejlighed,1,1968,lav,"1,09",124,211,41,36463,C,https://www.dingeo.dk/adresse/4000-roskilde/gartnervang-18/2-mf/
"Wæbersvej 14, st. ",55.632666,12.07345,2595000,Ejerlejlighed,3,,lav,846,449,233,88,29488,E,https://www.dingeo.dk/adresse/4000-roskilde/w%C3%A6bersvej-14/st-/
"Slagteristræde 25, st. th",55.63667,12.080005,2595000,Ejerlejlighed,2,,lav,254,278,172,69,37608,A,https://www.dingeo.dk/adresse/4000-roskilde/slagteristr%C3%A6de-25/st-th/
Lindevang 28,55.648693,11.940546,1795000,Fritidshus,3,1968,mellem,"7,33",754,1.546,77,23311,N/A,https://www.dingeo.dk/adresse/4000-roskilde/lindevang-28/
"Slagteristræde 8, st. tv",55.636893,12.080477,3695000,Ejerlejlighed,3,,lav,217,265,134,96,38489,A,https://www.dingeo.dk/adresse/4000-roskilde/slagteristr%C3%A6de-8/st-tv/
Sandrækkerne 26,55.630275,12.137932,3549000,Rækkehus,4,2006,meget lav,"2,09",590,515,117,30333,C,https://www.dingeo.dk/adresse/4000-roskilde/sandr%C3%A6kkerne-26/
Vesterdal 6,55.647414,12.050899,9800000,Villa,6,1830,meget lav,"1,42",330,946,225,43555,A,https://www.dingeo.dk/adresse/4000-roskilde/vesterdal-6/
Bøgevang 22,55.649504,11.942672,1995000,Fritidshus,3,1970,mellem,"7,22",646,1.485,72,27708,N/A,https://www.dingeo.dk/adresse/4000-roskilde/b%C3%B8gevang-22/
Gammel Trekronervej 57,55.648994,12.117593,7895000,Villa,6,2019,lav,925,367,808,188,41994,A,https://www.dingeo.dk/adresse/4000-roskilde/gammel%20trekronervej-57/
Ellekær 12,55.647255,11.94177,1695000,Fritidshus,3,1967,mellem,"7,23",665,1.399,58,29224,N/A,https://www.dingeo.dk/adresse/4000-roskilde/ellek%C3%A6r-12/
Poppel Alle 31,55.63848,12.056672,2995000,Villa,1,1934,mellem,480,363,500,57,52543,D,https://www.dingeo.dk/adresse/4000-roskilde/poppel%20alle-31/
"Knud Den Stores Vej 36, 1. 207",55.650861,12.092238,2795000,Ejerlejlighed,3,1971,lav,"1,07",424,253,84,33273,C,https://www.dingeo.dk/adresse/4000-roskilde/knud%20den%20stores%20vej-36/1-207/
Himmelev Sognevej 57,55.658027,12.09881,5795000,Villa,4,1964,mellem,"1,76",448,473,162,35771,D,https://www.dingeo.dk/adresse/4000-roskilde/himmelev%20sognevej-57/
"Ejboparken 63, 2. tv",55.630004,12.065795,1695000,Ejerlejlighed,3,,lav,963,178,513,78,21730,C,https://www.dingeo.dk/adresse/4000-roskilde/ejboparken-63/2-tv/
Bakkedraget 57,55.626602,12.073385,5995000,Villa,4,1939,lav,"1,38",491,717,174,34454,C,https://www.dingeo.dk/adresse/4000-roskilde/bakkedraget-57/
Søparken 50,55.635232,12.007076,3875000,Villa,4,1973,mellem,"2,93",440,634,130,29807,C,https://www.dingeo.dk/adresse/4000-roskilde/s%C3%B8parken-50/
"Bifaldet 15, 2. mf",55.629134,12.084075,3495000,Ejerlejlighed,3,,lav,928,361,233,96,36406,A2015,https://www.dingeo.dk/adresse/4000-roskilde/bifaldet-15/2-mf/
Klostergårdsvej 5A,55.597224,12.014659,1600000,Villa,4,1962,meget lav,"4,82",57,2.727,112,14285,F,https://www.dingeo.dk/adresse/4000-roskilde/klosterg%C3%A5rdsvej-5a/
"Ejboparken 33, st. tv",55.628973,12.062873,1850000,Ejerlejlighed,3,,lav,890,101,719,78,23717,C,https://www.dingeo.dk/adresse/4000-roskilde/ejboparken-33/st-tv/
Dalager 2,55.644847,11.959986,2395000,Villa,3,1961,mellem,"6,04",89,388,92,26032,D,https://www.dingeo.dk/adresse/4000-roskilde/dalager-2/
Østre Kirkevej 6A,55.66173,12.103327,3245000,Ejerlejlighed,3,,mellem,"2,18",369,356,82,39573,D,https://www.dingeo.dk/adresse/4000-roskilde/%C3%B8stre%20kirkevej-6a/
Strandengen 7A,55.648611,12.082421,6750000,Ejerlejlighed,6,,lav,922,468,532,150,45000,D,https://www.dingeo.dk/adresse/4000-roskilde/strandengen-7a/
"Holbækvej 14, st. th",55.63439,12.068992,1695000,Ejerlejlighed,3,,lav,902,403,85,65,26076,C,https://www.dingeo.dk/adresse/4000-roskilde/holb%C3%A6kvej-14/st-th/
Lertoften 12,55.597594,12.010456,3995000,Villa,6,2005,meget lav,"4,93",105,2.458,146,27363,A2015,https://www.dingeo.dk/adresse/4000-roskilde/lertoften-12/
Kumlehusvej 3,55.589324,12.012984,2995000,Villa,4,1897,meget lav,"5,65",890,2.994,140,21392,D,https://www.dingeo.dk/adresse/4000-roskilde/kumlehusvej-3/
Kornerup Landevej 36,55.633927,11.987366,2595000,Villa,4,1900,meget lav,"4,19",1595,1.860,122,21270,C,https://www.dingeo.dk/adresse/4000-roskilde/kornerup%20landevej-36/
Lønbjergvej 2,55.623066,12.135926,4495000,Villa,7,1897,mellem,"2,86",179,304,200,22475,A2010,https://www.dingeo.dk/adresse/4000-roskilde/l%C3%B8nbjergvej-2/
"Roskildevænget 1, 1. th",55.628513,12.091165,2125000,Ejerlejlighed,3,50 MBit,lav,"1,10",187,120,77,27597,N/A,https://www.dingeo.dk/adresse/4000-roskilde/roskildev%C3%A6nget-1/1-th/
Ravnshøjvej 19,55.625689,11.981286,3795000,Villa,5,,meget høj,"4,68",2249,2.164,181,20966,N/A,https://www.dingeo.dk/adresse/4000-roskilde/ravnsh%C3%B8jvej-19/
"Roskildevænget 20, 2. th",55.627616,12.093357,1950000,Ejerlejlighed,2,1962,høj,"1,26",123,124,57,34210,C,https://www.dingeo.dk/adresse/4000-roskilde/roskildev%C3%A6nget-20/2-th/
"Ejboparken 33, 2. th",55.628973,12.062873,1825000,Ejerlejlighed,3,100 MBit,lav,890,101,719,78,23397,N/A,https://www.dingeo.dk/adresse/4000-roskilde/ejboparken-33/2-th/
"Neergårdsparken 11, 2. tv",55.631763,12.06532,1690000,Ejerlejlighed,2,1968,lav,845,256,394,62,27258,C,https://www.dingeo.dk/adresse/4000-roskilde/neerg%C3%A5rdsparken-11/2-tv/
Jernaldermarken 47,55.660617,12.149027,6950000,Villa,6,2009,lav,"1,70",192,1.620,176,39488,A2010,https://www.dingeo.dk/adresse/4000-roskilde/jernaldermarken-47/
Sognevej 12,55.73485,12.143468,1495000,Villa,3,1900,mellem,"2,80",912,412,60,24916,G,https://www.dingeo.dk/adresse/4000-roskilde/sognevej-12/
Tranehalsen 15,55.657991,11.942247,5350000,Fritidshus,3,,lav,"7,52",1325,2.201,137,39051,N/A,https://www.dingeo.dk/adresse/4000-roskilde/tranehalsen-15/
Kong Valdemars Vej 57,55.648381,12.087959,7995000,Villa,4,1959,lav,850,507,184,136,58786,C,https://www.dingeo.dk/adresse/4000-roskilde/kong%20valdemars%20vej-57/
Bymarken 30,55.637858,12.102595,4150000,Rækkehus,5,,lav,518,301,440,166,25000,N/A,https://www.dingeo.dk/adresse/4000-roskilde/bymarken-30/
Nystedvej 2,55.679068,12.07968,5495000,Villa,6,1968,mellem,"4,26",498,2.314,183,30027,E,https://www.dingeo.dk/adresse/4000-roskilde/nystedvej-2/
Haraldsborgvej 64,55.65331,12.09327,4495000,Villa,5,1957,lav,"1,30",146,531,133,33796,D,https://www.dingeo.dk/adresse/4000-roskilde/haraldsborgvej-64/
Rødbyvej 14,55.680374,12.078483,5645000,Villa,5,1967,mellem,"4,40",651,2.470,175,32257,D,https://www.dingeo.dk/adresse/4000-roskilde/r%C3%B8dbyvej-14/
Hedemøllevænget 21,55.640444,12.104203,2999000,Rækkehus,4,1983,lav,356,349,217,105,28561,B,https://www.dingeo.dk/adresse/4000-roskilde/hedem%C3%B8llev%C3%A6nget-21/
Mågevej 34,55.6466,12.106283,4195000,Villa,2,1955,lav,654,410,280,76,55197,D,https://www.dingeo.dk/adresse/4000-roskilde/m%C3%A5gevej-34/
"Jernbanegade 33, 2. tv",55.637855,12.076598,3200000,Ejerlejlighed,3,1900,lav,329,200,320,96,33333,D,https://www.dingeo.dk/adresse/4000-roskilde/jernbanegade-33/2-tv/
Niels Frederiksensvej 14,55.637055,11.991346,10750000,Landejendom,9,1926,meget lav,"3,94",1271,1.655,334,32185,B,https://www.dingeo.dk/adresse/4000-roskilde/niels%20frederiksensvej-14/
Rytterbakken 30,55.646358,11.95974,5350000,Villa,5,1985,mellem,"6,08",165,555,186,28763,C,https://www.dingeo.dk/adresse/4000-roskilde/rytterbakken-30/
I P Hansens Vej 9,55.638212,12.0635,6795000,Villa,7,1951,mellem,772,186,621,182,37335,C,https://www.dingeo.dk/adresse/4000-roskilde/i%20p%20hansens%20vej-9/
Gundsølillevej 40B,55.710104,12.159812,4695000,Villa,5,,meget lav,"5,52",1311,1.811,154,30487,N/A,https://www.dingeo.dk/adresse/4000-roskilde/gunds%C3%B8lillevej-40b/
Strandgade 8B,55.650855,12.075139,9150000,Villa,4,2008,lav,"1,14",336,684,137,66788,A2010,https://www.dingeo.dk/adresse/4000-roskilde/strandgade-8b/
Pulsen 39,55.626592,12.085743,4995000,Rækkehus,4,2021,høj,"1,22",393,372,142,35176,A,https://www.dingeo.dk/adresse/4000-roskilde/pulsen-39/
"Tinghusvej 7, 1. tv",55.636439,12.079923,3995000,Ejerlejlighed,4,,lav,269,304,194,109,36651,A,https://www.dingeo.dk/adresse/4000-roskilde/tinghusvej-7/1-tv/
Joensuuvej 118,55.655888,12.13337,3595000,Rækkehus,4,2005,meget lav,794,398,789,94,38244,B,https://www.dingeo.dk/adresse/4000-roskilde/joensuuvej-118/
Svanevej 59,55.64945,12.117297,3725000,Villa,3,1959,lav,946,379,791,74,50337,E,https://www.dingeo.dk/adresse/4000-roskilde/svanevej-59/
Tranehalsen 5,55.65674,11.942088,4495000,Fritidshus,4,1966,lav,"7,48",1210,2.092,124,36250,N/A,https://www.dingeo.dk/adresse/4000-roskilde/tranehalsen-5/
Birkevang 3,55.65095,11.942669,1895000,Fritidshus,3,1972,lav,"7,26",717,1.587,62,30564,G,https://www.dingeo.dk/adresse/4000-roskilde/birkevang-3/
Broager 6,55.693886,12.136152,3795000,Villa,4,1969,mellem,"5,01",1013,1.512,159,23867,D,https://www.dingeo.dk/adresse/4000-roskilde/broager-6/
"Knud Den Stores Vej 32B, 3. tv",55.650198,12.091329,2275000,Ejerlejlighed,2,200 MBit,lav,"1,03",509,165,59,38559,N/A,https://www.dingeo.dk/adresse/4000-roskilde/knud%20den%20stores%20vej-32b/3-tv/
"Gartnervang 48, 2. th",55.628943,12.095629,1695000,Ejerlejlighed,2,1969,lav,"1,21",211,95,67,25298,C,https://www.dingeo.dk/adresse/4000-roskilde/gartnervang-48/2-th/
Tranehalsen 50,55.660741,11.946898,1695000,Fritidshus,3,1974,mellem,"7,36",1461,2.330,58,29224,N/A,https://www.dingeo.dk/adresse/4000-roskilde/tranehalsen-50/
Ørebjergvej 15,55.740622,12.148447,2795000,Villa,4,1969,mellem,"2,75",869,430,127,22007,D,https://www.dingeo.dk/adresse/4000-roskilde/%C3%B8rebjergvej-15/
Svaleøvej 28,55.676777,12.076405,4899000,Villa,5,1963,mellem,"4,00",598,2.311,150,32660,D,https://www.dingeo.dk/adresse/4000-roskilde/svale%C3%B8vej-28/
Oldvejsparken 12,55.648713,11.960867,2495000,Rækkehus,3,1974,mellem,"6,08",435,809,91,27417,C,https://www.dingeo.dk/adresse/4000-roskilde/oldvejsparken-12/
Hyldeholm 33,55.677361,12.081449,4400000,Villa,4,1972,mellem,"4,07",300,2.102,136,32352,D,https://www.dingeo.dk/adresse/4000-roskilde/hyldeholm-33/
"Sankt Peders Stræde 9, 1. th",55.642583,12.085691,3995000,Ejerlejlighed,4,,lav,295,224,305,100,39950,D,https://www.dingeo.dk/adresse/4000-roskilde/sankt%20peders%20str%C3%A6de-9/1-th/
Helligkorsvej 44,55.639288,12.062469,2695000,Villa,5,1930,mellem,788,317,753,141,19113,D,https://www.dingeo.dk/adresse/4000-roskilde/helligkorsvej-44/
Stetteager 4,55.646627,11.962724,3595000,Villa,7,1971,mellem,"5,91",317,584,191,18821,A2010,https://www.dingeo.dk/adresse/4000-roskilde/stetteager-4/
"Neergårdsparken 23, 1. 3",55.631864,12.066,1275000,Ejerlejlighed,1,,lav,881,291,353,38,33552,C,https://www.dingeo.dk/adresse/4000-roskilde/neerg%C3%A5rdsparken-23/1-3/
Holmehøjen 25,55.736184,12.163004,3795000,Rækkehus,4,2015,lav,"3,80",220,894,121,31363,A2010,https://www.dingeo.dk/adresse/4000-roskilde/holmeh%C3%B8jen-25/
Åvej 18A,55.65604,12.094051,4995000,Rækkehus,5,1920,mellem,"1,58",162,809,144,34687,B,https://www.dingeo.dk/adresse/4000-roskilde/%C3%A5vej-18a/
Frederiksborgvej 55H,55.651647,12.084282,7995000,Rækkehus,4,1946,lav,"1,25",672,524,129,61976,C,https://www.dingeo.dk/adresse/4000-roskilde/frederiksborgvej-55h/
Fasanengen 14,55.693437,12.145566,5795000,Villa,5,,mellem,"5,03",412,913,170,34088,N/A,https://www.dingeo.dk/adresse/4000-roskilde/fasanengen-14/
Sandvejen 14,55.627687,12.139276,3795000,Villa,4,,meget lav,"2,39",299,306,119,31890,N/A,https://www.dingeo.dk/adresse/4000-roskilde/sandvejen-14/
Frederiksborgvej 208,55.667578,12.091316,12995000,Villa,5,1954,lav,"2,87",1025,982,212,61297,C,https://www.dingeo.dk/adresse/4000-roskilde/frederiksborgvej-208/
Strandvang 38,55.648021,11.938413,1795000,Fritidshus,4,1966,høj,"7,45",880,1.629,108,16620,N/A,https://www.dingeo.dk/adresse/4000-roskilde/strandvang-38/
Helvigmaglevej 4,55.61033,12.022823,1300000,Helårsgrund,3,,mellem,"3,32",1528,2.596,707,1838,N/A,https://www.dingeo.dk/adresse/4000-roskilde/helvigmaglevej-4/
Grydehøjvej 30,55.733179,12.145925,2995000,Villa,5,1977,lav,"3,04",926,443,150,19966,D,https://www.dingeo.dk/adresse/4000-roskilde/grydeh%C3%B8jvej-30/
Norddalen 4,55.660379,12.092729,6995000,Villa,6,1972,mellem,"2,07",642,897,181,38646,D,https://www.dingeo.dk/adresse/4000-roskilde/norddalen-4/
Lynghøjen 83,55.63291,12.011786,2475000,Rækkehus,3,1989,mellem,"2,64",195,315,85,29117,B,https://www.dingeo.dk/adresse/4000-roskilde/lyngh%C3%B8jen-83/
Kildevej 25,55.736031,12.156824,2995000,Villa,5,1975,lav,"3,45",174,504,128,23398,C,https://www.dingeo.dk/adresse/4000-roskilde/kildevej-25/
"Kongebakken 13, 2. th",55.649152,12.092019,3195000,Ejerlejlighed,3,,lav,909,614,91,84,38035,C,https://www.dingeo.dk/adresse/4000-roskilde/kongebakken-13/2-th/
Rønøs Alle 7,55.622168,12.090488,3595000,Villa,4,,høj,"1,75",531,588,186,19327,N/A,https://www.dingeo.dk/adresse/4000-roskilde/r%C3%B8n%C3%B8s%20alle-7/
"Gartnervang 45, st. tv",55.630463,12.095087,2095000,Ejerlejlighed,3,,lav,"1,06",207,121,82,25548,C,https://www.dingeo.dk/adresse/4000-roskilde/gartnervang-45/st-tv/
Klosterengen 59,55.646379,12.099142,6750000,Villa,6,1971,lav,467,700,469,195,34615,D,https://www.dingeo.dk/adresse/4000-roskilde/klosterengen-59/
Åvej 27,55.655126,12.094837,4595000,Villa,5,1918,mellem,"1,47",103,754,123,37357,E,https://www.dingeo.dk/adresse/4000-roskilde/%C3%A5vej-27/
Åsbjergvænge 1,55.73911,12.146587,2495000,Rækkehus,4,,mellem,"2,72",892,303,106,23537,N/A,https://www.dingeo.dk/adresse/4000-roskilde/%C3%A5sbjergv%C3%A6nge-1/
Frederiksborgvej 404,55.704082,12.113353,3195000,Villa,5,1800,meget lav,"5,12",2139,3.177,109,29311,N/A,https://www.dingeo.dk/adresse/4000-roskilde/frederiksborgvej-404/
Ved Kirken 4,55.625146,12.137107,3295000,Villa,5,1900,mellem,"2,64",317,113,109,30229,C,https://www.dingeo.dk/adresse/4000-roskilde/ved%20kirken-4/
"Holbækvej 32B, 2. 15",55.634717,12.066903,1395000,Ejerlejlighed,3,,lav,882,279,223,64,21796,E,https://www.dingeo.dk/adresse/4000-roskilde/holb%C3%A6kvej-32b/2-15/
Højmarken 73,55.646399,11.954767,2375000,Rækkehus,4,1975,mellem,"6,40",205,689,110,21590,F,https://www.dingeo.dk/adresse/4000-roskilde/h%C3%B8jmarken-73/
Bakkesvinget 45,55.625098,12.074456,3995000,Villa,4,1967,lav,"1,50",592,793,124,32217,C,https://www.dingeo.dk/adresse/4000-roskilde/bakkesvinget-45/
"Skomagergade 21, 2. 316",55.640727,12.077408,1399000,Ejerlejlighed,1,,lav,27,204,3,45,31088,D,https://www.dingeo.dk/adresse/4000-roskilde/skomagergade-21/2-316/
"Tinghusvej 7, 2. tv",55.636439,12.079923,4045000,Ejerlejlighed,4,,lav,269,304,194,109,37110,A,https://www.dingeo.dk/adresse/4000-roskilde/tinghusvej-7/2-tv/
Stistykket 5,55.630734,12.020113,3775000,Villa,4,1969,mellem,"2,14",338,335,112,33705,C,https://www.dingeo.dk/adresse/4000-roskilde/stistykket-5/
Kildevænget 32,55.637522,12.010665,4995000,Villa,5,1990,mellem,"2,72",105,580,176,28380,C,https://www.dingeo.dk/adresse/4000-roskilde/kildev%C3%A6nget-32/
Holmehøjen 59,55.733817,12.167138,4975000,Villa,5,2017,meget lav,"4,15",544,1.200,180,27638,A2015,https://www.dingeo.dk/adresse/4000-roskilde/holmeh%C3%B8jen-59/
Klosterengen 12,55.644123,12.092531,5995000,Villa,4,1943,lav,436,556,441,125,47960,C,https://www.dingeo.dk/adresse/4000-roskilde/klosterengen-12/
"Havnevej 30, st. th",55.646533,12.076868,3095000,Ejerlejlighed,3,,lav,646,160,648,92,33641,D,https://www.dingeo.dk/adresse/4000-roskilde/havnevej-30/st-th/
Grønningen 6,55.666169,12.093211,10795000,Villa,5,2003,lav,"2,69",1150,822,165,65424,B,https://www.dingeo.dk/adresse/4000-roskilde/gr%C3%B8nningen-6/
Toldbodgade 4,55.638969,12.08437,9250000,Villa,7,1902,lav,169,350,206,200,46250,B,https://www.dingeo.dk/adresse/4000-roskilde/toldbodgade-4/
Præstemarksvænge 28,55.645534,12.111624,3995000,Villa,5,1931,lav,858,212,404,127,31456,C,https://www.dingeo.dk/adresse/4000-roskilde/pr%C3%A6stemarksv%C3%A6nge-28/
Søvang 13,55.632684,12.093996,6495000,Villa,5,1934,lav,844,312,298,173,37543,C,https://www.dingeo.dk/adresse/4000-roskilde/s%C3%B8vang-13/
"Ejboparken 45, st. tv",55.629324,12.064877,1975000,Ejerlejlighed,3,,lav,959,134,609,78,25320,C,https://www.dingeo.dk/adresse/4000-roskilde/ejboparken-45/st-tv/
"Knud Den Stores Vej 32B, 2. th",55.650198,12.091329,2150000,Ejerlejlighed,2,1966,lav,"1,03",509,165,59,36440,D,https://www.dingeo.dk/adresse/4000-roskilde/knud%20den%20stores%20vej-32b/2-th/
Svenskebakken 2,55.647471,11.963565,2995000,Villa,5,1827,mellem,"5,88",417,687,162,18487,A2010,https://www.dingeo.dk/adresse/4000-roskilde/svenskebakken-2/
Løvparken 4D,55.645882,12.067733,2695000,Ejerlejlighed,3,1974,lav,860,335,256,84,32083,D,https://www.dingeo.dk/adresse/4000-roskilde/l%C3%B8vparken-4d/
Svogerslev Kirkevej 9,55.634468,12.016368,4850000,Villa,11,1850,mellem,"2,34",237,102,161,30124,E,https://www.dingeo.dk/adresse/4000-roskilde/svogerslev%20kirkevej-9/
Svogerslev Hovedgade 22,55.632705,12.003243,3495000,Villa,4,1954,mellem,"3,18",728,856,115,30391,C,https://www.dingeo.dk/adresse/4000-roskilde/svogerslev%20hovedgade-22/
Skovmosevej 1,55.626866,12.137596,5745000,Villa,7,1974,meget lav,"2,46",321,166,202,28440,D,https://www.dingeo.dk/adresse/4000-roskilde/skovmosevej-1/
"Dommervænget 14A, 1. tv",55.638256,12.109219,2800000,Ejerlejlighed,5,,lav,757,210,395,110,25454,D,https://www.dingeo.dk/adresse/4000-roskilde/dommerv%C3%A6nget-14a/1-tv/
"Hedevænget 7, 1. th",55.641262,12.108432,1850000,Ejerlejlighed,2,1963,lav,578,148,97,60,30833,D,https://www.dingeo.dk/adresse/4000-roskilde/hedev%C3%A6nget-7/1-th/
Humlebakken 9,55.694688,12.163395,5295000,Villa,7,2004,lav,"5,47",484,244,184,28777,C,https://www.dingeo.dk/adresse/4000-roskilde/humlebakken-9/
Søparken 109,55.635857,12.004493,2895000,Rækkehus,4,1971,mellem,"3,10",511,812,124,23346,C,https://www.dingeo.dk/adresse/4000-roskilde/s%C3%B8parken-109/
"Kornerups Vænge 6, 2. tv",55.638505,12.077731,5995000,Ejerlejlighed,4,,lav,248,98,245,121,49545,D,https://www.dingeo.dk/adresse/4000-roskilde/kornerups%20v%C3%A6nge-6/2-tv/
Borrevejlevej 4A,55.644829,11.943657,2995000,Villa,3,1999,mellem,"7,06",620,1.183,124,24153,C,https://www.dingeo.dk/adresse/4000-roskilde/borrevejlevej-4a/
"Lille Maglekildestræde 4A, st. tv",55.642813,12.078435,5895000,Ejerlejlighed,3,,lav,234,357,243,110,53590,B,https://www.dingeo.dk/adresse/4000-roskilde/lille%20maglekildestr%C3%A6de-4a/st-tv/
"Ejboparken 29, 2. th",55.628268,12.063233,1850000,Ejerlejlighed,3,,mellem,962,179,765,78,23717,C,https://www.dingeo.dk/adresse/4000-roskilde/ejboparken-29/2-th/
Store Valbyvej 205A,55.69399,12.134503,1795000,Rækkehus,4,1825,mellem,"5,02",1119,1.617,60,29916,E,https://www.dingeo.dk/adresse/4000-roskilde/store%20valbyvej-205a/
Frederiksborgvej 445,55.713451,12.112986,5895000,Villa,5,2006,meget lav,"4,08",1796,3.458,217,27165,A2010,https://www.dingeo.dk/adresse/4000-roskilde/frederiksborgvej-445/
"Lysalleen 546, 2. tv",55.652677,12.131691,3745000,Ejerlejlighed,4,2020,lav,434,335,458,100,37450,A2015,https://www.dingeo.dk/adresse/4000-roskilde/lysalleen-546/2-tv/
"Haraldsborgvej 6B, 2. tv",55.649233,12.089845,1250000,Ejerlejlighed,1,1961,lav,943,641,80,36,34722,D,https://www.dingeo.dk/adresse/4000-roskilde/haraldsborgvej-6b/2-tv/
Østre Ringvej 100,55.636992,12.109813,3275000,Villa,4,1954,lav,873,323,534,104,31490,C,https://www.dingeo.dk/adresse/4000-roskilde/%C3%B8stre%20ringvej-100/
