Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Bregnegangen 32,55.646505,12.595339,2995000,Villa,2,1965,N/A,"1,31",215,793,67,44701,G,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/bregnegangen-32/
Marsalavej 27,55.653756,12.628393,12500000,Villa,3,1923,mellem,"1,17",236,562,149,83892,D,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/marsalavej-27/
"Jens Otto Krags Gade 20, 6. th",55.658222,12.569364,8595000,Ejerlejlighed,4,,lav,630,457,158,130,66115,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/jens%20otto%20krags%20gade-20/6-th/
"Jens Otto Krags Gade 8, 6. th",55.658349,12.568326,10345000,Ejerlejlighed,6,,lav,573,503,110,125,82760,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/jens%20otto%20krags%20gade-8/6-th/
"Richard Mortensens Vej 73, 3. 1",55.617448,12.571409,2995000,Ejerlejlighed,2,2010,lav,"1,43",51,955,58,51637,B,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/richard%20mortensens%20vej-73/3-1/
"C.F. Møllers Allé 18, 2. tv",55.635137,12.574252,4695000,Ejerlejlighed,4,,lav,585,246,391,105,44714,B,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/c.f.%20m%C3%B8llers%20all%C3%A9-18/2-tv/
Nordre Digevej 33,55.650515,12.588853,8495000,Villa,5,1957,N/A,"1,44",291,1.019,136,62463,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/nordre%20digevej-33/
"Jansvej 1, st. 3",55.646975,12.617073,1795000,Ejerlejlighed,2,,lav,512,111,167,48,37395,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/jansvej-1/st-3/
"Tom Kristensens Vej 40, 7. tv",55.661475,12.585471,5995000,Ejerlejlighed,4,2006,N/A,911,230,504,102,58774,B,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/tom%20kristensens%20vej-40/7-tv/
"Hessensgade 45, 1. th",55.663786,12.616901,2750000,Ejerlejlighed,2,,lav,380,51,336,62,44354,D,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/hessensgade-45/1-th/
"Florensvej 5, st. th",55.657687,12.622183,2425000,Ejerlejlighed,2,,lav,721,116,289,52,46634,D,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/florensvej-5/st-th/
"Brigadevej 8, 1. tv",55.662795,12.600978,2195000,Ejerlejlighed,2,,lav,264,321,74,40,54875,D,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/brigadevej-8/1-tv/
"Brysselgade 6, 1. tv",55.662036,12.604152,2575000,Ejerlejlighed,2,,lav,194,104,58,46,55978,E,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/brysselgade-6/1-tv/
"Snorresgade 6, 3. th",55.665605,12.576093,3695000,Ejerlejlighed,2,,lav,449,80,207,64,57734,D,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/snorresgade-6/3-th/
Doris Lessings Vej 57C,55.637589,12.575189,4995000,Rækkehus,5,2016,lav,844,506,658,116,43060,A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/doris%20lessings%20vej-57c/
"Lombardigade 3, 5. th",55.653946,12.611561,3195000,Ejerlejlighed,3,,lav,124,224,214,68,46985,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/lombardigade-3/5-th/
Lobeliavej 21,55.643889,12.608032,7300000,Villa,4,1969,lav,521,138,440,141,51773,E,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/lobeliavej-21/
"Artillerivej 120, st. tv",55.658324,12.570388,6795000,Ejerlejlighed,4,2008,lav,673,400,223,113,60132,B,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/artillerivej-120/st-tv/
Hf. Engly 69,,,2395000,Villa,1,1971,N/A,"1,13",341,216,43,55697,N/A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/hf.%20engly-69/
"Krimsvej 1B, 20. tv",55.66171,12.629449,6345000,Ejerlejlighed,3,2013,lav,502,202,135,97,65412,A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/krimsvej-1b/20-tv/
Lotusvej 55,55.646897,12.608996,9495000,Villa,4,1931,lav,659,136,348,134,70858,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/lotusvej-55/
"Nordre Digevej 54, st. th",55.650161,12.588155,4495000,Ejerlejlighed,4,,N/A,"1,49",337,1.076,111,40495,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/nordre%20digevej-54/st-th/
"Ungarnsgade 6, st. tv",55.665798,12.611997,2495000,Ejerlejlighed,2,,lav,513,158,160,50,49900,D,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/ungarnsgade-6/st-tv/
"Islands Brygge 38C, 5. tv",55.658452,12.56649,7495000,Ejerlejlighed,3,,lav,490,547,97,101,74207,A2015,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/islands%20brygge-38c/5-tv/
Sorrentovej 5,55.658616,12.621763,10995000,Villa,4,1965,lav,620,63,201,123,89390,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/sorrentovej-5/
"Ørestads Boulevard 61A, 3. tv",55.633112,12.58159,3595000,Ejerlejlighed,3,,lav,471,166,128,77,46688,B,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/%C3%B8restads%20boulevard-61a/3-tv/
Hf. Kongelund 86,55.632685,12.588308,4495000,Fritidshus,2,1952,lav,807,408,526,51,88137,N/A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/hf.%20kongelund-86/
"Ørestads Boulevard 55A, 8. 805",55.634832,12.583188,5750000,Ejerlejlighed,2,100 MBit,lav,682,51,338,120,47916,N/A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/%C3%B8restads%20boulevard-55a/8-805/
"C.F. Møllers Allé 38, 6. tv",55.634579,12.577135,5395000,Ejerlejlighed,4,,lav,507,202,308,103,52378,B,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/c.f.%20m%C3%B8llers%20all%C3%A9-38/6-tv/
Landehjælpvej 12,55.633931,12.584658,9000000,Villa,5,2011,lav,675,138,340,186,48387,A2010,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/landehj%C3%A6lpvej-12/
"Øresundsvej 148A, 1. tv",55.661804,12.629667,4295000,Ejerlejlighed,3,,lav,509,214,124,88,48806,A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/%C3%B8resundsvej-148a/1-tv/
Dirchsvej 44,55.640391,12.618698,5495000,Villa,3,1938,lav,291,200,84,95,57842,D,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/dirchsvej-44/
"Strandlodsvej 12A, 2. 4",55.666839,12.620207,6850000,Ejerlejlighed,4,2017,lav,340,238,308,125,54800,A2010,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/strandlodsvej-12a/2-4/
"Ørestads Boulevard 37B, 6. th",55.638426,12.583637,4195000,Ejerlejlighed,4,2007,lav,"1,04",378,357,100,41950,A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/%C3%B8restads%20boulevard-37b/6-th/
"Edvard Thomsens Vej 81, 6. 2",55.632571,12.5788,3498000,Ejerlejlighed,2,,lav,318,209,84,83,42144,A2010,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/edvard%20thomsens%20vej-81/6-2/
"Rundholtsvej 56, 8. 2",55.653988,12.564807,15495000,Ejerlejlighed,4,,lav,915,93,126,149,103993,A2010,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/rundholtsvej-56/8-2/
"Kastrupvej 167, 1. th",55.646402,12.625267,1395000,Ejerlejlighed,1,,lav,748,263,340,40,34875,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/kastrupvej-167/1-th/
Lobeliavej 23,55.643734,12.608004,5800000,Villa,2,,lav,518,122,448,73,79452,N/A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/lobeliavej-23/
"Bergthorasgade 15, 3. 2",55.66501,12.578372,2495000,Ejerlejlighed,1,1970,lav,455,158,185,44,56704,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/bergthorasgade-15/3-2/
Dublinvej 8,55.641108,12.606299,8500000,Villa,4,1929,N/A,623,190,482,130,65384,E,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/dublinvej-8/
"Krimsvej 1B, 13. mf",55.66171,12.629449,5595000,Ejerlejlighed,3,,lav,502,202,135,100,55950,A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/krimsvej-1b/13-mf/
"Islands Brygge 38E, 9. ",55.657951,12.566433,21500000,Ejerlejlighed,6,,lav,535,495,53,185,116216,A2015,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/islands%20brygge-38e/9-/
"C.F. Møllers Allé 60, 6. tv",55.634362,12.578507,4795000,Ejerlejlighed,3,,lav,498,244,243,99,48434,B,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/c.f.%20m%C3%B8llers%20all%C3%A9-60/6-tv/
"Halfdansgade 5, 4. th",55.665423,12.575941,5995000,Ejerlejlighed,3,1913,lav,471,59,227,93,64462,D,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/halfdansgade-5/4-th/
"Øresund Parkvej 17, 1. th",55.66338,12.629763,4495000,Ejerlejlighed,2,2005,lav,450,255,237,76,59144,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/%C3%B8resund%20parkvej-17/1-th/
"Tønnesvej 10, 2. tv",55.645539,12.618454,2050000,Ejerlejlighed,2,,lav,385,190,255,57,35964,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/t%C3%B8nnesvej-10/2-tv/
"Greisvej 31, 3. ",55.645244,12.619266,2250000,Ejerlejlighed,2,,lav,383,239,306,45,50000,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/greisvej-31/3-/
Ved Kastrupfortet 65,55.648823,12.637538,4500000,Fritidshus,2,2007,lav,"1,24",145,809,39,115384,N/A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/ved%20kastrupfortet-65/
"Amagerfælledvej 118, 5. tv",55.656905,12.591413,3345000,Ejerlejlighed,2,2018,N/A,"1,14",171,405,71,47112,A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/amagerf%C3%A6lledvej-118/5-tv/
"Ejler Billes Allé 120, 5. tv",55.623564,12.568811,4795000,Ejerlejlighed,4,,lav,869,378,978,103,46553,A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/ejler%20billes%20all%C3%A9-120/5-tv/
"Ungarnsgade 76, 1. tv",55.662341,12.614669,2995000,Ejerlejlighed,2,50 MBit,lav,558,98,300,58,51637,N/A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/ungarnsgade-76/1-tv/
"Amager Strandvej 156E, 3. th",55.658455,12.631614,5995000,Ejerlejlighed,4,,lav,846,176,339,110,54500,A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/amager%20strandvej-156e/3-th/
"Frankrigsgade 27, 1. mf",55.662226,12.608514,1995000,Ejerlejlighed,2,,lav,291,162,98,42,47500,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/frankrigsgade-27/1-mf/
Breidablik Allé 7,55.65128,12.606102,12500000,Villa,6,1923,lav,463,189,404,163,76687,E,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/breidablik%20all%C3%A9-7/
"Sundholmsvej 113, 4. th",55.657299,12.605382,3495000,Ejerlejlighed,3,,lav,417,191,103,73,47876,D,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/sundholmsvej-113/4-th/
"Amagerbrogade 261A, 2. th",55.64468,12.615357,2095000,Ejerlejlighed,2,,lav,252,64,92,58,36120,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/amagerbrogade-261a/2-th/
"Højdevej 4, 4. th",55.654252,12.611381,2395000,Ejerlejlighed,2,1902,lav,94,203,202,49,48877,D,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/h%C3%B8jdevej-4/4-th/
"Holmbladsgade 70A, st. mf",55.665193,12.611411,3795000,Ejerlejlighed,2,,lav,452,127,104,80,47437,D,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/holmbladsgade-70a/st-mf/
Cedergangen 1,55.646164,12.592181,3300000,Villa,4,1960,N/A,"1,49",169,816,123,26829,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/cedergangen-1/
"Islands Brygge 32A, 7. 768",55.66099,12.568558,15000000,Ejerlejlighed,3,1963,lav,429,411,285,143,104895,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/islands%20brygge-32a/7-768/
"Weidekampsgade 41, 4. tv",55.66679,12.582201,6795000,Ejerlejlighed,4,,lav,289,390,156,108,62916,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/weidekampsgade-41/4-tv/
"Amager Strandvej 142D, 2. tv",55.658445,12.634529,9995000,Ejerlejlighed,3,200 MBit,lav,979,246,390,131,76297,N/A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/amager%20strandvej-142d/2-tv/
"Tovelillevej 105B, 1. ",55.651723,12.634899,7975000,Villalejlighed,6,,mellem,"1,56",348,897,149,53523,D,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/tovelillevej-105b/1-/
"Tønnesvej 20, 3. ",55.64504,12.618713,2850000,Ejerlejlighed,3,,lav,345,205,273,69,41304,N/A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/t%C3%B8nnesvej-20/3-/
"Ejler Billes Allé 28, 6. tv",55.622608,12.571765,4495000,Ejerlejlighed,4,2018,lav,877,256,1.020,102,44068,A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/ejler%20billes%20all%C3%A9-28/6-tv/
"Islands Brygge 54, 3. tv",55.657357,12.5663,8695000,Ejerlejlighed,3,2019,lav,589,431,60,109,79770,A2020,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/islands%20brygge-54/3-tv/
"Højdevej 4, 5. ",55.654252,12.611381,4995000,Ejerlejlighed,3,,lav,94,203,202,91,54890,D,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/h%C3%B8jdevej-4/5-/
"Sorrentovej 15, st. mf",55.658246,12.623257,1395000,Ejerlejlighed,1,,lav,658,39,304,26,53653,D,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/sorrentovej-15/st-mf/
Hf. Formosa 66,,,2995000,Fritidshus,2,2007,mellem,"1,38",168,869,34,88088,N/A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/hf.%20formosa-66/
"Axel Heides Gade 8C, 6. th",55.660116,12.569741,6695000,Ejerlejlighed,3,,lav,533,343,194,109,61422,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/axel%20heides%20gade-8c/6-th/
"Amagerfælledvej 124, 5. th",55.65688,12.590835,5295000,Ejerlejlighed,4,2018,N/A,"1,17",195,437,115,46043,A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/amagerf%C3%A6lledvej-124/5-th/
"Islands Brygge 34A, 3. mf",55.659574,12.567928,7995000,Ejerlejlighed,3,,lav,464,470,220,98,81581,B,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/islands%20brygge-34a/3-mf/
"Islands Brygge 63B, 2. th",55.662578,12.57141,6995000,Ejerlejlighed,3,,lav,596,305,285,107,65373,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/islands%20brygge-63b/2-th/
Richard Mortensens Vej 12F,55.623272,12.571779,6250000,Rækkehus,5,2017,lav,808,219,950,123,50813,A2015,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/richard%20mortensens%20vej-12f/
"Islands Brygge 60, 2. th",55.656871,12.565858,8500000,Ejerlejlighed,4,2018,lav,626,370,117,136,62500,A2020,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/islands%20brygge-60/2-th/
Oxford Have 75,55.641577,12.608794,4495000,Rækkehus,4,2006,lav,456,165,460,92,48858,A2010,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/oxford%20have-75/
Floridavej 1,55.636585,12.588857,9300000,Villa,8,1942,lav,"1,01",55,271,199,46733,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/floridavej-1/
"Boltonvej 27, 1. ",55.64223,12.602814,3795000,Villalejlighed,4,1964,N/A,827,284,365,82,46280,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/boltonvej-27/1-/
"Edvard Thomsens Vej 91, 5. th",55.632447,12.579983,3495000,Ejerlejlighed,3,,lav,348,259,10,80,43687,A2010,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/edvard%20thomsens%20vej-91/5-th/
Armeniensvej 24,55.649885,12.623549,5695000,Rækkehus,2,1940,lav,964,372,175,74,76959,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/armeniensvej-24/
"Drechselsgade 18, 1. 5",55.656665,12.567975,5995000,Ejerlejlighed,2,,lav,708,428,123,90,66611,B,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/drechselsgade-18/1-5/
Grækenlandsvej 147,55.641398,12.623025,8995000,Villa,5,1998,lav,474,443,372,190,47342,A2010,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/gr%C3%A6kenlandsvej-147/
"Bremensgade 45, 1. th",55.665916,12.616547,3295000,Ejerlejlighed,3,,lav,445,154,113,65,50692,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/bremensgade-45/1-th/
Tyge Krabbes Vej 12B,55.654437,12.604349,11800000,Villa,9,1920,lav,372,263,255,199,59296,C,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/tyge%20krabbes%20vej-12b/
"Amager Strandvej 156E, 1. mf",55.658455,12.631614,4995000,Ejerlejlighed,3,,lav,846,176,339,100,49950,A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/amager%20strandvej-156e/1-mf/
"Lombardigade 19, st. th",55.654329,12.613486,2145000,Ejerlejlighed,2,100 MBit,lav,216,147,263,53,40471,N/A,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/lombardigade-19/st-th/
"C.F. Møllers Allé 28, 1. th",55.63492,12.576139,4145000,Ejerlejlighed,4,,lav,544,214,372,88,47102,B,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/c.f.%20m%C3%B8llers%20all%C3%A9-28/1-th/
"Richard Mortensens Vej 65, 3. 3",55.618128,12.571316,4198000,Ejerlejlighed,3,,lav,"1,36",118,953,97,43278,B,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/richard%20mortensens%20vej-65/3-3/
"Englandsvej 47, 3. 2",55.653413,12.602779,895000,Ejerlejlighed,1,1935,lav,493,261,378,25,35800,D,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/englandsvej-47/3-2/
"Ørestads Boulevard 59A, 9. 902",55.63399,12.581914,1495000,Andelsbolig,2,,lav,558,73,215,91,16428,B,https://www.dingeo.dk/adresse/2300-k%C3%B8benhavn%20s/%C3%B8restads%20boulevard-59a/9-902/
