Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Egehegnet 121,55.816256,12.523399,3295000,Rækkehus,3,1985,mellem,580,186,476,99,33282,C,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/egehegnet-121/
Kirkeåsen 1B,55.820466,12.536513,2100000,Ejerlejlighed,2,1960,mellem,731,278,125,61,34426,E,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/kirke%C3%A5sen-1b/
"Linde Alle 23, 1. tv",55.816667,12.534827,4475000,Ejerlejlighed,3,2020,mellem,309,261,341,111,40315,A,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/linde%20alle-23/1-tv/
Skyttebjerg 7,55.8214,12.537223,4695000,Rækkehus,4,1960,mellem,844,278,148,92,51032,E,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/skyttebjerg-7/
Egehegnet 13,55.814989,12.523708,3800000,Rækkehus,3,1986,mellem,527,107,413,103,36893,C,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/egehegnet-13/
"Skodsborgvej 312, st. th",55.815049,12.534082,2595000,Ejerlejlighed,3,1953,mellem,154,132,267,77,33701,D,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/skodsborgvej-312/st-th/
Colbjørnsensvej 11,55.818831,12.541466,11750000,Villa,7,1947,mellem,780,354,250,201,58457,D,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/colbj%C3%B8rnsensvej-11/
Stokkevad 7A,55.827697,12.547265,14500000,Villa,6,1959,mellem,"1,77",707,998,210,69047,E,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/stokkevad-7a/
Skyttebjerg 14,55.820737,12.53721,1750000,Ejerlejlighed,2,,mellem,777,313,95,62,28225,E,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/skyttebjerg-14/
"Langebjerg 24, 1. tv",55.812431,12.527546,3995000,Ejerlejlighed,4,,mellem,356,173,266,112,35669,C,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/langebjerg-24/1-tv/
Skodsborgvej 185,55.813119,12.514106,8995000,Villa,5,1918,lav,"1,14",451,1.027,178,50533,E,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/skodsborgvej-185/
"Rundforbivej 265, 2. f",55.819472,12.530197,2295000,Ejerlejlighed,2,1965,mellem,570,246,270,74,31013,D,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/rundforbivej-265/2-f/
Høje Bøge 3,55.826863,12.545351,14500000,Villa,8,1906,mellem,"1,62",565,854,199,72864,D,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/h%C3%B8je%20b%C3%B8ge-3/
"Rundforbivej 211, 2. ",55.820644,12.535133,1591428,Andelsbolig,3,,mellem,719,189,111,78,20402,D,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/rundforbivej-211/2-/
"Rundforbivej 265, st. c",55.819472,12.530197,2095000,Ejerlejlighed,2,,mellem,570,246,270,72,29097,D,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/rundforbivej-265/st-c/
"Linde Alle 23, st. th",55.816667,12.534827,4495000,Ejerlejlighed,3,2020,mellem,309,261,341,97,46340,A,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/linde%20alle-23/st-th/
Ystadvej 19,55.813567,12.524724,5195000,Rækkehus,4,,lav,469,168,352,109,47660,N/A,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/ystadvej-19/
Tovesvej 3,55.814384,12.517903,7995000,Villa,4,,mellem,893,482,776,110,72681,N/A,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/tovesvej-3/
Frølundsvej 9A,55.8195,12.536702,4195000,Rækkehus,4,,mellem,640,339,140,82,51158,N/A,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/fr%C3%B8lundsvej-9a/
"Langebjerg 38, 3. tv",55.81111,12.528131,4250000,Ejerlejlighed,4,200 MBit,mellem,441,37,379,115,36956,N/A,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/langebjerg-38/3-tv/
Ystadvej 10,55.814164,12.525276,4495000,Rækkehus,3,1967,mellem,425,97,307,120,37458,C,https://www.dingeo.dk/adresse/2850-n%C3%A6rum/ystadvej-10/
