Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
C.A. Nielsensvej 36,55.922178,12.045816,9500000,Fritidshus,3,1922,meget lav,"5,87",1066,1.672,117,81196,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/c.a.%20nielsensvej-36/
Byvej 5,55.922602,12.071025,1875000,Villa,4,1925,mellem,"6,44",164,160,130,14423,D,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/byvej-5/
Hvedevangen 20,55.89339,12.052675,1975000,Fritidshus,3,1973,lav,"6,03",3322,3.602,51,38725,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/hvedevangen-20/
H.J. Henriksens Vej 21,55.923552,12.081433,4495000,Villa,2,1961,høj,"6,70",660,575,77,58376,E,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/h.j.%20henriksens%20vej-21/
Norgesvej 11,55.891152,12.055641,1895000,Fritidshus,3,1980,lav,"5,99",3464,3.629,62,30564,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/norgesvej-11/
Kildebakkerne 35,55.924363,12.04851,6650000,Villa,7,1890,meget lav,"5,69",858,1.476,305,21803,C,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/kildebakkerne-35/
Rylevej 8,55.902206,12.048048,2295000,Fritidshus,3,1964,meget lav,"6,57",2600,2.856,119,19285,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/rylevej-8/
Mosesvinget 5,55.90112,12.056355,1395000,Fritidshus,2,1962,lav,"6,81",2440,2.717,68,20514,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/mosesvinget-5/
Ølstedvej 88,55.923988,12.063603,2995000,Rækkehus,4,2022,mellem,"6,08",130,521,104,28798,A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/%C3%B8lstedvej-88/
Gåsevej 2,55.901575,12.050094,2195000,Fritidshus,5,1968,meget lav,"6,59",2585,2.847,103,21310,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/g%C3%A5sevej-2/
Grimstrupvej 87A,55.914539,12.100079,9250000,Landejendom,10,1876,mellem,"8,21",1942,2.040,355,26056,E,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/grimstrupvej-87a/
Bakkedraget 29,55.895983,12.052123,1145000,Fritidshus,2,1950,lav,"6,21",3071,3.347,51,22450,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/bakkedraget-29/
Peder Andersensvej 15,55.899594,12.054291,1095000,Fritidshus,3,1963,meget lav,"6,60",2649,2.924,45,24333,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/peder%20andersensvej-15/
Store Havelsevej 75,55.904483,12.070415,10900000,Landejendom,9,1927,lav,"7,59",1859,2.148,290,37586,C,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/store%20havelsevej-75/
Kildebakkerne 13,55.925435,12.049965,1795000,Villa,3,1969,meget lav,"5,60",769,1.385,106,16933,F,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/kildebakkerne-13/
Brudelysvej 3,55.893199,12.062212,1295000,Fritidshus,4,,lav,"6,30",3170,3.458,67,19328,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/brudelysvej-3/
Østervangen 7,55.911171,12.056403,895000,Fritidshus,3,,lav,"7,24",1489,1.734,67,13358,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/%C3%B8stervangen-7/
Marguritevej 6,55.900896,12.049118,1395000,Fritidshus,4,1958,meget lav,"6,50",2682,2.944,45,31000,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/marguritevej-6/
Birkebakkerne 25,55.922808,12.049559,1995000,Fritidshus,3,1984,meget lav,"5,87",818,1.425,88,22670,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/birkebakkerne-25/
Gartnervej 12,55.900531,12.053303,2495000,Fritidshus,4,2019,meget lav,"6,63",2583,2.855,95,26263,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/gartnervej-12/
Peder Andersensvej 2,55.900068,12.053926,1995000,Fritidshus,4,2006,meget lav,"6,62",2612,2.886,83,24036,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/peder%20andersensvej-2/
Ørnevej 38,55.905146,12.060225,1395000,Fritidshus,3,1975,lav,"7,31",1932,2.211,94,14840,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/%C3%B8rnevej-38/
Birkebakkerne 32,55.923114,12.048205,2195000,Fritidshus,5,1985,meget lav,"5,81",894,1.506,102,21519,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/birkebakkerne-32/
Ørnevej 46,55.906061,12.060069,995000,Fritidshus,3,1968,lav,"7,38",1843,2.120,68,14632,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/%C3%B8rnevej-46/
Egevangen 4,55.893776,12.057561,1695000,Fritidshus,3,1965,lav,"6,28",3180,3.464,72,23541,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/egevangen-4/
Birkebakkerne 24,55.9233,12.049402,1895000,Fritidshus,3,1954,meget lav,"5,82",816,1.428,93,20376,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/birkebakkerne-24/
Bakkesvinget 2A,55.897919,12.055138,1995000,Fritidshus,5,1967,lav,"6,50",2798,3.076,138,14456,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/bakkesvinget-2a/
Rønnebakken 18,55.909867,12.051058,4250000,Fritidshus,4,2021,lav,"7,28",1786,2.060,122,34836,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/r%C3%B8nnebakken-18/
Falkebakken 14,55.90309,12.056221,1095000,Fritidshus,3,1969,lav,"6,97",2246,2.520,49,22346,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/falkebakken-14/
Store Havelse Strandvej 45,55.901245,12.048719,2645000,Fritidshus,4,1960,meget lav,"6,51",2663,2.923,95,27842,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/store%20havelse%20strandvej-45/
Thannersvej 18,55.928142,12.04673,1495000,Fritidshus,5,1973,lav,"5,25",1044,1.632,108,13842,N/A,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/thannersvej-18/
Store Havelsevej 150,55.90264,12.068202,2650000,Villa,6,1979,lav,"7,37",2075,2.364,167,15868,B,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/store%20havelsevej-150/
Store Havelsevej 96,55.904927,12.069145,1095000,Villa,5,1860,lav,"7,63",1816,2.105,138,7934,F,https://www.dingeo.dk/adresse/3310-%C3%B8lsted/store%20havelsevej-96/
