Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
"Valgårdsvej 1, st. tv",55.660987,12.518891,2995000,Ejerlejlighed,2,1912,lav,102,182,179,59,50762,D,https://www.dingeo.dk/adresse/2500-valby/valg%C3%A5rdsvej-1/st-tv/
Danshøjvej 19B,55.660956,12.492208,7000000,Villa,4,1928,lav,998,426,561,125,56000,C,https://www.dingeo.dk/adresse/2500-valby/dansh%C3%B8jvej-19b/
"Kløverbladsgade 73, 3. mf",55.653576,12.518847,5498000,Ejerlejlighed,4,,lav,922,102,591,123,44699,A,https://www.dingeo.dk/adresse/2500-valby/kl%C3%B8verbladsgade-73/3-mf/
"Valby Langgade 199, 1. tv",55.669859,12.490995,2495000,Ejerlejlighed,2,1924,mellem,648,336,379,53,47075,D,https://www.dingeo.dk/adresse/2500-valby/valby%20langgade-199/1-tv/
Degneæblevej 38,55.655773,12.501361,6395000,Rækkehus,6,2018,lav,"1,19",153,451,139,46007,A,https://www.dingeo.dk/adresse/2500-valby/degne%C3%A6blevej-38/
"Peter Bangs Vej 235, 2. th",55.676438,12.487144,2195000,Ejerlejlighed,2,,lav,"1,05",193,412,51,43039,N/A,https://www.dingeo.dk/adresse/2500-valby/peter%20bangs%20vej-235/2-th/
Poul Reumerts Vej 1,55.657121,12.509953,5998000,Rækkehus,5,2009,lav,764,296,339,120,49983,B,https://www.dingeo.dk/adresse/2500-valby/poul%20reumerts%20vej-1/
"Paradisæblevej 26, 2. tv",55.655541,12.505078,4498000,Ejerlejlighed,3,,lav,"1,10",88,230,92,48891,A2020,https://www.dingeo.dk/adresse/2500-valby/paradis%C3%A6blevej-26/2-tv/
"Karin Nellemoses Vej 3, st. th",55.657595,12.511973,3698000,Ejerlejlighed,3,,lav,636,400,447,80,46225,A,https://www.dingeo.dk/adresse/2500-valby/karin%20nellemoses%20vej-3/st-th/
"Vigerslevvej 113, 1. tv",55.662711,12.482992,1999000,Ejerlejlighed,2,,mellem,382,202,107,54,37018,D,https://www.dingeo.dk/adresse/2500-valby/vigerslevvej-113/1-tv/
"Langagervej 61, st. tv",55.6629,12.483408,2395000,Ejerlejlighed,3,,mellem,404,234,123,61,39262,D,https://www.dingeo.dk/adresse/2500-valby/langagervej-61/st-tv/
"Harrestrupvang 9C, 1. th",55.6682,12.485525,2199000,Ejerlejlighed,2,,mellem,756,436,507,53,41490,D,https://www.dingeo.dk/adresse/2500-valby/harrestrupvang-9c/1-th/
Kongshaven 76,55.654173,12.490519,6698000,Villa,5,1930,lav,"1,05",73,85,124,54016,D,https://www.dingeo.dk/adresse/2500-valby/kongshaven-76/
Hestehaven 31,55.651784,12.500597,2995000,Villa,4,1960,mellem,"1,59",234,94,79,37911,G,https://www.dingeo.dk/adresse/2500-valby/hestehaven-31/
Monrads Allé 50,55.665424,12.496399,10998000,Villa,4,1928,mellem,708,372,485,145,75848,C,https://www.dingeo.dk/adresse/2500-valby/monrads%20all%C3%A9-50/
Urtehaven 20,55.65094,12.496419,7250000,Villa,4,1953,mellem,"1,45",378,267,123,58943,C,https://www.dingeo.dk/adresse/2500-valby/urtehaven-20/
"Lauravej 3, st. th",55.667738,12.510415,2498000,Ejerlejlighed,2,1932,lav,346,87,352,58,43068,C,https://www.dingeo.dk/adresse/2500-valby/lauravej-3/st-th/
"Tove Maës Vej 2, st. th",55.660133,12.511743,5250000,Ejerlejlighed,4,,lav,478,270,295,106,49528,A,https://www.dingeo.dk/adresse/2500-valby/tove%20ma%C3%ABs%20vej-2/st-th/
"Strindbergsvej 53, st. ",55.655284,12.521653,4995000,Villalejlighed,4,,lav,758,199,331,86,58081,N/A,https://www.dingeo.dk/adresse/2500-valby/strindbergsvej-53/st-/
"Spinderigade 20, 1. th",55.665071,12.510752,5298000,Ejerlejlighed,4,2007,lav,67,258,77,113,46884,C,https://www.dingeo.dk/adresse/2500-valby/spinderigade-20/1-th/
"Nakskovvej 49, 2. th",55.668058,12.493196,2350000,Ejerlejlighed,2,1932,mellem,604,440,623,50,47000,C,https://www.dingeo.dk/adresse/2500-valby/nakskovvej-49/2-th/
"Clara Pontoppidans Vej 14, 2. th",55.657845,12.511783,4100000,Ejerlejlighed,3,,lav,624,383,450,85,48235,A,https://www.dingeo.dk/adresse/2500-valby/clara%20pontoppidans%20vej-14/2-th/
"Axel Strøbyes Vej 15, 1. th",55.659972,12.511806,4175000,Ejerlejlighed,3,,lav,482,288,298,84,49702,A,https://www.dingeo.dk/adresse/2500-valby/axel%20str%C3%B8byes%20vej-15/1-th/
Danshøjvej 6,55.660656,12.494192,8295000,Villa,6,1924,lav,"1,13",311,639,146,56815,D,https://www.dingeo.dk/adresse/2500-valby/dansh%C3%B8jvej-6/
"Lauravej 7, 2. tv",55.667978,12.510384,2795000,Ejerlejlighed,2,1932,lav,373,105,378,56,49910,C,https://www.dingeo.dk/adresse/2500-valby/lauravej-7/2-tv/
"Banevolden 36, 1. th",55.664083,12.520969,2950000,Ejerlejlighed,2,1934,lav,287,242,329,59,50000,C,https://www.dingeo.dk/adresse/2500-valby/banevolden-36/1-th/
"Porcelænstorvet 1, 1. 13",55.664906,12.510067258291816,5495000,Ejerlejlighed,3,2007,lav,121,269,131,114,48201,C,https://www.dingeo.dk/adresse/2500-valby/porcel%C3%A6nstorvet-1/1-13/
"Valby Langgade 157, 1. ",55.667809,12.498715,4595000,Ejerlejlighed,3,1900,lav,408,137,294,77,59675,E,https://www.dingeo.dk/adresse/2500-valby/valby%20langgade-157/1-/
"Poul Reichhardts Vej 4, 4. tv",55.655772,12.510806,4198000,Ejerlejlighed,3,2009,lav,841,336,245,92,45630,B,https://www.dingeo.dk/adresse/2500-valby/poul%20reichhardts%20vej-4/4-tv/
"Peter Bangs Vej 276, 1. th",55.677282,12.487452,2498000,Ejerlejlighed,2,,lav,"1,08",112,395,59,42338,C,https://www.dingeo.dk/adresse/2500-valby/peter%20bangs%20vej-276/1-th/
"Tove Maës Vej 11, 2. th",55.660228,12.510739,4248000,Ejerlejlighed,3,,lav,498,265,353,95,44715,A,https://www.dingeo.dk/adresse/2500-valby/tove%20ma%C3%ABs%20vej-11/2-th/
Søndre Allé 24,55.666177,12.494946,8500000,Villa,5,1922,mellem,679,433,544,106,80188,D,https://www.dingeo.dk/adresse/2500-valby/s%C3%B8ndre%20all%C3%A9-24/
Eschrichtsvej 61,55.662891,12.499123,9495000,Villa,4,1934,lav,818,151,381,95,99947,C,https://www.dingeo.dk/adresse/2500-valby/eschrichtsvej-61/
"Kløverbladsgade 75, 2. tv",55.653486,12.518859,4598000,Ejerlejlighed,4,100 MBit,lav,933,104,598,108,42574,N/A,https://www.dingeo.dk/adresse/2500-valby/kl%C3%B8verbladsgade-75/2-tv/
"Nakskovvej 162, st. tv",55.665145,12.484417,2495000,Ejerlejlighed,2,100 MBit,mellem,504,444,376,67,37238,N/A,https://www.dingeo.dk/adresse/2500-valby/nakskovvej-162/st-tv/
"Horsekildevej 42, 4. th",55.668546,12.509576,4400000,Ejerlejlighed,3,,lav,446,129,377,86,51162,C,https://www.dingeo.dk/adresse/2500-valby/horsekildevej-42/4-th/
"Cæciliavej 9, 3. tv",55.669005,12.510038,3195000,Ejerlejlighed,2,1932,lav,489,181,345,60,53250,C,https://www.dingeo.dk/adresse/2500-valby/c%C3%A6ciliavej-9/3-tv/
"Lindebugten 42, 1. ",55.670829,12.485405,5750000,Villalejlighed,4,1944,mellem,980,176,223,96,59895,C,https://www.dingeo.dk/adresse/2500-valby/lindebugten-42/1-/
"Valby Maskinfabriksvej 7, 4. tv",55.660141,12.51216,4198000,Ejerlejlighed,3,,lav,454,272,270,82,51195,A,https://www.dingeo.dk/adresse/2500-valby/valby%20maskinfabriksvej-7/4-tv/
"Kløverbladsgade 65, 1. tv",55.654193,12.518908,4398000,Ejerlejlighed,3,,lav,854,124,541,94,46787,A,https://www.dingeo.dk/adresse/2500-valby/kl%C3%B8verbladsgade-65/1-tv/
"Ingrid Marievej 20, 6. th",55.656953,12.503458,4495000,Ejerlejlighed,3,,lav,"1,00",169,411,88,51079,A,https://www.dingeo.dk/adresse/2500-valby/ingrid%20marievej-20/6-th/
"Vestre Allé 15, 1. ",55.667688,12.495842,6748000,Villalejlighed,5,1903,mellem,510,291,474,131,51511,D,https://www.dingeo.dk/adresse/2500-valby/vestre%20all%C3%A9-15/1-/
"Cæciliavej 9, st. th",55.669005,12.510038,2500000,Ejerlejlighed,2,,lav,489,181,345,58,43103,C,https://www.dingeo.dk/adresse/2500-valby/c%C3%A6ciliavej-9/st-th/
"Roskildevej 157, st. th",55.672224,12.489981,2495000,Ejerlejlighed,2,200 MBit,lav,701,174,150,61,40901,N/A,https://www.dingeo.dk/adresse/2500-valby/roskildevej-157/st-th/
Dæmningen 14,55.66504,12.479035,6995000,Villa,4,1939,mellem,220,342,369,105,66619,D,https://www.dingeo.dk/adresse/2500-valby/d%C3%A6mningen-14/
"Elstarvej 17, 2. th",55.65626,12.503182,4395000,Ejerlejlighed,3,,lav,"1,08",97,374,89,49382,A,https://www.dingeo.dk/adresse/2500-valby/elstarvej-17/2-th/
"Vigerslevvej 285A, st. tv",55.648951,12.49222,1798000,Ejerlejlighed,2,,mellem,"1,26",137,578,49,36693,C,https://www.dingeo.dk/adresse/2500-valby/vigerslevvej-285a/st-tv/
"Valby Langgade 171, st. ",55.668337,12.496702,5495000,Villalejlighed,7,1903,mellem,420,215,432,134,41007,D,https://www.dingeo.dk/adresse/2500-valby/valby%20langgade-171/st-/
"Frilands Allé 1, st. th",55.668761,12.494648,4250000,Ejerlejlighed,3,1935,mellem,484,340,532,97,43814,C,https://www.dingeo.dk/adresse/2500-valby/frilands%20all%C3%A9-1/st-th/
"Valby Langgade 169, 2. ",55.668221,12.497134,2650000,Ejerlejlighed,2,1903,mellem,413,193,402,65,40769,C,https://www.dingeo.dk/adresse/2500-valby/valby%20langgade-169/2-/
"Retortvej 10, st. th",55.656596,12.500239,3998000,Ejerlejlighed,2,,lav,"1,15",255,554,84,47595,C,https://www.dingeo.dk/adresse/2500-valby/retortvej-10/st-th/
"Vigerslevvej 278A, 1. th",55.649709,12.490816,1950000,Ejerlejlighed,2,,mellem,"1,15",259,533,53,36792,E,https://www.dingeo.dk/adresse/2500-valby/vigerslevvej-278a/1-th/
Borghaven 22,55.650729,12.495048,6998000,Villa,4,1937,mellem,"1,37",321,355,139,50345,D,https://www.dingeo.dk/adresse/2500-valby/borghaven-22/
"Ålholmvej 48, 1. ",55.67477,12.488651,2300000,Villalejlighed,3,1928,lav,869,319,231,59,38983,E,https://www.dingeo.dk/adresse/2500-valby/%C3%A5lholmvej-48/1-/
"Ingrid Marievej 66, 14. 4",55.655781,12.506719,5995000,Ejerlejlighed,4,2021,lav,"1,02",196,183,114,52587,A2020,https://www.dingeo.dk/adresse/2500-valby/ingrid%20marievej-66/14-4/
"Nakskovvej 40, 1. tv",55.668904,12.492715,2995000,Ejerlejlighed,2,1933,mellem,581,463,529,66,45378,E,https://www.dingeo.dk/adresse/2500-valby/nakskovvej-40/1-tv/
"Paradisæblevej 82, st. 1",55.654151,12.50461,2795000,Ejerlejlighed,2,,lav,"1,24",154,214,65,43000,A2015,https://www.dingeo.dk/adresse/2500-valby/paradis%C3%A6blevej-82/st-1/
"Peter Bangs Vej 233, st. th",55.676511,12.487081,2095000,Ejerlejlighed,2,100 MBit,lav,"1,05",185,421,52,40288,N/A,https://www.dingeo.dk/adresse/2500-valby/peter%20bangs%20vej-233/st-th/
"Karin Nellemoses Vej 3, 2. th",55.657595,12.511973,3998000,Ejerlejlighed,3,,lav,636,400,447,85,47035,A,https://www.dingeo.dk/adresse/2500-valby/karin%20nellemoses%20vej-3/2-th/
"Clara Pontoppidans Vej 14, 1. th",55.657845,12.511783,3998000,Ejerlejlighed,3,,lav,624,383,450,85,47035,A,https://www.dingeo.dk/adresse/2500-valby/clara%20pontoppidans%20vej-14/1-th/
"Urtehaven 6B, 2. th",55.652449,12.495055,2575000,Ejerlejlighed,3,1949,mellem,"1,34",373,392,66,39015,D,https://www.dingeo.dk/adresse/2500-valby/urtehaven-6b/2-th/
"Engdraget 19, 1. ",55.670221,12.480994,4798000,Ejerlejlighed,3,1932,mellem,798,446,369,88,54522,D,https://www.dingeo.dk/adresse/2500-valby/engdraget-19/1-/
Ulriksdalvej 7,55.67335,12.485306,9498000,Villa,6,1925,lav,"1,02",195,74,150,63320,C,https://www.dingeo.dk/adresse/2500-valby/ulriksdalvej-7/
Grønnehave Allé 26,55.645463,12.499924,5998000,Villa,4,1925,mellem,"1,51",115,269,109,55027,D,https://www.dingeo.dk/adresse/2500-valby/gr%C3%B8nnehave%20all%C3%A9-26/
"Urtehaven 6B, st. tv",55.652449,12.495055,2095000,Ejerlejlighed,2,1949,mellem,"1,34",373,392,55,38090,D,https://www.dingeo.dk/adresse/2500-valby/urtehaven-6b/st-tv/
"Elstarvej 13, 5. th",55.656446,12.502858,3795000,Ejerlejlighed,2,,lav,"1,07",124,403,69,55000,A,https://www.dingeo.dk/adresse/2500-valby/elstarvej-13/5-th/
"Karensgade 3, 1. ",55.656384,12.51815,6995000,Villalejlighed,5,1904,lav,611,115,464,118,59279,D,https://www.dingeo.dk/adresse/2500-valby/karensgade-3/1-/
"Ingrid Marievej 24, st. ",55.65681,12.50382,3695000,Ejerlejlighed,3,0 MBit,lav,"1,01",152,384,70,52785,N/A,https://www.dingeo.dk/adresse/2500-valby/ingrid%20marievej-24/st-/
"Ingrid Marievej 20, st. th",55.656953,12.503458,3995000,Ejerlejlighed,3,,lav,"1,00",169,411,86,46453,A,https://www.dingeo.dk/adresse/2500-valby/ingrid%20marievej-20/st-th/
"Kløverbladsgade 46, 2. ",55.654914,12.518536,4695000,Ejerlejlighed,3,,lav,774,167,510,71,66126,C,https://www.dingeo.dk/adresse/2500-valby/kl%C3%B8verbladsgade-46/2-/
Engdraget 17,55.670672,12.481066,10995000,Villa,7,1953,mellem,847,422,328,182,60412,C,https://www.dingeo.dk/adresse/2500-valby/engdraget-17/
"Elstarvej 19, 3. th",55.656167,12.503349,4398000,Ejerlejlighed,3,,lav,"1,08",84,359,85,51741,A,https://www.dingeo.dk/adresse/2500-valby/elstarvej-19/3-th/
Lindehaven 9,55.655245,12.499983,7995000,Villa,5,1924,lav,"1,28",238,480,158,50601,D,https://www.dingeo.dk/adresse/2500-valby/lindehaven-9/
"Vestbanevej 17, st. tv",55.664779,12.521279,2695000,Ejerlejlighed,2,1935,lav,328,287,354,65,41461,D,https://www.dingeo.dk/adresse/2500-valby/vestbanevej-17/st-tv/
"Paradisæblevej 82, 8. 1",55.654151,12.50461,7995000,Ejerlejlighed,4,,lav,"1,24",154,214,146,54760,A2015,https://www.dingeo.dk/adresse/2500-valby/paradis%C3%A6blevej-82/8-1/
Vangs Allé 11,55.657627,12.481521,7995000,Villa,6,1938,lav,651,252,281,164,48750,D,https://www.dingeo.dk/adresse/2500-valby/vangs%20all%C3%A9-11/
Grønnehave Allé 6,55.64585,12.502922,5895000,Villa,4,1949,mellem,"1,70",276,311,106,55613,D,https://www.dingeo.dk/adresse/2500-valby/gr%C3%B8nnehave%20all%C3%A9-6/
Antoinettevej 1,55.665529,12.527151,60000000,Villa,12,1900,lav,589,180,690,589,101867,D,https://www.dingeo.dk/adresse/2500-valby/antoinettevej-1/
Mansasvej 19,55.662767,12.502349,7995000,Villa,5,1927,lav,626,212,222,114,70131,D,https://www.dingeo.dk/adresse/2500-valby/mansasvej-19/
"Tove Maës Vej 6, 3. th",55.660488,12.511952,4200000,Ejerlejlighed,3,,lav,451,232,271,84,50000,A,https://www.dingeo.dk/adresse/2500-valby/tove%20ma%C3%ABs%20vej-6/3-th/
