Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Johan Jepsens Vej 3,55.793715,12.453679,11650000,Villa,5,2013,høj,"1,24",555,619,189,61640,A2010,https://www.dingeo.dk/adresse/2830-virum/johan%20jepsens%20vej-3/
"Frederiksdalsvej 10A, 2. th",55.797,12.479512,2195000,Ejerlejlighed,3,,lav,457,153,387,60,36583,D,https://www.dingeo.dk/adresse/2830-virum/frederiksdalsvej-10a/2-th/
Højdevej 33A,55.795548,12.447411,7695000,Villa,6,1904,høj,"1,63",550,567,175,43971,D,https://www.dingeo.dk/adresse/2830-virum/h%C3%B8jdevej-33a/
Vangeledet 58,55.790613,12.468952,15795000,Villa,7,,mellem,581,256,533,215,73465,N/A,https://www.dingeo.dk/adresse/2830-virum/vangeledet-58/
Hasselvej 26,55.794611,12.479926,6495000,Rækkehus,5,1937,lav,451,146,354,133,48834,F,https://www.dingeo.dk/adresse/2830-virum/hasselvej-26/
Bakkevej 14B,55.798735,12.450556,9000000,Villa,5,1967,høj,"1,48",223,195,150,60000,D,https://www.dingeo.dk/adresse/2830-virum/bakkevej-14b/
Askimvej 29,55.794978,12.458953,7995000,Villa,4,1954,høj,893,518,593,137,58357,D,https://www.dingeo.dk/adresse/2830-virum/askimvej-29/
"Grønnevej 84, 2. tv",55.793817,12.471724,2995000,Ejerlejlighed,3,,mellem,184,87,138,69,43405,D,https://www.dingeo.dk/adresse/2830-virum/gr%C3%B8nnevej-84/2-tv/
Kongestien 9,55.783286,12.465254,11900000,Villa,7,1942,mellem,"1,42",293,1.025,211,56398,C,https://www.dingeo.dk/adresse/2830-virum/kongestien-9/
Kvædevej 118,55.788388,12.468992,7495000,Rækkehus,5,1953,mellem,809,427,765,144,52048,F,https://www.dingeo.dk/adresse/2830-virum/kv%C3%A6devej-118/
"Geelskovparken 38, 2. tv",55.801864,12.492907,4995000,Ejerlejlighed,3,,lav,"1,46",441,1.169,126,39642,C,https://www.dingeo.dk/adresse/2830-virum/geelskovparken-38/2-tv/
Elmevang 47,55.79548,12.486013,5750000,Rækkehus,3,1939,lav,832,469,739,85,67647,E,https://www.dingeo.dk/adresse/2830-virum/elmevang-47/
Virumgade 8,55.789727,12.474665,6195000,Rækkehus,6,1954,mellem,630,177,596,146,42431,D,https://www.dingeo.dk/adresse/2830-virum/virumgade-8/
Egholmsvej 6,55.800482,12.471061,8295000,Villa,5,1945,mellem,586,385,611,146,56815,D,https://www.dingeo.dk/adresse/2830-virum/egholmsvej-6/
Frugthegnet 71,55.787153,12.463589,7945000,Rækkehus,5,1952,mellem,"1,09",668,1.034,144,55173,C,https://www.dingeo.dk/adresse/2830-virum/frugthegnet-71/
Frederiksdalsvej 211,55.79066,12.456591,7695000,Villa,6,,høj,"1,16",908,979,197,39060,N/A,https://www.dingeo.dk/adresse/2830-virum/frederiksdalsvej-211/
Kaplevej 78,55.78788,12.470439,6695000,Rækkehus,5,1945,mellem,841,440,801,144,46493,D,https://www.dingeo.dk/adresse/2830-virum/kaplevej-78/
"Cedervænget 25, 2. mf",55.794614,12.477659,1895000,Ejerlejlighed,2,1958,mellem,310,138,213,50,37900,D,https://www.dingeo.dk/adresse/2830-virum/cederv%C3%A6nget-25/2-mf/
Grønnevej 4,55.800822,12.468996,4400000,Rækkehus,4,1924,mellem,661,274,677,141,31205,D,https://www.dingeo.dk/adresse/2830-virum/gr%C3%B8nnevej-4/
"Geelskovparken 46, st. tv",55.801529,12.493221,4095000,Ejerlejlighed,2,1972,lav,"1,46",414,1.128,104,39375,C,https://www.dingeo.dk/adresse/2830-virum/geelskovparken-46/st-tv/
Frugthegnet 83,55.78779,12.463635,7295000,Rækkehus,4,1952,mellem,"1,03",711,973,114,63991,D,https://www.dingeo.dk/adresse/2830-virum/frugthegnet-83/
Bernhard Olsens Vej 4,55.787373,12.489375,5995000,Villa,4,1952,lav,"1,37",441,713,108,55509,D,https://www.dingeo.dk/adresse/2830-virum/bernhard%20olsens%20vej-4/
"Askevænget 47, 2. th",55.794102,12.479057,4498000,Ejerlejlighed,5,,lav,411,157,315,129,34868,C,https://www.dingeo.dk/adresse/2830-virum/askev%C3%A6nget-47/2-th/
Kvædevej 14,55.7836,12.468451,5795000,Rækkehus,3,1945,mellem,"1,33",172,834,81,71543,D,https://www.dingeo.dk/adresse/2830-virum/kv%C3%A6devej-14/
Birkevang 27,55.794263,12.48476,4350000,Rækkehus,3,1937,lav,761,421,665,76,57236,E,https://www.dingeo.dk/adresse/2830-virum/birkevang-27/
Brovænget 7,55.797149,12.455796,9995000,Villa,6,1938,høj,"1,11",205,281,155,64483,C,https://www.dingeo.dk/adresse/2830-virum/brov%C3%A6nget-7/
Agernvej 35,55.787181,12.460993,6495000,Rækkehus,4,1957,mellem,"1,18",633,1.129,108,60138,D,https://www.dingeo.dk/adresse/2830-virum/agernvej-35/
Holmevej 16,55.798737,12.465969,14995000,Villa,7,1939,mellem,585,470,576,214,70070,C,https://www.dingeo.dk/adresse/2830-virum/holmevej-16/
Kollevej 1C,55.798123,12.454725,9995000,Villa,6,2003,høj,"1,20",77,153,185,54027,C,https://www.dingeo.dk/adresse/2830-virum/kollevej-1c/
"Geelskovparken 32, 1. th",55.801213,12.492096,4995000,Ejerlejlighed,3,1972,lav,"1,38",482,1.149,104,48028,C,https://www.dingeo.dk/adresse/2830-virum/geelskovparken-32/1-th/
Elmevang 13,55.794012,12.486951,4699000,Rækkehus,4,1937,lav,903,561,807,78,60243,D,https://www.dingeo.dk/adresse/2830-virum/elmevang-13/
Brovænget 22,55.797466,12.458469,11500000,Villa,5,,høj,953,313,378,161,71428,N/A,https://www.dingeo.dk/adresse/2830-virum/brov%C3%A6nget-22/
Brovænget 43,55.7995,12.460543,16200000,Villa,6,1934,høj,917,422,452,205,79024,D,https://www.dingeo.dk/adresse/2830-virum/brov%C3%A6nget-43/
Kløverbakken 35,55.787325,12.473088,7500000,Rækkehus,5,1951,mellem,887,410,811,128,58593,C,https://www.dingeo.dk/adresse/2830-virum/kl%C3%B8verbakken-35/
"Furesø Parkvej 2, st. ",55.79178,12.457006,5995000,Villalejlighed,5,1947,høj,"1,09",791,864,110,54500,C,https://www.dingeo.dk/adresse/2830-virum/fures%C3%B8%20parkvej-2/st-/
Abildgaardsvej 57,55.781716,12.476566,8995000,Villa,7,1957,mellem,"1,53",225,289,178,50533,D,https://www.dingeo.dk/adresse/2830-virum/abildgaardsvej-57/
Byagervej 7,55.792344,12.471404,13995000,Villa,4,1940,mellem,344,83,302,210,66642,C,https://www.dingeo.dk/adresse/2830-virum/byagervej-7/
"Cedervænget 25, 2. th",55.794614,12.477659,2795000,Ejerlejlighed,3,1958,mellem,310,138,213,76,36776,D,https://www.dingeo.dk/adresse/2830-virum/cederv%C3%A6nget-25/2-th/
"Hasselvej 18, 1. ",55.795076,12.479868,5995000,Villalejlighed,5,1938,lav,441,104,347,114,52587,D,https://www.dingeo.dk/adresse/2830-virum/hasselvej-18/1-/
Tværvej 73A,55.795324,12.448486,11885000,Villa,8,1962,høj,"1,56",517,543,239,49728,C,https://www.dingeo.dk/adresse/2830-virum/tv%C3%A6rvej-73a/
Kaningårdsvej 4,55.798966,12.446441,12750000,Villa,5,,høj,"1,74",486,449,223,57174,N/A,https://www.dingeo.dk/adresse/2830-virum/kaning%C3%A5rdsvej-4/
"Frederiksdalsvej 10F, 1. tv",55.797433,12.479104,2225000,Ejerlejlighed,3,,lav,457,193,395,70,31785,D,https://www.dingeo.dk/adresse/2830-virum/frederiksdalsvej-10f/1-tv/
Virumvej 44,55.789678,12.476709,6995000,Villa,5,1965,mellem,670,82,619,189,37010,C,https://www.dingeo.dk/adresse/2830-virum/virumvej-44/
"Cedervænget 21, 1. tv",55.795239,12.478115,3995000,Ejerlejlighed,4,,lav,329,63,236,87,45919,D,https://www.dingeo.dk/adresse/2830-virum/cederv%C3%A6nget-21/1-tv/
