Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Gartnervænget 2A,55.768805,12.197305,3350000,Rækkehus,4,1966,mellem,166,296,150,135,24814,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/gartnerv%C3%A6nget-2a/
Dianavej 8,55.77026,12.182728,3845000,Villa,4,1973,mellem,809,399,612,160,24031,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/dianavej-8/
Orevej 11A,55.818804,12.283389,15000000,Landejendom,6,1902,meget lav,"2,17",1545,2.115,264,56818,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/orevej-11a/
Bellisvej 7,55.796851,12.221827,4895000,Villa,5,1975,høj,"3,61",404,2.885,182,26895,B,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/bellisvej-7/
Sandbakken 7,55.782336,12.268173,2195000,Villa,5,1950,lav,"4,92",875,3.392,97,22628,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/sandbakken-7/
Helgesvej 5,55.772877,12.19175,4495000,Villa,6,1975,mellem,557,168,566,143,31433,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/helgesvej-5/
Orevej 14,55.819694,12.288986,3495000,Villa,3,1944,meget lav,"2,16",1835,2.112,106,32971,F,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/orevej-14/
Bauneholmvej 22,55.764921,12.185971,6595000,Villa,5,2019,mellem,676,342,466,200,32975,A2015,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/bauneholmvej-22/
Mølledammen 22,55.767529,12.205779,4795000,Villa,7,1971,mellem,696,484,662,341,14061,B,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/m%C3%B8lledammen-22/
Damvej 10,55.770079,12.202882,2395000,Villa,4,1958,mellem,549,509,529,109,21972,E,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/damvej-10/
Mørkhøjvej 8,55.802294,12.2881,2795000,Villa,4,1963,mellem,"4,02",1877,2.696,96,29114,F,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/m%C3%B8rkh%C3%B8jvej-8/
Birkevej 6,55.764575,12.193826,4795000,Villa,5,1960,mellem,408,352,391,144,33298,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/birkevej-6/
Egely Alle 4B,55.800833,12.222812,1495000,Rækkehus,2,,høj,"4,04",314,3.223,61,24508,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/egely%20alle-4b/
Tranemosevej 23,55.801396,12.225689,3475000,Villa,5,1972,høj,"4,17",508,3.399,162,21450,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/tranemosevej-23/
Stenlillevej 5B,55.770674,12.200779,4895000,Villa,4,2005,mellem,464,514,453,177,27655,B,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/stenlillevej-5b/
Stråmoseparken 11,55.767212,12.178445,2995000,Rækkehus,3,2005,mellem,"1,06",209,822,89,33651,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/str%C3%A5moseparken-11/
Rørsangervej 3,55.764319,12.181944,3995000,Villa,5,1967,mellem,932,268,710,148,26993,D,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/r%C3%B8rsangervej-3/
Lyngevej 90,55.81702,12.258775,6895000,Villa,6,1850,mellem,"2,63",376,2.578,220,31340,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/lyngevej-90/
Engkær 12,55.758057,12.184381,6795000,Villa,5,2018,lav,"1,31",825,1.167,153,44411,A2020,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/engk%C3%A6r-12/
Måløvvej 105,55.78163,12.282276,1995000,Villa,3,1946,lav,"4,33",1339,2.524,97,20567,F,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/m%C3%A5l%C3%B8vvej-105/
Møllevej Nord 19,55.793928,12.266783,2550000,Villa,4,1962,mellem,"4,95",387,3.530,110,23181,G,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/m%C3%B8llevej%20nord-19/
Knardrup Bygade 33,55.773751,12.289756,5195000,Villa,7,1827,mellem,"3,34",2313,2.459,274,18959,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/knardrup%20bygade-33/
Margretevej 5,55.769579,12.188773,3295000,Villa,4,,mellem,420,254,257,131,25152,N/A,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/margretevej-5/
Stenlillevej 10,55.770682,12.202099,4195000,Villa,6,1956,mellem,534,544,520,165,25424,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/stenlillevej-10/
Sandalsparken 95,55.766316,12.195395,2295000,Ejerlejlighed,3,1976,mellem,211,200,186,75,30600,D,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/sandalsparken-95/
Stenlillevej 12,55.770875,12.202344,2795000,Villa,4,1952,mellem,559,570,545,80,34937,D,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/stenlillevej-12/
Thyravej 5,55.772151,12.187858,3845000,Villa,4,1973,mellem,628,229,532,146,26335,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/thyravej-5/
Hareleddet 58,55.764547,12.175613,2275000,Ejerlejlighed,2,0 MBit,mellem,"1,30",110,1.063,64,35546,N/A,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/hareleddet-58/
Hyldegårdsvej 11,55.802564,12.296483,5995000,Villa,6,1877,høj,"4,12",2272,2.330,202,29678,E,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/hyldeg%C3%A5rdsvej-11/
Enghøjvej 2,55.795855,12.272062,5195000,Villa,6,1998,høj,"4,70",689,3.262,186,27930,A2010,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/engh%C3%B8jvej-2/
Engkær 5,55.758563,12.183726,7999000,Villa,6,2018,lav,"1,29",755,1.132,235,34038,A2020,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/engk%C3%A6r-5/
Kildebækken 18,55.759877,12.186536,7195000,Villa,7,2016,lav,"1,07",766,929,234,30747,A2020,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/kildeb%C3%A6kken-18/
Knardrup Bygade 24,55.774594,12.288267,3495000,Villa,3,1700,mellem,"3,47",2181,2.483,107,32663,D,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/knardrup%20bygade-24/
Præstegårdsvej 23,55.762306,12.195612,2395000,Rækkehus,4,1967,mellem,656,248,632,88,27215,D,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/pr%C3%A6steg%C3%A5rdsvej-23/
Sandalsparken 4,55.766991,12.196252,1495000,Ejerlejlighed,1,,mellem,159,168,124,45,33222,D,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/sandalsparken-4/
Højstedgårdsvej 10,55.800815,12.225727,3650000,Villa,6,,høj,"4,12",492,3.358,177,20621,N/A,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/h%C3%B8jstedg%C3%A5rdsvej-10/
Lupinvej 4,55.796455,12.22268,4995000,Villa,5,1975,høj,"3,60",471,2.901,195,25615,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/lupinvej-4/
Trianglen 15,55.774529,12.187902,851306,Andelsbolig,4,2007,mellem,833,406,699,105,8107,B,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/trianglen-15/
Einersvej 3,55.771228,12.193413,3945000,Villa,6,1969,mellem,350,142,381,149,26476,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/einersvej-3/
Stråmoseparken 8,55.767515,12.178487,3395000,Rækkehus,4,2003,mellem,"1,05",218,818,138,24601,A2010,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/str%C3%A5moseparken-8/
Hundshøjvej 6,55.795907,12.269646,4295000,Villa,5,1972,mellem,"4,71",633,3.410,194,22139,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/hundsh%C3%B8jvej-6/
Højdevej 9,55.770475,12.203745,3495000,Villa,4,1980,mellem,616,576,598,133,26278,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/h%C3%B8jdevej-9/
Kirkevang 3,55.772596,12.221798,4198000,Villa,4,1955,lav,"1,78",1593,1.756,167,25137,D,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/kirkevang-3/
Hyrdeleddet 1,55.775664,12.192405,3495000,Villa,5,1961,mellem,844,314,687,134,26082,D,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/hyrdeleddet-1/
Markvej 5,55.767925,12.203318,2695000,Villa,5,1900,mellem,536,358,503,158,17056,D,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/markvej-5/
Bakkegårdsparken 28,55.801222,12.215764,2895000,Rækkehus,4,2005,høj,"3,83",219,2.948,118,24533,B,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/bakkeg%C3%A5rdsparken-28/
Ørnevej 5,55.760819,12.190695,3575000,Villa,6,1967,mellem,862,600,774,187,19117,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/%C3%B8rnevej-5/
Egernleddet 64,55.762587,12.17485,3395000,Rækkehus,4,,mellem,"1,42",243,1.197,122,27827,N/A,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/egernleddet-64/
Højgårdsparken 23,55.793737,12.268438,2950000,Rækkehus,5,1969,mellem,"4,96",381,3.423,133,22180,D,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/h%C3%B8jg%C3%A5rdsparken-23/
Strædet 47,55.790875,12.265959,3995000,Rækkehus,4,2019,mellem,"5,18",70,3.523,119,33571,A,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/str%C3%A6det-47/
Sikaleddet 28,55.761769,12.177004,4195000,Rækkehus,2,2018,mellem,"1,35",279,1.130,116,36163,A2020,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/sikaleddet-28/
Egernleddet 90,55.761801,12.175482,3495000,Rækkehus,4,2008,mellem,"1,43",297,1.208,117,29871,A2010,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/egernleddet-90/
Knardrup Bygade 15,55.77529,12.288885,3695000,Villa,4,1800,mellem,"3,51",2145,2.408,134,27574,E,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/knardrup%20bygade-15/
Farumvej 19,55.794697,12.26755,2450000,Villa,4,,mellem,"4,86",474,3.503,123,19918,N/A,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/farumvej-19/
Parkhøjvej 42,55.796819,12.267791,3795000,Villa,5,1973,mellem,"4,62",572,3.554,148,25641,C,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/parkh%C3%B8jvej-42/
Damgårdsvej 14,55.769598,12.195156,2195000,Villa,3,1965,mellem,156,321,179,110,19954,E,https://www.dingeo.dk/adresse/3660-stenl%C3%B8se/damg%C3%A5rdsvej-14/
