Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Langageren 7,55.68125,12.260853,3595000,Rækkehus,4,2006,lav,"4,20",873,415,116,30991,C,https://www.dingeo.dk/adresse/2630-taastrup/langageren-7/
Egevangshusene 275,55.64402,12.282822,2645000,Rækkehus,4,1969,lav,294,407,364,96,27552,C,https://www.dingeo.dk/adresse/2630-taastrup/egevangshusene-275/
Løvtoften 53,55.64058,12.313097,5795000,Villa,6,1969,mellem,"1,30",189,236,252,22996,C,https://www.dingeo.dk/adresse/2630-taastrup/l%C3%B8vtoften-53/
Højgårdstoften 135,55.640078,12.307053,3595000,Rækkehus,4,1969,lav,"1,18",241,307,122,29467,C,https://www.dingeo.dk/adresse/2630-taastrup/h%C3%B8jg%C3%A5rdstoften-135/
"Taastrup Have 3, 2. tv",55.652645,12.297931,1445000,Ejerlejlighed,2,,mellem,303,238,259,55,26272,D,https://www.dingeo.dk/adresse/2630-taastrup/taastrup%20have-3/2-tv/
Vinkelvej 24,55.646065,12.301296,6295000,Villa,6,,mellem,464,279,219,178,35365,N/A,https://www.dingeo.dk/adresse/2630-taastrup/vinkelvej-24/
Gærdesangervej 1,55.64933,12.31445,2995000,Villa,5,1952,mellem,813,498,710,125,23960,G,https://www.dingeo.dk/adresse/2630-taastrup/g%C3%A6rdesangervej-1/
Jernbane Alle 56,55.655182,12.318105,3795000,Villa,6,1971,mellem,"1,06",205,1.055,172,22063,F,https://www.dingeo.dk/adresse/2630-taastrup/jernbane%20alle-56/
Slettetoften 23,55.639041,12.316078,3995000,Villa,5,1971,lav,"1,55",439,491,167,23922,C,https://www.dingeo.dk/adresse/2630-taastrup/slettetoften-23/
Højgårdstoften 424,55.63768,12.305606,3295000,Rækkehus,4,1971,lav,"1,42",301,574,105,31380,C,https://www.dingeo.dk/adresse/2630-taastrup/h%C3%B8jg%C3%A5rdstoften-424/
"Taastrup Have 51, 1. th",55.652296,12.294279,1995000,Ejerlejlighed,3,1964,mellem,516,202,475,68,29338,D,https://www.dingeo.dk/adresse/2630-taastrup/taastrup%20have-51/1-th/
Vestervej 22,55.649373,12.296131,4595000,Villa,5,1949,mellem,358,298,295,159,28899,C,https://www.dingeo.dk/adresse/2630-taastrup/vestervej-22/
Vintoften 52,55.682785,12.257181,4095000,Villa,5,1976,mellem,"4,47",659,247,167,24520,D,https://www.dingeo.dk/adresse/2630-taastrup/vintoften-52/
Jens Andersens Vænge 38,55.661143,12.306954,2895000,Rækkehus,5,1964,lav,"1,06",835,966,95,30473,C,https://www.dingeo.dk/adresse/2630-taastrup/jens%20andersens%20v%C3%A6nge-38/
Rødhøjgårdsvej 107,55.644138,12.329794,4795000,Villa,4,1973,høj,"1,92",198,1.255,142,33767,C,https://www.dingeo.dk/adresse/2630-taastrup/r%C3%B8dh%C3%B8jg%C3%A5rdsvej-107/
"Taastrup Have 12, st. th",55.653202,12.296327,1495000,Ejerlejlighed,2,,mellem,419,201,364,60,24916,D,https://www.dingeo.dk/adresse/2630-taastrup/taastrup%20have-12/st-th/
Klovtofteparken 2,55.65968,12.308407,5950000,Villa,9,1969,lav,940,687,854,402,14800,D,https://www.dingeo.dk/adresse/2630-taastrup/klovtofteparken-2/
Hyldevangen 4,55.671234,12.273981,7995000,Landejendom,5,1967,meget lav,"2,81",1921,1.675,173,46213,C,https://www.dingeo.dk/adresse/2630-taastrup/hyldevangen-4/
Ibsensvej 49,55.656495,12.31388,2495000,Rækkehus,3,1961,mellem,885,437,853,80,31187,C,https://www.dingeo.dk/adresse/2630-taastrup/ibsensvej-49/
"Lindevangshusene 64, st. mf",55.644388,12.290263,1395000,Ejerlejlighed,1,,mellem,766,272,479,46,30326,D,https://www.dingeo.dk/adresse/2630-taastrup/lindevangshusene-64/st-mf/
"Lindevangshusene 50, 2. tv",55.645083,12.289885,1695000,Ejerlejlighed,2,,mellem,746,342,473,67,25298,D,https://www.dingeo.dk/adresse/2630-taastrup/lindevangshusene-50/2-tv/
Skjeberg Alle 252,55.643663,12.268979,3695000,Rækkehus,4,2019,mellem,595,414,519,106,34858,A,https://www.dingeo.dk/adresse/2630-taastrup/skjeberg%20alle-252/
Skjeberg Alle 240,55.643519,12.268536,3295000,Rækkehus,4,2019,mellem,625,384,548,111,29684,A,https://www.dingeo.dk/adresse/2630-taastrup/skjeberg%20alle-240/
Baunevej 188,55.638157,12.299639,3300000,Rækkehus,5,1966,lav,"1,35",116,812,129,25581,C,https://www.dingeo.dk/adresse/2630-taastrup/baunevej-188/
Rønnevangshusene 68,55.64547,12.28466,2695000,Rækkehus,4,1969,lav,427,441,512,93,28978,B,https://www.dingeo.dk/adresse/2630-taastrup/r%C3%B8nnevangshusene-68/
Dorphs Alle 60,55.650211,12.313709,6995000,Villa,5,2017,mellem,738,441,654,170,41147,A2020,https://www.dingeo.dk/adresse/2630-taastrup/dorphs%20alle-60/
"Roskildevej 378, 2. 4",55.658157,12.296084,1195000,Ejerlejlighed,2,,mellem,805,349,694,48,24895,E,https://www.dingeo.dk/adresse/2630-taastrup/roskildevej-378/2-4/
Skjeberg Alle 280,55.644102,12.268508,3745000,Rækkehus,4,,mellem,621,438,549,106,35330,N/A,https://www.dingeo.dk/adresse/2630-taastrup/skjeberg%20alle-280/
"Taastrup Have 44, st. th",55.652078,12.293232,1595000,Ejerlejlighed,2,,mellem,567,216,539,57,27982,D,https://www.dingeo.dk/adresse/2630-taastrup/taastrup%20have-44/st-th/
Landsbygaden 48,55.681828,12.254428,3695000,Villa,7,1937,mellem,"4,43",467,63,161,22950,D,https://www.dingeo.dk/adresse/2630-taastrup/landsbygaden-48/
Enghavegårdsvej 35,55.688747,12.273575,1495000,Fritidshus,2,,meget lav,"4,48",1874,1.480,36,41527,N/A,https://www.dingeo.dk/adresse/2630-taastrup/enghaveg%C3%A5rdsvej-35/
"Parkvej 147, 1. th",55.653286,12.319178,1995000,Ejerlejlighed,3,1972,mellem,"1,07",77,1.052,87,22931,C,https://www.dingeo.dk/adresse/2630-taastrup/parkvej-147/1-th/
"Lindebo 13, 2. 83",55.644628,12.291219,1250000,Ejerlejlighed,1,1972,mellem,827,318,412,42,29761,C,https://www.dingeo.dk/adresse/2630-taastrup/lindebo-13/2-83/
Rødhøjgårdsvej 9,55.645758,12.326258,3795000,Villa,5,1973,høj,"1,65",275,1.089,139,27302,C,https://www.dingeo.dk/adresse/2630-taastrup/r%C3%B8dh%C3%B8jg%C3%A5rdsvej-9/
Landsbygaden 44,55.681483,12.254429,1695000,Rækkehus,3,1577,mellem,"4,39",464,25,63,26904,F,https://www.dingeo.dk/adresse/2630-taastrup/landsbygaden-44/
Espens Vænge 38,55.647744,12.292828,3885000,Villa,4,,mellem,621,298,312,125,31080,N/A,https://www.dingeo.dk/adresse/2630-taastrup/espens%20v%C3%A6nge-38/
Grønhøjgårdsvej 115,55.645011,12.320675,3195000,Rækkehus,5,1970,mellem,"1,35",446,731,117,27307,C,https://www.dingeo.dk/adresse/2630-taastrup/gr%C3%B8nh%C3%B8jg%C3%A5rdsvej-115/
Ludvig Hegners Alle 31,55.657412,12.310551,4550000,Villa,7,1948,mellem,796,505,738,146,31164,C,https://www.dingeo.dk/adresse/2630-taastrup/ludvig%20hegners%20alle-31/
"Taastrup Have 19, 1. th",55.652571,12.296468,1495000,Ejerlejlighed,2,,mellem,392,252,344,60,24916,D,https://www.dingeo.dk/adresse/2630-taastrup/taastrup%20have-19/1-th/
"Vestervej 39, st. ",55.648596,12.294754,3095000,Ejerlejlighed,3,,mellem,470,275,295,89,34775,A2015,https://www.dingeo.dk/adresse/2630-taastrup/vestervej-39/st-/
Kraghave Parkvej 4,55.651825,12.253679,4950000,Villa,6,1977,lav,"1,77",445,1.734,187,26470,C,https://www.dingeo.dk/adresse/2630-taastrup/kraghave%20parkvej-4/
Østerparken 14,55.65019,12.302654,2895000,Villa,8,1900,mellem,71,183,56,161,17981,F,https://www.dingeo.dk/adresse/2630-taastrup/%C3%B8sterparken-14/
Hallandsparken 102,55.653346,12.268824,3095000,Rækkehus,5,1978,mellem,"1,17",93,767,116,26681,B,https://www.dingeo.dk/adresse/2630-taastrup/hallandsparken-102/
Søndertoften 2,55.638428,12.310612,2995000,Rækkehus,6,1968,lav,"1,43",376,402,137,21861,C,https://www.dingeo.dk/adresse/2630-taastrup/s%C3%B8ndertoften-2/
"Brinchs Have 9, 2. tv",55.646439,12.299741,1595000,Ejerlejlighed,3,1963,mellem,438,245,161,62,25725,C,https://www.dingeo.dk/adresse/2630-taastrup/brinchs%20have-9/2-tv/
Strongvej 15,55.642815,12.300627,7495000,Villa,5,2018,mellem,827,258,448,204,36740,A2015,https://www.dingeo.dk/adresse/2630-taastrup/strongvej-15/
Løvtoften 61,55.641222,12.314086,3850000,Villa,4,1968,mellem,"1,28",183,251,152,25328,C,https://www.dingeo.dk/adresse/2630-taastrup/l%C3%B8vtoften-61/
Rønnevangshusene 30,55.646225,12.284753,2645000,Rækkehus,4,1969,lav,464,512,551,93,28440,B,https://www.dingeo.dk/adresse/2630-taastrup/r%C3%B8nnevangshusene-30/
Roskildevej 303,55.659405,12.321125,3074000,Villa,6,1900,lav,"1,45",478,771,144,21347,F,https://www.dingeo.dk/adresse/2630-taastrup/roskildevej-303/
"Lindevangshusene 60, 2. mf",55.644707,12.290237,1245000,Ejerlejlighed,2,,mellem,765,305,466,46,27065,D,https://www.dingeo.dk/adresse/2630-taastrup/lindevangshusene-60/2-mf/
Lindetoften 43,55.640704,12.323717,4195000,Villa,5,1972,høj,"1,77",359,860,152,27598,D,https://www.dingeo.dk/adresse/2630-taastrup/lindetoften-43/
Røjlevangen 44,55.639266,12.29498,3995000,Rækkehus,6,1971,lav,"1,21",256,789,138,28949,D,https://www.dingeo.dk/adresse/2630-taastrup/r%C3%B8jlevangen-44/
Håndværkerbakken 11,55.679102,12.239774,4495000,Villa,4,,mellem,"4,14",458,958,131,34312,N/A,https://www.dingeo.dk/adresse/2630-taastrup/h%C3%A5ndv%C3%A6rkerbakken-11/
Rødkælkevej 55,55.647709,12.316524,5395000,Villa,4,1957,mellem,995,632,738,139,38812,C,https://www.dingeo.dk/adresse/2630-taastrup/r%C3%B8dk%C3%A6lkevej-55/
Fyrreholmen 6,55.649758,12.326043,4495000,Villa,6,1965,mellem,"1,52",649,1.312,151,29768,D,https://www.dingeo.dk/adresse/2630-taastrup/fyrreholmen-6/
Røjlevangen 206,55.637138,12.296001,3799000,Rækkehus,4,2022,lav,"1,39",374,1.017,120,31658,A2010,https://www.dingeo.dk/adresse/2630-taastrup/r%C3%B8jlevangen-206/
"Ibsensvej 23, 2. ",55.655923,12.311811,672772,Andelsbolig,3,,mellem,741,441,707,89,7559,D,https://www.dingeo.dk/adresse/2630-taastrup/ibsensvej-23/2-/
Klovtoftegade 15,55.660549,12.310342,2895000,Rækkehus,4,,lav,"1,08",813,999,133,21766,N/A,https://www.dingeo.dk/adresse/2630-taastrup/klovtoftegade-15/
"Pile Alle 2B, 1. th",55.647146,12.297355,558852,Andelsbolig,4,50 MBit,mellem,435,294,98,101,5533,N/A,https://www.dingeo.dk/adresse/2630-taastrup/pile%20alle-2b/1-th/
"Rønnevangshusene 51, 1. mf",55.644356,12.286745,1250000,Ejerlejlighed,1,,lav,541,271,615,47,26595,D,https://www.dingeo.dk/adresse/2630-taastrup/r%C3%B8nnevangshusene-51/1-mf/
"Saven C 1, 2. 4",55.65165,12.279957,1395000,Ejerlejlighed,2,1974,lav,817,252,237,57,24473,C,https://www.dingeo.dk/adresse/2630-taastrup/saven%20c-1/2-4/
"Taastrup Have 42, 2. tv",55.652174,12.293198,1650000,Ejerlejlighed,2,100 MBit,mellem,573,210,542,57,28947,N/A,https://www.dingeo.dk/adresse/2630-taastrup/taastrup%20have-42/2-tv/
