Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Bistrup Park 46,55.830121,12.427401,1775000,Ejerlejlighed,2,1960,mellem,980,115,167,70,25357,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bistrup%20park-46/
Bistrupvej 65,55.833227,12.430706,6795000,Villa,6,1917,mellem,599,312,241,194,35025,E,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bistrupvej-65/
Fuglesangsvej 7,55.851769,12.419124,4600000,Villa,5,1955,mellem,"1,67",264,1.594,145,31724,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/fuglesangsvej-7/
Bistrupvej 81,55.831384,12.430332,3550000,Villa,3,1948,mellem,805,189,78,103,34466,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bistrupvej-81/
"Byagervej 89, st. th",55.850423,12.434218,2195000,Ejerlejlighed,3,1959,mellem,"1,32",242,1.293,71,30915,E,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/byagervej-89/st-th/
Birkebakken 60,55.825772,12.440819,5600000,Villa,4,1954,høj,"1,54",501,523,86,65116,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/birkebakken-60/
Bistrupvej 93,55.830729,12.429964,5750000,Villa,5,1958,mellem,880,170,80,136,42279,E,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bistrupvej-93/
Hestkøb Vænge 83,55.834664,12.416462,5750000,Villa,5,1974,høj,"1,07",197,891,147,39115,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/hestk%C3%B8b%20v%C3%A6nge-83/
Bakkevej 3B,55.848276,12.428717,3995000,Villa,5,1923,mellem,"1,09",279,1.039,109,36651,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bakkevej-3b/
Tjørnebakken 14,55.822148,12.435136,5995000,Villa,5,1971,meget høj,"1,84",630,587,153,39183,E,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/tj%C3%B8rnebakken-14/
Pilegårdsparken 12,55.841753,12.409973,5895000,Villa,6,1966,lav,"1,43",375,1.343,198,29772,E,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/pileg%C3%A5rdsparken-12/
"Bakkekrogen 19, st. 3",55.850117,12.434399,1425000,Ejerlejlighed,2,,mellem,"1,29",258,1.262,47,30319,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bakkekrogen-19/st-3/
Carl Plougs Vej 36,55.862843,12.458044,7800000,Villa,5,1938,høj,"3,17",1023,3.127,142,54929,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/carl%20plougs%20vej-36/
Marianelundsvej 6,55.845387,12.44602,6500000,Villa,3,1949,høj,"1,18",509,1.158,116,56034,E,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/marianelundsvej-6/
Tjørnebakken 8,55.821891,12.434369,6650000,Villa,4,1960,meget høj,"1,86",654,606,112,59375,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/tj%C3%B8rnebakken-8/
Stenløkken 67,55.858394,12.420146,6495000,Villa,5,1984,lav,"2,32",476,2.254,157,41369,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/stenl%C3%B8kken-67/
Bregnerødvej 153A,55.838899,12.395225,12495000,Villa,5,2011,høj,"2,32",686,2.246,200,62475,A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bregner%C3%B8dvej-153a/
Skovvang 32,55.858041,12.44292,6995000,Villa,6,1965,høj,"2,27",646,2.258,188,37207,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/skovvang-32/
Søvang 20,55.854921,12.445678,7495000,Villa,8,,høj,"2,02",264,2.000,176,42585,N/A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/s%C3%B8vang-20/
Tværvej 5,55.84333,12.432269,7750000,Villa,6,1994,høj,527,298,497,182,42582,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/tv%C3%A6rvej-5/
Nordvanggårdsvej 48D,55.82587,12.428567,4175000,Villa,4,1949,mellem,"1,43",151,282,107,39018,F,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/nordvangg%C3%A5rdsvej-48d/
"Byagervej 99, 1. tv",55.851123,12.433866,2345000,Ejerlejlighed,3,1959,mellem,"1,40",227,1.366,72,32569,E,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/byagervej-99/1-tv/
"Byagervej 95, 1. th",55.850848,12.434056,1550000,Ejerlejlighed,2,1959,mellem,"1,37",233,1.338,66,23484,E,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/byagervej-95/1-th/
Grøndalsvej 19,55.85238,12.426302,3895000,Rækkehus,3,2005,mellem,"1,57",290,1.512,92,42336,B,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/gr%C3%B8ndalsvej-19/
Carinaparken 79,55.847565,12.41239,9495000,Villa,6,1900,lav,"1,58",845,1.496,225,42200,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/carinaparken-79/
Grøndalsvænge 1,55.859501,12.427956,8995000,Villa,4,2016,lav,"2,33",508,2.285,164,54847,A2010,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/gr%C3%B8ndalsv%C3%A6nge-1/
"Vandtårnsvej 5, 1. 33",55.845806,12.43914,2195000,Ejerlejlighed,3,1964,høj,930,413,910,72,30486,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/vandt%C3%A5rnsvej-5/1-33/
"Christianslund 44, 2. th",55.835701,12.412992,3495000,Ejerlejlighed,2,2016,lav,"1,24",148,1.140,83,42108,A2010,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/christianslund-44/2-th/
Lindebakken 16,55.819328,12.430725,9500000,Villa,8,1955,høj,"2,14",783,888,214,44392,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/lindebakken-16/
Nørrevang 36,55.852098,12.440303,4495000,Rækkehus,4,1976,høj,"1,60",539,1.579,118,38093,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/n%C3%B8rrevang-36/
Bakkevej 46,55.854255,12.433527,5995000,Villa,5,1955,lav,"1,74",441,1.708,161,37236,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bakkevej-46/
"Birkerød Parkvej 26, st. 43",55.839642,12.414102,2250000,Ejerlejlighed,3,,lav,"1,13",381,1.046,54,41666,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/birker%C3%B8d%20parkvej-26/st-43/
Bregnerødvej 7,55.838548,12.42601,5995000,Villa,3,1777,høj,363,740,289,115,52130,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bregner%C3%B8dvej-7/
Ludvig Jensens Vej 7F,55.844828,12.414806,7995000,Villa,4,2018,lav,"1,28",834,1.192,177,45169,A2015,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/ludvig%20jensens%20vej-7f/
"Bregnerødvej 4D, st. ",55.839402,12.426565,3745000,Ejerlejlighed,3,2001,høj,340,721,254,104,36009,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bregner%C3%B8dvej-4d/st-/
"Bregnerødvej 63, st. th",55.838821,12.414112,2220000,Ejerlejlighed,3,,lav,"1,12",291,1.043,90,24666,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bregner%C3%B8dvej-63/st-th/
"Biskop Svanes Vej 65B, 2. ",55.847484,12.462554,5650000,Ejerlejlighed,4,1892,lav,"2,20",183,2.172,142,39788,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/biskop%20svanes%20vej-65b/2-/
Søvang 10,55.854692,12.44505,5750000,Villa,4,1964,høj,"1,98",277,1.960,121,47520,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/s%C3%B8vang-10/
Udsigtsbakken 31,55.825153,12.439437,10995000,Villa,7,1970,meget høj,"1,57",463,471,218,50435,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/udsigtsbakken-31/
Bistrupvej 79,55.831644,12.430069,3995000,Villa,3,1952,mellem,778,179,74,80,49937,G,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bistrupvej-79/
Bistrupvej 189,55.820341,12.414898,7500000,Villa,5,2017,høj,"2,20",698,1.347,155,48387,A2015,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bistrupvej-189/
Soldraget 18,55.856163,12.428489,7595000,Villa,6,,lav,"1,96",173,1.913,158,48069,N/A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/soldraget-18/
"Birkerød Parkvej 24, 1. tv",55.840069,12.413908,2550000,Ejerlejlighed,3,1960,lav,"1,15",430,1.063,91,28021,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/birker%C3%B8d%20parkvej-24/1-tv/
Munkerisparken 13,55.833592,12.420136,7395000,Villa,6,1974,mellem,923,436,628,196,37729,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/munkerisparken-13/
Bistrupgårdsvej 31A,55.827213,12.4404,7495000,Villa,5,1996,høj,"1,38",427,468,147,50986,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bistrupg%C3%A5rdsvej-31a/
"Lyngborghave 52, 1. mf",55.837156,12.415001,1695000,Ejerlejlighed,2,,lav,"1,08",100,1.007,53,31981,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/lyngborghave-52/1-mf/
Vasevej 58,55.828123,12.437184,5250000,Villa,4,,høj,"1,21",221,279,106,49528,N/A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/vasevej-58/
Damgårdsvej 6,55.817787,12.426793,10500000,Villa,4,2013,høj,"2,33",849,1.109,167,62874,B,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/damg%C3%A5rdsvej-6/
"Byagervej 123, 1. tv",55.852317,12.433868,1295000,Ejerlejlighed,2,,mellem,"1,53",291,1.497,48,26979,N/A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/byagervej-123/1-tv/
"Bregnerødvej 74, st. th",55.839656,12.412802,2695000,Ejerlejlighed,4,,lav,"1,21",405,1.129,79,34113,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bregner%C3%B8dvej-74/st-th/
"Biskop Svanes Vej 77B, st. th",55.848141,12.459398,4495000,Ejerlejlighed,3,1920,lav,"2,06",59,2.031,82,54817,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/biskop%20svanes%20vej-77b/st-th/
Mølledamsvej 7,55.841878,12.44159,8995000,Villa,5,1969,mellem,728,106,701,167,53862,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/m%C3%B8lledamsvej-7/
"Byagervej 89, 1. mf",55.850423,12.434218,1895000,Ejerlejlighed,2,,mellem,"1,32",242,1.293,62,30564,E,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/byagervej-89/1-mf/
Bistrup Byvej 5,55.826392,12.427592,6250000,Villa,7,1956,mellem,"1,38",105,313,199,31407,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bistrup%20byvej-5/
Søndervangen 100,55.837321,12.443748,12995000,Villa,5,,mellem,780,435,757,241,53921,N/A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/s%C3%B8ndervangen-100/
Nordvanggårdsvej 42,55.826565,12.428466,5995000,Villa,5,1932,mellem,"1,35",117,254,131,45763,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/nordvangg%C3%A5rdsvej-42/
"Byagervej 137, st. tv",55.852839,12.434458,1995000,Ejerlejlighed,3,,lav,"1,59",358,1.560,74,26959,E,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/byagervej-137/st-tv/
Birkerød Kongevej 92A,55.843909,12.43579,5295000,Villa,4,,høj,645,179,627,122,43401,N/A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/birker%C3%B8d%20kongevej-92a/
Lindevangsvej 28,55.833565,12.42624,10745000,Villa,6,2011,mellem,658,277,315,183,58715,B,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/lindevangsvej-28/
"Birkerød Parkvej 30, 2. 28",55.839211,12.41475,1195000,Ejerlejlighed,1,,lav,"1,08",329,1.003,47,25425,N/A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/birker%C3%B8d%20parkvej-30/2-28/
Biskop Svanes Vej 9,55.847018,12.44152,5195000,Villa,4,1928,høj,"1,13",602,1.103,144,36076,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/biskop%20svanes%20vej-9/
"Christianslund 37, st. th",55.835742,12.413694,4295000,Ejerlejlighed,4,,lav,"1,19",107,1.101,104,41298,N/A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/christianslund-37/st-th/
Traneholmen 32,55.848773,12.45264,7795000,Villa,8,1963,lav,"1,75",372,1.723,231,33744,A2010,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/traneholmen-32/
Lindebakken 23,55.819903,12.43161,7850000,Villa,7,,høj,"2,08",748,820,180,43611,N/A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/lindebakken-23/
Ravnsnæsvej 39,55.848536,12.440214,2900000,Villa,4,1954,høj,"1,23",664,1.211,73,39726,G,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/ravnsn%C3%A6svej-39/
"Christianslund 38, st. th",55.835911,12.413517,3795000,Ejerlejlighed,3,,lav,"1,20",108,1.120,82,46280,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/christianslund-38/st-th/
"Bregnerødvej 61, 1. th",55.838814,12.414378,2295000,Ejerlejlighed,4,1969,lav,"1,10",287,1.026,88,26079,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bregner%C3%B8dvej-61/1-th/
"Biskop Svanes Vej 62C, 1. tv",55.847734,12.462223,4395000,Ejerlejlighed,4,,lav,"2,19",162,2.166,120,36625,N/A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/biskop%20svanes%20vej-62c/1-tv/
Stenhøjgårdsvej 48,55.856454,12.41934,6500000,Villa,5,1973,meget lav,"2,13",257,2.067,177,36723,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/stenh%C3%B8jg%C3%A5rdsvej-48/
Henrik Thomsens Vej 4,55.842391,12.420995,5995000,Villa,6,1966,høj,802,777,714,170,35264,E,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/henrik%20thomsens%20vej-4/
Abildlunden 44,55.821752,12.42213,6750000,Villa,6,1966,høj,"1,97",359,890,202,33415,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/abildlunden-44/
Birkebakken 30A,55.825357,12.434514,6495000,Villa,6,1957,meget høj,"1,48",272,235,162,40092,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/birkebakken-30a/
Bistrupvej 41,55.835793,12.431147,5495000,Villa,5,1966,høj,313,567,325,183,30027,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bistrupvej-41/
Lyngholmen 10,55.837757,12.418566,6795000,Villa,7,,høj,842,276,771,166,40933,N/A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/lyngholmen-10/
Ravnsnæsvej 200,55.858374,12.462284,13500000,Landejendom,5,1890,mellem,"2,94",720,2.912,193,69948,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/ravnsn%C3%A6svej-200/
"Birkerød Parkvej 38, 1. tv",55.838289,12.41496,2095000,Ejerlejlighed,3,,lav,"1,07",226,992,73,28698,N/A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/birker%C3%B8d%20parkvej-38/1-tv/
Bistrup Park 54,55.829673,12.427704,1795000,Ejerlejlighed,3,,mellem,"1,02",166,198,72,24930,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bistrup%20park-54/
"Teglporten 4, 1. 15",55.839927,12.431416,1735000,Ejerlejlighed,2,,høj,149,429,122,55,31545,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/teglporten-4/1-15/
Nordvangsparken 29,55.827424,12.421819,10500000,Villa,6,1966,mellem,"1,39",273,630,206,50970,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/nordvangsparken-29/
Julmosevej 1,55.835144,12.398833,5995000,Villa,5,1974,mellem,"2,13",646,1.977,121,49545,F,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/julmosevej-1/
Rørmosevej 3,55.849925,12.444303,7995000,Villa,6,1951,høj,"1,49",453,1.471,133,60112,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/r%C3%B8rmosevej-3/
Bistrupgårdsvej 12,55.826856,12.438909,6995000,Villa,7,1965,høj,"1,38",343,376,220,31795,E,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bistrupg%C3%A5rdsvej-12/
Bregnerødvej 44,55.838583,12.418485,6900000,Villa,5,1974,høj,842,336,766,195,35384,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bregner%C3%B8dvej-44/
Ravnsnæsvej 33E,55.848337,12.439986,3300000,Rækkehus,2,,høj,"1,20",658,1.184,83,39759,N/A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/ravnsn%C3%A6svej-33e/
Soldraget 75C,55.862144,12.428152,4300000,Fritidshus,4,1989,meget lav,"2,62",800,2.577,105,40952,N/A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/soldraget-75c/
Turistvej 176,55.81869,12.431442,9995000,Villa,5,1964,høj,"2,21",866,955,252,39662,E,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/turistvej-176/
Storkevænget 1,55.848171,12.452741,6500000,Villa,4,1962,lav,"1,71",383,1.685,150,43333,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/storkev%C3%A6nget-1/
Bistrup Park 48,55.829647,12.42834,1945000,Ejerlejlighed,3,1960,mellem,"1,02",178,186,73,26643,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bistrup%20park-48/
"Christianslund 47, 1. th",55.835456,12.412221,4295000,Ejerlejlighed,4,2016,lav,"1,29",204,1.173,118,36398,A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/christianslund-47/1-th/
Carinavej 1,55.854271,12.411666,7400000,Villa,8,1964,meget lav,"2,16",470,2.054,201,36815,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/carinavej-1/
"Hovedgaden 27, 1. 6",55.841813,12.432304,2995000,Ejerlejlighed,4,1973,høj,359,283,336,120,24958,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/hovedgaden-27/1-6/
Bistrupvej 164E,55.824628,12.423278,5795000,Villa,5,1964,høj,"1,64",74,643,152,38125,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bistrupvej-164e/
Bakkevej 28,55.852357,12.432298,6250000,Villa,5,1980,mellem,"1,53",230,1.490,181,34530,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/bakkevej-28/
Vandtårnsvej 34,55.844796,12.44607,8495000,Villa,5,1969,høj,"1,15",452,1.119,164,51798,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/vandt%C3%A5rnsvej-34/
Plantagevej 68,55.816653,12.429189,18495000,Villa,7,,meget lav,"2,44",1024,1.195,256,72246,N/A,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/plantagevej-68/
"Lyngborghave 12, st. th",55.838304,12.413554,2250000,Ejerlejlighed,3,,lav,"1,16",248,1.081,72,31250,C,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/lyngborghave-12/st-th/
Biskop Svanes Vej 29A,55.846673,12.445541,6895000,Villa,5,1961,høj,"1,26",633,1.233,140,49250,D,https://www.dingeo.dk/adresse/3460-birker%C3%B8d/biskop%20svanes%20vej-29a/
