Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Rågeleje Strandvej 91D,56.098504,12.160007,3100,Fritidshus,2,1984,mellem,"8,60",3431,789,62,50,N/A,https://www.dingeo.dk/adresse/3210-vejby/r%C3%A5geleje%20strandvej-91d/
Holløse Gade 5,56.053016,12.120636,2195000,Villa,4,1905,høj,"6,21",1598,1.865,104,21105,D,https://www.dingeo.dk/adresse/3210-vejby/holl%C3%B8se%20gade-5/
Hesselhøj 12,56.083812,12.159784,3200000,Fritidshus,4,1986,lav,"7,26",2634,1.524,81,39506,N/A,https://www.dingeo.dk/adresse/3210-vejby/hesselh%C3%B8j-12/
Møngevej 12A,56.068718,12.165768,1543000,Villa,4,1900,høj,"5,58",2018,1.624,137,11262,G,https://www.dingeo.dk/adresse/3210-vejby/m%C3%B8ngevej-12a/
Espegårdsvej 14,56.080797,12.155122,2995000,Villa,9,1910,lav,"7,08",2188,1.797,401,7468,E,https://www.dingeo.dk/adresse/3210-vejby/espeg%C3%A5rdsvej-14/
Vejby Strandvej 1,56.082106,12.130502,5495000,Fritidshus,4,1941,mellem,"8,00",1929,1.797,129,42596,N/A,https://www.dingeo.dk/adresse/3210-vejby/vejby%20strandvej-1/
Vildrosevej 1,56.082238,12.160353,2795000,Fritidshus,3,1965,lav,"7,09",2521,1.663,75,37266,N/A,https://www.dingeo.dk/adresse/3210-vejby/vildrosevej-1/
Melhøj Park 5,56.06713,12.13918,1795000,Rækkehus,4,1980,mellem,"6,35",373,84,112,16026,C,https://www.dingeo.dk/adresse/3210-vejby/melh%C3%B8j%20park-5/
Vibevej 9,56.07888,12.117887,4495000,Fritidshus,3,1945,mellem,"8,22",1889,1.900,50,89900,N/A,https://www.dingeo.dk/adresse/3210-vejby/vibevej-9/
Stationsvej 3,56.06601,12.140204,3495000,Villa,4,1998,mellem,"6,21",366,107,144,24270,C,https://www.dingeo.dk/adresse/3210-vejby/stationsvej-3/
Rågeleje Strandvej 91V,56.098183,12.159767,10000,Fritidshus,2,1984,mellem,"8,59",3433,790,33,303,N/A,https://www.dingeo.dk/adresse/3210-vejby/r%C3%A5geleje%20strandvej-91v/
Rylevej 8,56.082439,12.126762,6600000,Fritidshus,4,1923,mellem,"8,17",2013,1.926,85,77647,N/A,https://www.dingeo.dk/adresse/3210-vejby/rylevej-8/
Nordgårdsvej 6,56.076844,12.139674,3675000,Fritidshus,4,2021,lav,"7,19",1361,1.098,125,29400,N/A,https://www.dingeo.dk/adresse/3210-vejby/nordg%C3%A5rdsvej-6/
Kælderbjerg Park 33,56.06515,12.148935,3098000,Villa,6,1979,mellem,"5,79",901,576,197,15725,C,https://www.dingeo.dk/adresse/3210-vejby/k%C3%A6lderbjerg%20park-33/
Kælderbjerg Park 11,56.065925,12.147524,2495000,Villa,5,1979,mellem,"5,91",819,464,170,14676,D,https://www.dingeo.dk/adresse/3210-vejby/k%C3%A6lderbjerg%20park-11/
Granvej 7,56.099884,12.17077,3295000,Fritidshus,2,1953,mellem,"8,05",2867,455,72,45763,N/A,https://www.dingeo.dk/adresse/3210-vejby/granvej-7/
Lilledal 6,56.062068,12.110687,2775000,Fritidshus,3,,lav,"7,30",844,1.825,60,46250,N/A,https://www.dingeo.dk/adresse/3210-vejby/lilledal-6/
Hesselbjergvej 32B,56.096855,12.168466,2950000,Fritidshus,4,1962,mellem,"8,03",2862,224,70,42142,N/A,https://www.dingeo.dk/adresse/3210-vejby/hesselbjergvej-32b/
Markvænget 4,56.084148,12.133774,4975000,Fritidshus,6,1962,mellem,"8,07",2137,1.954,83,59939,N/A,https://www.dingeo.dk/adresse/3210-vejby/markv%C3%A6nget-4/
Jydebakken 2,56.094972,12.158431,5385000,Fritidshus,4,2017,mellem,"8,45",3412,835,113,47654,N/A,https://www.dingeo.dk/adresse/3210-vejby/jydebakken-2/
Stokkebrovej 80,56.069047,12.16515,2595000,Villa,4,1900,høj,"5,63",1988,1.589,121,21446,F,https://www.dingeo.dk/adresse/3210-vejby/stokkebrovej-80/
Vestervænget 20,56.069093,12.105208,2850000,Fritidshus,3,1972,lav,"8,05",1078,2.130,59,48305,N/A,https://www.dingeo.dk/adresse/3210-vejby/vesterv%C3%A6nget-20/
Anders Valtins Vej 15,56.100285,12.181992,2995000,Fritidshus,3,1970,mellem,"7,45",2288,836,70,42785,N/A,https://www.dingeo.dk/adresse/3210-vejby/anders%20valtins%20vej-15/
Enstensvej 4,56.074335,12.134553,2495000,Villa,4,1970,lav,"7,16",1047,901,101,24702,E,https://www.dingeo.dk/adresse/3210-vejby/enstensvej-4/
Anders Nielsens Vej 26,56.099003,12.169636,9500000,Fritidshus,4,1923,mellem,"8,07",2887,374,112,84821,N/A,https://www.dingeo.dk/adresse/3210-vejby/anders%20nielsens%20vej-26/
Stokkebrohus 8,56.08966,12.167744,1400000,Rækkehus,6,,meget lav,"7,70",2731,721,154,9090,B,https://www.dingeo.dk/adresse/3210-vejby/stokkebrohus-8/
Enstensvej 14,56.073794,12.135191,1465000,Villa,3,1969,lav,"7,08",987,829,108,13564,D,https://www.dingeo.dk/adresse/3210-vejby/enstensvej-14/
Rågelejevej 82,56.080269,12.143658,1995000,Fritidshus,3,1977,lav,"7,37",1797,1.491,76,26250,N/A,https://www.dingeo.dk/adresse/3210-vejby/r%C3%A5gelejevej-82/
Rågeleje Strandvej 91R,56.098266,12.15983,100,Fritidshus,2,1984,mellem,"8,60",3432,790,35,2,N/A,https://www.dingeo.dk/adresse/3210-vejby/r%C3%A5geleje%20strandvej-91r/
Rågeleje Strandvej 91T,56.098225,12.159799,5000,Fritidshus,2,1984,mellem,"8,60",3432,790,33,151,N/A,https://www.dingeo.dk/adresse/3210-vejby/r%C3%A5geleje%20strandvej-91t/
Stokkebrohus 4,56.089479,12.168277,1798000,Rækkehus,6,1973,meget lav,"7,68",2696,730,154,11675,C,https://www.dingeo.dk/adresse/3210-vejby/stokkebrohus-4/
Brudsbakke 16,56.064443,12.111328,2695000,Fritidshus,2,1980,lav,"7,42",974,1.733,74,36418,N/A,https://www.dingeo.dk/adresse/3210-vejby/brudsbakke-16/
Melhøj Park 14,56.066501,12.138896,2395000,Rækkehus,6,,mellem,"6,31",316,39,153,15653,N/A,https://www.dingeo.dk/adresse/3210-vejby/melh%C3%B8j%20park-14/
Polarisvej 2,56.078307,12.136188,2395000,Fritidshus,4,,lav,"7,45",1491,1.288,59,40593,N/A,https://www.dingeo.dk/adresse/3210-vejby/polarisvej-2/
Højbro Åvej 17,56.078498,12.149864,4875000,Fritidshus,4,2021,lav,"7,01",1788,1.413,128,38085,N/A,https://www.dingeo.dk/adresse/3210-vejby/h%C3%B8jbro%20%C3%A5vej-17/
Tårnuglevej 2,56.079236,12.128512,5250000,Fritidshus,4,,mellem,"7,82",1641,1.555,104,50480,N/A,https://www.dingeo.dk/adresse/3210-vejby/t%C3%A5rnuglevej-2/
Rågeleje Strandvej 91N,56.098308,12.159861,10000,Fritidshus,2,1984,mellem,"8,60",3432,789,33,303,N/A,https://www.dingeo.dk/adresse/3210-vejby/r%C3%A5geleje%20strandvej-91n/
Kystvej 9B,56.075851,12.10797,21750000,Fritidshus,5,,lav,"8,42",1837,2.199,159,136792,N/A,https://www.dingeo.dk/adresse/3210-vejby/kystvej-9b/
Møngevej 15,56.067986,12.156317,1795000,Villa,4,1910,meget høj,"5,79",1413,1.016,113,15884,G,https://www.dingeo.dk/adresse/3210-vejby/m%C3%B8ngevej-15/
Vesterled 5,56.066892,12.132586,2495000,Villa,7,1971,høj,"6,61",262,369,202,12351,E,https://www.dingeo.dk/adresse/3210-vejby/vesterled-5/
Rågeleje Strandvej 91U,56.098204,12.159783,6000,Fritidshus,2,1984,mellem,"8,60",3433,790,33,181,N/A,https://www.dingeo.dk/adresse/3210-vejby/r%C3%A5geleje%20strandvej-91u/
Enstensvej 16,56.073849,12.135592,1585000,Villa,4,1969,lav,"7,07",994,825,105,15095,C,https://www.dingeo.dk/adresse/3210-vejby/enstensvej-16/
Bierke-Åsen 2,56.092747,12.172888,2750000,Fritidshus,5,1975,meget lav,"7,58",2459,351,136,20220,N/A,https://www.dingeo.dk/adresse/3210-vejby/bierke-%C3%A5sen-2/
Hesselhøj 17,56.083605,12.15752,3295000,Fritidshus,3,1962,lav,"7,30",2531,1.619,77,42792,N/A,https://www.dingeo.dk/adresse/3210-vejby/hesselh%C3%B8j-17/
Stokkemarksvej 3,56.082312,12.154278,1495000,Fritidshus,3,,lav,"7,25",2297,1.854,31,48225,N/A,https://www.dingeo.dk/adresse/3210-vejby/stokkemarksvej-3/
Brudsbakke 7,56.065899,12.112454,2895000,Fritidshus,5,1969,lav,"7,47",1118,1.648,106,27311,N/A,https://www.dingeo.dk/adresse/3210-vejby/brudsbakke-7/
Lundebakken 15,56.066072,12.114921,4795000,Fritidshus,6,2005,lav,"7,36",1262,1.491,167,28712,N/A,https://www.dingeo.dk/adresse/3210-vejby/lundebakken-15/
Hesselbjergvej 34,56.096691,12.168791,2565000,Villa,5,1970,mellem,"8,00",2836,197,190,13500,D,https://www.dingeo.dk/adresse/3210-vejby/hesselbjergvej-34/
Jørgensvej 26,56.086273,12.156744,3995000,Fritidshus,3,2009,lav,"7,59",2753,1.413,65,61461,N/A,https://www.dingeo.dk/adresse/3210-vejby/j%C3%B8rgensvej-26/
Hasselvej 14,56.096417,12.167843,3200000,Fritidshus,4,1983,mellem,"8,05",2882,240,110,29090,N/A,https://www.dingeo.dk/adresse/3210-vejby/hasselvej-14/
Skræderbakken 27,56.067204,12.137473,4995000,Villa,8,1971,mellem,"6,43",307,103,265,18849,E,https://www.dingeo.dk/adresse/3210-vejby/skr%C3%A6derbakken-27/
Hesselbjergvej 35,56.094182,12.171604,2375000,Villa,4,,mellem,"7,72",2578,180,122,19467,N/A,https://www.dingeo.dk/adresse/3210-vejby/hesselbjergvej-35/
Krejbjergvej 22,56.067614,12.106803,6995000,Fritidshus,4,2019,lav,"7,87",984,2.017,136,51433,N/A,https://www.dingeo.dk/adresse/3210-vejby/krejbjergvej-22/
Rågeleje Strandvej 91K,56.09837,12.159909,100,Fritidshus,2,1984,mellem,"8,60",3431,789,42,2,N/A,https://www.dingeo.dk/adresse/3210-vejby/r%C3%A5geleje%20strandvej-91k/
Hanebjerg Skovvej 14C,56.084663,12.142041,3750000,Fritidshus,4,,lav,"7,85",2241,1.967,69,54347,N/A,https://www.dingeo.dk/adresse/3210-vejby/hanebjerg%20skovvej-14c/
Vejby Strandvej 41,56.079738,12.123743,3995000,Fritidshus,2,1940,mellem,"8,05",1791,1.747,70,57071,N/A,https://www.dingeo.dk/adresse/3210-vejby/vejby%20strandvej-41/
Riishøj-Åsen 15,56.092291,12.178392,1895000,Fritidshus,4,1964,meget lav,"7,24",2106,589,50,37900,N/A,https://www.dingeo.dk/adresse/3210-vejby/riish%C3%B8j-%C3%A5sen-15/
Grusbakke-Åsen 12,56.089197,12.165738,2495000,Fritidshus,4,1974,lav,"7,69",2855,818,117,21324,N/A,https://www.dingeo.dk/adresse/3210-vejby/grusbakke-%C3%A5sen-12/
Høstvej 11,56.075677,12.110952,4250000,Fritidshus,4,1972,lav,"8,27",1895,2.024,79,53797,N/A,https://www.dingeo.dk/adresse/3210-vejby/h%C3%B8stvej-11/
P.C. Skovgaards Vej 4,56.065578,12.137788,1875000,Villa,4,1969,mellem,"6,28",205,98,123,15243,D,https://www.dingeo.dk/adresse/3210-vejby/p.c.%20skovgaards%20vej-4/
Dalvej 8,56.097169,12.166048,1895000,Fritidshus,3,1945,mellem,"8,19",3018,377,84,22559,N/A,https://www.dingeo.dk/adresse/3210-vejby/dalvej-8/
Gammel Skolevej 12,56.062677,12.141013,1950000,Villa,3,,mellem,"5,90",467,448,65,30000,N/A,https://www.dingeo.dk/adresse/3210-vejby/gammel%20skolevej-12/
Stationsvej 12,56.065271,12.138413,2295000,Villa,3,1930,mellem,"6,22",234,126,90,25500,D,https://www.dingeo.dk/adresse/3210-vejby/stationsvej-12/
Gåseholm 1,56.060754,12.108038,3595000,Fritidshus,5,1968,lav,"7,35",655,2.028,98,36683,N/A,https://www.dingeo.dk/adresse/3210-vejby/g%C3%A5seholm-1/
Steenleng-Åsen 16,56.089015,12.168192,3495000,Fritidshus,4,1969,meget lav,"7,63",2698,781,170,20558,N/A,https://www.dingeo.dk/adresse/3210-vejby/steenleng-%C3%A5sen-16/
Avlegårdsvej 2,56.077117,12.13256,2295000,Fritidshus,3,1964,mellem,"7,48",1363,1.234,50,45900,N/A,https://www.dingeo.dk/adresse/3210-vejby/avleg%C3%A5rdsvej-2/
Jørgensvej 18,56.086051,12.155587,2895000,Fritidshus,3,1953,lav,"7,60",2695,1.481,66,43863,N/A,https://www.dingeo.dk/adresse/3210-vejby/j%C3%B8rgensvej-18/
Poppelvænget 8,56.079063,12.125382,3485000,Fritidshus,3,1958,mellem,"7,93",1682,1.628,70,49785,N/A,https://www.dingeo.dk/adresse/3210-vejby/poppelv%C3%A6nget-8/
Avlegårdsvej 3A,56.076235,12.13252,3665000,Fritidshus,4,,meget lav,"7,40",1266,1.147,103,35582,N/A,https://www.dingeo.dk/adresse/3210-vejby/avleg%C3%A5rdsvej-3a/
Rågeleje Strandvej 91L,56.098349,12.159893,100,Fritidshus,2,1984,mellem,"8,60",3432,789,42,2,N/A,https://www.dingeo.dk/adresse/3210-vejby/r%C3%A5geleje%20strandvej-91l/
Krejsagervej 14,56.069214,12.111398,2850000,Fritidshus,3,1975,lav,"7,76",1310,1.743,50,57000,N/A,https://www.dingeo.dk/adresse/3210-vejby/krejsagervej-14/
Farvergårdsvej 17,56.062067,12.155305,5995000,Villa,1,1870,mellem,"5,28",1344,1.090,171,35058,F,https://www.dingeo.dk/adresse/3210-vejby/farverg%C3%A5rdsvej-17/
Vildrosevej 6,56.082681,12.160237,1500000,Fritidshus,2,1963,lav,"7,14",2554,1.622,70,21428,N/A,https://www.dingeo.dk/adresse/3210-vejby/vildrosevej-6/
Tisvildevej 5,56.066016,12.13803,3285000,Villa,6,1916,mellem,"6,30",240,47,209,15717,C,https://www.dingeo.dk/adresse/3210-vejby/tisvildevej-5/
Midgårdsvej 1,56.076582,12.11837,4050000,Fritidshus,3,1965,meget lav,"8,01",1666,1.700,58,69827,N/A,https://www.dingeo.dk/adresse/3210-vejby/midg%C3%A5rdsvej-1/
Frits Nielsens Vej 14,56.08857,12.156973,4995000,Fritidshus,4,1967,lav,"7,82",2983,1.223,106,47122,N/A,https://www.dingeo.dk/adresse/3210-vejby/frits%20nielsens%20vej-14/
Følfodvej 5,56.072389,12.107585,3495000,Fritidshus,3,1968,lav,"8,17",1473,2.067,60,58250,N/A,https://www.dingeo.dk/adresse/3210-vejby/f%C3%B8lfodvej-5/
Birkebakken 10,56.096398,12.166092,4250000,Fritidshus,6,1941,mellem,"8,15",2987,348,114,37280,N/A,https://www.dingeo.dk/adresse/3210-vejby/birkebakken-10/
Lindehøjen 4,56.077096,12.142611,1975000,Fritidshus,3,1973,lav,"7,11",1442,1.133,40,49375,N/A,https://www.dingeo.dk/adresse/3210-vejby/lindeh%C3%B8jen-4/
Orionvej 4,56.077799,12.133079,2695000,Fritidshus,4,2001,mellem,"7,52",1436,1.291,86,31337,N/A,https://www.dingeo.dk/adresse/3210-vejby/orionvej-4/
Frøbakken 2,56.080223,12.147092,3295000,Fritidshus,5,,lav,"7,26",1872,1.531,85,38764,N/A,https://www.dingeo.dk/adresse/3210-vejby/fr%C3%B8bakken-2/
Hasselvej 18,56.096638,12.167567,2850000,Fritidshus,3,1989,mellem,"8,07",2907,265,81,35185,N/A,https://www.dingeo.dk/adresse/3210-vejby/hasselvej-18/
Kaprifolievej 7,56.071224,12.101196,4795000,Fritidshus,4,1977,lav,"8,40",1224,2.424,78,61474,N/A,https://www.dingeo.dk/adresse/3210-vejby/kaprifolievej-7/
Engdraget 4,56.087211,12.158647,3995000,Fritidshus,5,1958,lav,"7,64",2905,1.255,87,45919,N/A,https://www.dingeo.dk/adresse/3210-vejby/engdraget-4/
Baune-Mosen 16,56.096824,12.182066,2495000,Fritidshus,4,,mellem,"7,26",2073,685,73,34178,N/A,https://www.dingeo.dk/adresse/3210-vejby/baune-mosen-16/
Stubben 2,56.051171,12.148132,3145000,Villa,4,1985,lav,"4,68",1745,1.803,105,29952,C,https://www.dingeo.dk/adresse/3210-vejby/stubben-2/
Rågelejevej 49,56.077214,12.140376,5495000,Villa,8,1925,lav,"7,20",1412,1.138,291,18883,C,https://www.dingeo.dk/adresse/3210-vejby/r%C3%A5gelejevej-49/
Krejsagervej 6,56.070148,12.110801,4750000,Fritidshus,4,2007,lav,"7,86",1366,1.801,111,42792,N/A,https://www.dingeo.dk/adresse/3210-vejby/krejsagervej-6/
Nøddevej 5,56.079843,12.144289,1695000,Fritidshus,3,1960,lav,"7,31",1765,1.450,75,22600,N/A,https://www.dingeo.dk/adresse/3210-vejby/n%C3%B8ddevej-5/
Espegårdsvej 12,56.081326,12.155681,2595000,Fritidshus,4,1962,lav,"7,12",2257,1.866,72,36041,N/A,https://www.dingeo.dk/adresse/3210-vejby/espeg%C3%A5rdsvej-12/
