Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Herthavej 11,55.763251,12.574721,11750000,Villa,5,1928,lav,194,335,158,129,91085,D,https://www.dingeo.dk/adresse/2920-charlottenlund/herthavej-11/
"Brannersvej 23, 3. 48",55.757156,12.570334,2165000,Ejerlejlighed,1,1972,lav,288,309,304,47,46063,D,https://www.dingeo.dk/adresse/2920-charlottenlund/brannersvej-23/3-48/
"Ordrupvej 94, 3. tv",55.760925,12.57273,7495000,Ejerlejlighed,5,,lav,113,137,42,148,50641,D,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-94/3-tv/
Skovgårdsvej 9,55.761997,12.572941,15700000,Villa,6,1923,lav,93,255,138,174,90229,C,https://www.dingeo.dk/adresse/2920-charlottenlund/skovg%C3%A5rdsvej-9/
Ørnekulsvej 15,55.765203,12.572156,19000000,Villa,7,1934,lav,427,101,410,189,100529,G,https://www.dingeo.dk/adresse/2920-charlottenlund/%C3%B8rnekulsvej-15/
Strandlund 87,55.74413,12.583639,6995000,Ejerlejlighed,3,,mellem,"1,40",617,260,90,77722,D,https://www.dingeo.dk/adresse/2920-charlottenlund/strandlund-87/
Mosehøjvej 2A,55.762718,12.561287,8950000,Rækkehus,4,,høj,830,527,797,122,73360,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/moseh%C3%B8jvej-2a/
Ordrupvej 11,55.766815,12.584518,10795000,Villa,5,,lav,883,576,649,131,82404,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-11/
"Ordrupvej 98E, 4. tv",55.760229,12.571331,2995000,Ejerlejlighed,2,1934,lav,231,67,141,59,50762,C,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-98e/4-tv/
Skovvangen 6,55.769453,12.576194,14800000,Villa,7,1923,høj,889,572,739,192,77083,C,https://www.dingeo.dk/adresse/2920-charlottenlund/skovvangen-6/
Christiansvej 21,55.752717,12.564753,18995000,Villa,5,1887,mellem,379,169,308,170,111735,C,https://www.dingeo.dk/adresse/2920-charlottenlund/christiansvej-21/
"Ordrup Jagtvej 40B, 1. tv",55.762878,12.585864,6495000,Ejerlejlighed,4,,lav,761,189,560,120,54125,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrup%20jagtvej-40b/1-tv/
Esperance Alle 7,55.744333,12.580831,24900000,Villa,7,1904,mellem,"1,34",641,178,194,128350,D,https://www.dingeo.dk/adresse/2920-charlottenlund/esperance%20alle-7/
"Broholms Alle 15, st. ",55.761376,12.583702,7995000,Villalejlighed,4,1920,lav,609,31,451,108,74027,D,https://www.dingeo.dk/adresse/2920-charlottenlund/broholms%20alle-15/st-/
Parkvænget 10,55.74474,12.578467,16995000,Rækkehus,8,1930,mellem,"1,23",582,251,173,98236,C,https://www.dingeo.dk/adresse/2920-charlottenlund/parkv%C3%A6nget-10/
Skjoldhøj Alle 16B,55.753013,12.591944,11500000,Rækkehus,5,1978,mellem,"1,43",504,1.208,109,105504,F,https://www.dingeo.dk/adresse/2920-charlottenlund/skjoldh%C3%B8j%20alle-16b/
"Ordrupvej 78A, 5. ",55.761792,12.574769,6995000,Ejerlejlighed,3,1947,lav,49,197,88,130,53807,D,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-78a/5-/
Strandvejen 256A,55.761531,12.597676,6999000,Villa,2,1880,høj,"1,50",251,1.320,68,102926,D,https://www.dingeo.dk/adresse/2920-charlottenlund/strandvejen-256a/
Carl Baggers Alle 30,55.750702,12.564467,16995000,Villa,5,1918,mellem,546,216,490,151,112549,C,https://www.dingeo.dk/adresse/2920-charlottenlund/carl%20baggers%20alle-30/
Slotsvej 55,55.765796,12.556879,21500000,Villa,9,1913,høj,"1,20",628,1.187,275,78181,E,https://www.dingeo.dk/adresse/2920-charlottenlund/slotsvej-55/
"Ordrupvej 49, st. 3",55.764396,12.580937,2795000,Ejerlejlighed,2,,lav,537,356,302,67,41716,C,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-49/st-3/
Strandvejen 164A,55.751178,12.590731,27000000,Villa,5,1889,mellem,"1,39",419,1.146,229,117903,D,https://www.dingeo.dk/adresse/2920-charlottenlund/strandvejen-164a/
"Ordruphøjvej 54, st. ",55.765067,12.57038,8145000,Villalejlighed,5,,høj,460,42,494,140,58178,D,https://www.dingeo.dk/adresse/2920-charlottenlund/ordruph%C3%B8jvej-54/st-/
Søbakken 16A,55.760957,12.595053,13250000,Villa,5,1988,høj,"1,33",80,1.163,160,82812,C,https://www.dingeo.dk/adresse/2920-charlottenlund/s%C3%B8bakken-16a/
Bernstorffsvej 191B,55.753376,12.557119,12495000,Villa,6,,mellem,815,210,667,189,66111,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/bernstorffsvej-191b/
"Ordrupvej 49, 2. 206",55.764396,12.580937,3195000,Ejerlejlighed,2,,lav,537,356,302,68,46985,C,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-49/2-206/
Maglemosevej 50,55.745854,12.568021,16500000,Villa,7,1932,høj,975,154,838,275,60000,D,https://www.dingeo.dk/adresse/2920-charlottenlund/maglemosevej-50/
"Hyldegårdsvej 9, 1. th",55.761117,12.57518,4595000,Ejerlejlighed,3,1988,lav,80,129,106,106,43349,C,https://www.dingeo.dk/adresse/2920-charlottenlund/hyldeg%C3%A5rdsvej-9/1-th/
Fortunvej 59,55.765462,12.549561,10980000,Villa,4,1950,høj,"1,63",338,1.547,156,70384,D,https://www.dingeo.dk/adresse/2920-charlottenlund/fortunvej-59/
Hyldegårds Tværvej 23,55.762042,12.580605,15795000,Villa,8,1897,lav,415,209,241,205,77048,C,https://www.dingeo.dk/adresse/2920-charlottenlund/hyldeg%C3%A5rds%20tv%C3%A6rvej-23/
"Rådhusvej 65, st. ",55.74752,12.566877,7995000,Villalejlighed,5,1912,høj,805,173,727,140,57107,D,https://www.dingeo.dk/adresse/2920-charlottenlund/r%C3%A5dhusvej-65/st-/
Strandhøjsvej 25A,55.755436,12.5901,24995000,Villa,10,1887,mellem,"1,22",320,1.115,267,93614,E,https://www.dingeo.dk/adresse/2920-charlottenlund/strandh%C3%B8jsvej-25a/
Strandlund 59,55.742884,12.585443,8995000,Rækkehus,3,1979,høj,"1,32",753,325,89,101067,D,https://www.dingeo.dk/adresse/2920-charlottenlund/strandlund-59/
"Ordrupvej 48A, 2. tv",55.763817,12.579033,2995000,Ejerlejlighed,3,,lav,401,389,167,66,45378,D,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-48a/2-tv/
"Vilvordevej 20, 1. ",55.760664,12.558975,8250000,Ejerlejlighed,6,1931,høj,963,596,804,141,58510,D,https://www.dingeo.dk/adresse/2920-charlottenlund/vilvordevej-20/1-/
Christiansvej 13,55.753946,12.565641,20500000,Villa,7,1947,mellem,271,217,162,201,101990,D,https://www.dingeo.dk/adresse/2920-charlottenlund/christiansvej-13/
"Fredensvej 73, 3. ",55.760971,12.574518,3350000,Ejerlejlighed,3,,lav,66,160,78,80,41875,D,https://www.dingeo.dk/adresse/2920-charlottenlund/fredensvej-73/3-/
Skovshovedvej 55,55.759674,12.585787,15900000,Villa,5,1932,lav,769,200,655,203,78325,F,https://www.dingeo.dk/adresse/2920-charlottenlund/skovshovedvej-55/
"Gyldenlundsvej 34, st. ",55.759395,12.582628,7695000,Villalejlighed,5,1933,lav,590,261,499,118,65211,D,https://www.dingeo.dk/adresse/2920-charlottenlund/gyldenlundsvej-34/st-/
"Frisersvej 10, st. ",55.755607,12.571681,7975000,Villalejlighed,4,,lav,168,462,173,95,83947,C,https://www.dingeo.dk/adresse/2920-charlottenlund/frisersvej-10/st-/
"Enighedsvej 4, 1. tv",55.751924,12.570545,4595000,Ejerlejlighed,4,,lav,299,211,217,79,58164,D,https://www.dingeo.dk/adresse/2920-charlottenlund/enighedsvej-4/1-tv/
Kratvænget 10,55.767609,12.565105,17995000,Villa,6,1936,høj,887,120,922,240,74979,G,https://www.dingeo.dk/adresse/2920-charlottenlund/kratv%C3%A6nget-10/
Ordrup Jagtvej 117,55.759161,12.585814,12995000,Villa,4,1935,lav,788,143,688,147,88401,F,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrup%20jagtvej-117/
"Henriettevej 9, 2. 4",55.763841,12.575875,4595000,Ejerlejlighed,2,,lav,279,376,137,82,56036,D,https://www.dingeo.dk/adresse/2920-charlottenlund/henriettevej-9/2-4/
Heilsmindevej 5,55.753433,12.566982,18395000,Villa,5,,mellem,217,135,189,211,87180,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/heilsmindevej-5/
Strandvejen 234A,55.75955,12.597654,9995000,Villa,2,1875,høj,"1,51",237,1.360,88,113579,D,https://www.dingeo.dk/adresse/2920-charlottenlund/strandvejen-234a/
Skovvej 111,55.768472,12.554661,15900000,Villa,6,1934,høj,"1,46",682,1.464,178,89325,G,https://www.dingeo.dk/adresse/2920-charlottenlund/skovvej-111/
Esperance Alle 20,55.745388,12.580313,19995000,Rækkehus,6,,mellem,"1,22",551,293,221,90475,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/esperance%20alle-20/
"Forårsvej 8, st. ",55.754375,12.56306,11995000,Villalejlighed,6,1902,mellem,426,295,272,160,74968,D,https://www.dingeo.dk/adresse/2920-charlottenlund/for%C3%A5rsvej-8/st-/
"Ejgårdsparken 1, st. tv",55.755961,12.571311,5495000,Ejerlejlighed,2,2003,lav,183,425,203,86,63895,C,https://www.dingeo.dk/adresse/2920-charlottenlund/ejg%C3%A5rdsparken-1/st-tv/
Strandhøjsvej 31A,55.755539,12.589043,22500000,Villa,11,1893,mellem,"1,16",252,1.052,291,77319,F,https://www.dingeo.dk/adresse/2920-charlottenlund/strandh%C3%B8jsvej-31a/
Olaf Poulsens Vej 12,55.746928,12.570296,26800000,Villa,7,1919,mellem,850,147,729,272,98529,C,https://www.dingeo.dk/adresse/2920-charlottenlund/olaf%20poulsens%20vej-12/
Skovvej 107A,55.768441,12.553607,12500000,Villa,6,1988,høj,"1,52",648,1.517,153,81699,D,https://www.dingeo.dk/adresse/2920-charlottenlund/skovvej-107a/
Tornagervej 1,55.755622,12.581205,19995000,Villa,8,1904,lav,739,248,583,216,92569,E,https://www.dingeo.dk/adresse/2920-charlottenlund/tornagervej-1/
Esperance Alle 22,55.745447,12.580376,18995000,Rækkehus,8,1929,mellem,"1,22",543,299,217,87534,D,https://www.dingeo.dk/adresse/2920-charlottenlund/esperance%20alle-22/
Strandlund 129,55.743718,12.585735,9750000,Ejerlejlighed,3,50 MBit,høj,"1,41",663,360,87,112068,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/strandlund-129/
"Broholms Alle 20, 2. tv",55.762183,12.584547,3800000,Ejerlejlighed,4,1945,lav,666,76,481,84,45238,C,https://www.dingeo.dk/adresse/2920-charlottenlund/broholms%20alle-20/2-tv/
"Ordrupvej 8, 1. tv",55.7672,12.583887,2900000,Ejerlejlighed,2,,lav,884,617,652,66,43939,D,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-8/1-tv/
Sophus Bauditz Vej 3,55.758671,12.593421,13995000,Villa,5,1907,høj,"1,27",166,1.138,140,99964,G,https://www.dingeo.dk/adresse/2920-charlottenlund/sophus%20bauditz%20vej-3/
"Ordrupvej 83, 4. tv",55.761753,12.575349,2395000,Ejerlejlighed,2,,lav,80,170,53,66,36287,D,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-83/4-tv/
"Ordrupvej 78C, 5. th",55.761654,12.574465,4395000,Ejerlejlighed,3,,lav,24,201,110,81,54259,D,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-78c/5-th/
"Forårsvej 48, st. ",55.756493,12.558525,9250000,Villalejlighed,3,1902,mellem,746,158,568,123,75203,B,https://www.dingeo.dk/adresse/2920-charlottenlund/for%C3%A5rsvej-48/st-/
"Prinsesse Alexandrines Alle 18, 1. th",55.754409,12.563404,4945000,Ejerlejlighed,3,,mellem,404,316,250,82,60304,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/prinsesse%20alexandrines%20alle-18/1-th/
Strandvejen 275D,55.759687,12.596509,10500000,Villa,4,,høj,"1,44",165,1.286,107,98130,E,https://www.dingeo.dk/adresse/2920-charlottenlund/strandvejen-275d/
Skovgårdsvej 16E,55.762721,12.57333,11645000,Rækkehus,6,1955,lav,142,335,200,144,80868,D,https://www.dingeo.dk/adresse/2920-charlottenlund/skovg%C3%A5rdsvej-16e/
Kratkrogen 5,55.767527,12.572173,20650000,Villa,4,1992,lav,677,254,609,193,106994,C,https://www.dingeo.dk/adresse/2920-charlottenlund/kratkrogen-5/
Clarasvej 8J,55.767307,12.583402,9995000,Rækkehus,5,2007,lav,871,629,641,140,71392,A,https://www.dingeo.dk/adresse/2920-charlottenlund/clarasvej-8j/
Slotsvej 81,55.76832,12.556012,11985000,Villa,7,1931,meget høj,"1,38",597,1.385,193,62098,D,https://www.dingeo.dk/adresse/2920-charlottenlund/slotsvej-81/
Rosenstandsvej 30,55.758573,12.565161,6795000,Ejerlejlighed,4,1977,mellem,531,268,402,85,79941,D,https://www.dingeo.dk/adresse/2920-charlottenlund/rosenstandsvej-30/
Henrik Hertz Vej 19,55.759575,12.57858,16995000,Villa,7,1903,lav,356,149,302,180,94416,D,https://www.dingeo.dk/adresse/2920-charlottenlund/henrik%20hertz%20vej-19/
"Egehøjvej 11, 1. ",55.75827,12.58338,7195000,Villalejlighed,3,,lav,690,169,613,118,60974,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/egeh%C3%B8jvej-11/1-/
"Holmegårdsvej 1B, st. th",55.764193,12.579309,3495000,Ejerlejlighed,3,,lav,442,403,209,72,48541,D,https://www.dingeo.dk/adresse/2920-charlottenlund/holmeg%C3%A5rdsvej-1b/st-th/
"Sophus Bauditz Vej 4, 3. th",55.758177,12.593679,5995000,Ejerlejlighed,3,1900,høj,"1,30",221,1.176,78,76858,E,https://www.dingeo.dk/adresse/2920-charlottenlund/sophus%20bauditz%20vej-4/3-th/
Ellevadsvej 8,55.75154,12.55954,12995000,Villa,5,1959,mellem,732,312,626,143,90874,D,https://www.dingeo.dk/adresse/2920-charlottenlund/ellevadsvej-8/
Lindegårdsvej 14A,55.758612,12.568205,10350000,Villa,5,,mellem,458,176,392,109,94954,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/lindeg%C3%A5rdsvej-14a/
"Gyldenlundsvej 34, 1. ",55.759395,12.582628,5995000,Villalejlighed,4,1933,lav,590,261,499,101,59356,D,https://www.dingeo.dk/adresse/2920-charlottenlund/gyldenlundsvej-34/1-/
Gyldenlundsvej 26,55.758368,12.581295,12500000,Villa,6,,lav,575,301,512,161,77639,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/gyldenlundsvej-26/
Ordrupvej 36A,55.764937,12.580941,5495000,Ejerlejlighed,3,1983,lav,574,409,340,88,62443,B,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-36a/
"Jægersborg Alle 27B, 4. mf",55.754343,12.568468,4495000,Ejerlejlighed,2,1936,mellem,85,247,106,68,66102,C,https://www.dingeo.dk/adresse/2920-charlottenlund/j%C3%A6gersborg%20alle-27b/4-mf/
Ellinorsvej 27,55.747713,12.561474,15995000,Villa,6,1913,høj,927,373,865,192,83307,D,https://www.dingeo.dk/adresse/2920-charlottenlund/ellinorsvej-27/
"Ordrupvej 112A, 3. ",55.759763,12.569508,4795000,Ejerlejlighed,3,1933,høj,355,91,269,96,49947,D,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-112a/3-/
Strandvejen 321A,55.762406,12.597067,11900000,Villa,7,1827,høj,"1,46",203,1.274,151,78807,D,https://www.dingeo.dk/adresse/2920-charlottenlund/strandvejen-321a/
Ordruphøjvej 37,55.764196,12.570167,14800000,Villa,4,1980,høj,390,138,430,201,73631,C,https://www.dingeo.dk/adresse/2920-charlottenlund/ordruph%C3%B8jvej-37/
"Ordrupvej 76B, 4. tv",55.761857,12.574929,2995000,Ejerlejlighed,2,,lav,61,196,77,65,46076,C,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-76b/4-tv/
"Prinsesse Alexandrines Alle 14, 1. th",55.754622,12.563826,8595000,Ejerlejlighed,5,,mellem,377,338,218,126,68214,D,https://www.dingeo.dk/adresse/2920-charlottenlund/prinsesse%20alexandrines%20alle-14/1-th/
"Lille Fredensvej 7, 1. ",55.754677,12.57075,14400000,Ejerlejlighed,6,,lav,65,350,56,342,42105,D,https://www.dingeo.dk/adresse/2920-charlottenlund/lille%20fredensvej-7/1-/
Enighedsvej 51,55.753627,12.55991,13495000,Villa,5,1957,mellem,635,181,489,151,89370,D,https://www.dingeo.dk/adresse/2920-charlottenlund/enighedsvej-51/
"Ordrupvej 39A, 3. ",55.765334,12.582937,18995000,Ejerlejlighed,6,,lav,701,413,466,181,104944,A2010,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-39a/3-/
"Ordrupvej 81A, 4. tv",55.761842,12.575661,4245000,Ejerlejlighed,3,1955,lav,102,168,31,84,50535,D,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-81a/4-tv/
Krathusvej 11,55.767842,12.572732,32500000,Villa,8,1939,høj,706,301,623,251,129482,G,https://www.dingeo.dk/adresse/2920-charlottenlund/krathusvej-11/
Strandvejen 240A,55.760223,12.597907,8495000,Villa,3,1858,høj,"1,52",234,1.358,72,117986,F,https://www.dingeo.dk/adresse/2920-charlottenlund/strandvejen-240a/
Holmegårdsvej 42,55.769866,12.577276,13995000,Villa,5,1928,høj,946,651,782,178,78623,G,https://www.dingeo.dk/adresse/2920-charlottenlund/holmeg%C3%A5rdsvej-42/
"Ordrupvej 41C, 2. 3",55.765007,12.582233,1895000,Ejerlejlighed,1,,lav,643,387,409,44,43068,D,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-41c/2-3/
"Hyldegårds Tværvej 3A, 1. th",55.760718,12.580078,3495000,Ejerlejlighed,3,,lav,388,205,284,75,46600,E,https://www.dingeo.dk/adresse/2920-charlottenlund/hyldeg%C3%A5rds%20tv%C3%A6rvej-3a/1-th/
Slotsvej 35A,55.763851,12.556267,10995000,Villa,7,1966,høj,"1,17",718,1.139,194,56675,D,https://www.dingeo.dk/adresse/2920-charlottenlund/slotsvej-35a/
"Brannersvej 21, 2. 17",55.756949,12.57037,2395000,Ejerlejlighed,2,,lav,266,330,289,49,48877,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/brannersvej-21/2-17/
"Emilievej 3, 1. ",55.757089,12.567064,9500000,Ejerlejlighed,4,1882,mellem,327,353,217,120,79166,C,https://www.dingeo.dk/adresse/2920-charlottenlund/emilievej-3/1-/
Emilievej 16,55.758366,12.564488,16995000,Villa,4,1994,mellem,537,316,396,271,62712,B,https://www.dingeo.dk/adresse/2920-charlottenlund/emilievej-16/
Søbakken 21,55.760134,12.595861,24000000,Villa,7,1891,høj,"1,39",107,1.233,188,127659,D,https://www.dingeo.dk/adresse/2920-charlottenlund/s%C3%B8bakken-21/
Strandvejen 186B,55.753719,12.593448,30000000,Villa,5,1955,mellem,"1,50",576,1.304,130,230769,G,https://www.dingeo.dk/adresse/2920-charlottenlund/strandvejen-186b/
"Lindegårdsvej 11, 4. tv",55.758713,12.56901,4995000,Ejerlejlighed,3,,mellem,453,171,358,87,57413,E,https://www.dingeo.dk/adresse/2920-charlottenlund/lindeg%C3%A5rdsvej-11/4-tv/
Skovgårdsvej 14,55.762304,12.573264,12595000,Villa,7,1935,lav,103,293,169,175,71971,E,https://www.dingeo.dk/adresse/2920-charlottenlund/skovg%C3%A5rdsvej-14/
Slotsvej 22A,55.762291,12.557559,15195000,Villa,7,,høj,"1,06",722,1.001,190,79973,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/slotsvej-22a/
"Ordrup Jagtvej 42B, 3. tv",55.762522,12.585795,4195000,Ejerlejlighed,3,1934,lav,750,159,556,78,53782,C,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrup%20jagtvej-42b/3-tv/
Høstvej 29,55.750425,12.559168,20995000,Villa,7,1931,mellem,816,212,728,246,85345,E,https://www.dingeo.dk/adresse/2920-charlottenlund/h%C3%B8stvej-29/
Kirkevej 25,55.762453,12.57868,14800000,Villa,5,1956,lav,306,245,110,161,91925,C,https://www.dingeo.dk/adresse/2920-charlottenlund/kirkevej-25/
"Brannersvej 25, 3. 67",55.756891,12.56964,2365000,Ejerlejlighed,1,1972,mellem,257,353,253,45,52555,D,https://www.dingeo.dk/adresse/2920-charlottenlund/brannersvej-25/3-67/
"Ordrupvej 112B, 4. tv",55.759739,12.569342,5495000,Ejerlejlighed,4,,høj,365,84,279,103,53349,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-112b/4-tv/
"Forårsvej 8, 1. ",55.754375,12.56306,9500000,Villalejlighed,4,1902,mellem,426,295,272,101,94059,D,https://www.dingeo.dk/adresse/2920-charlottenlund/for%C3%A5rsvej-8/1-/
"Broholms Alle 13E, st. tv",55.761421,12.5831,3995000,Ejerlejlighed,4,,lav,570,52,414,86,46453,C,https://www.dingeo.dk/adresse/2920-charlottenlund/broholms%20alle-13e/st-tv/
"Strandvejen 325, 2. th",55.762831,12.596989,5395000,Ejerlejlighed,3,,høj,"1,46",158,1.268,73,73904,D,https://www.dingeo.dk/adresse/2920-charlottenlund/strandvejen-325/2-th/
Skjoldhøj Alle 14A,55.753197,12.591714,11450000,Rækkehus,3,1978,mellem,"1,41",487,1.193,109,105045,C,https://www.dingeo.dk/adresse/2920-charlottenlund/skjoldh%C3%B8j%20alle-14a/
"Hyldegårdsvej 34D, 2. mf",55.759839,12.579666,2145000,Ejerlejlighed,2,100 MBit,lav,398,191,321,45,47666,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/hyldeg%C3%A5rdsvej-34d/2-mf/
"Brannersvej 21, 3. 19",55.756949,12.57037,2195000,Ejerlejlighed,2,,lav,266,330,289,47,46702,D,https://www.dingeo.dk/adresse/2920-charlottenlund/brannersvej-21/3-19/
"Morescosvej 14, 3. tv",55.760263,12.572228,6995000,Ejerlejlighed,4,,lav,187,57,91,135,51814,D,https://www.dingeo.dk/adresse/2920-charlottenlund/morescosvej-14/3-tv/
Bernstorffsvej 169,55.750781,12.557258,17500000,Villa,7,1935,mellem,900,163,793,238,73529,A2010,https://www.dingeo.dk/adresse/2920-charlottenlund/bernstorffsvej-169/
"Ordruphøjvej 54, 1. ",55.765067,12.57038,8250000,Villalejlighed,4,1936,høj,460,42,494,133,62030,D,https://www.dingeo.dk/adresse/2920-charlottenlund/ordruph%C3%B8jvej-54/1-/
"Broholms Alle 26, 1. th",55.762542,12.585135,3150000,Ejerlejlighed,3,,lav,709,130,514,69,45652,D,https://www.dingeo.dk/adresse/2920-charlottenlund/broholms%20alle-26/1-th/
Ordrup Have 12,55.762111,12.564535,11875000,Villa,5,1958,høj,616,320,580,174,68247,E,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrup%20have-12/
Hjortevangen 7,55.766948,12.577321,31500000,Villa,9,1929,lav,634,459,459,264,119318,D,https://www.dingeo.dk/adresse/2920-charlottenlund/hjortevangen-7/
Gyldenlundsvej 43,55.759447,12.581349,9395000,Villa,3,1944,lav,514,290,430,146,64349,F,https://www.dingeo.dk/adresse/2920-charlottenlund/gyldenlundsvej-43/
"Ordrupvej 109, 4. th",55.760348,12.572231,3495000,Ejerlejlighed,3,,lav,179,66,85,85,41117,D,https://www.dingeo.dk/adresse/2920-charlottenlund/ordrupvej-109/4-th/
Berlingsbakke 3,55.763325,12.571616,11495000,Villa,5,,lav,256,241,303,129,89108,N/A,https://www.dingeo.dk/adresse/2920-charlottenlund/berlingsbakke-3/
"Kirkevej 18, 1. ",55.761116,12.57766,9995000,Villalejlighed,6,,lav,228,84,131,140,71392,C,https://www.dingeo.dk/adresse/2920-charlottenlund/kirkevej-18/1-/
