Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
"Kammerrådensvej 17, st. tv",55.879096,12.496929,2595000,Ejerlejlighed,3,1949,mellem,212,304,99,81,32037,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/kammerr%C3%A5densvej-17/st-tv/
"Dronningedammen 2, st. th",55.880205,12.499292,4795000,Ejerlejlighed,3,,mellem,106,113,159,111,43198,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/dronningedammen-2/st-th/
"Alsvej 4B, 2. 6",55.88296,12.508639,1039981,Andelsbolig,2,,mellem,709,162,52,56,18571,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/alsvej-4b/2-6/
Selmers Vænge 4,55.88097,12.503328,3995000,Rækkehus,4,1978,mellem,332,196,373,89,44887,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/selmers%20v%C3%A6nge-4/
Moseranden 9,55.856496,12.502392,9500000,Villa,4,1951,meget høj,"2,72",1070,2.495,123,77235,F,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/moseranden-9/
Holmevænget 3,55.900544,12.488305,4445000,Rækkehus,5,1977,lav,"1,04",385,808,154,28863,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/holmev%C3%A6nget-3/
Byporten 88,55.880605,12.495214,2795000,Ejerlejlighed,3,,mellem,187,325,166,76,36776,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/byporten-88/
Gøgevang 39,55.875857,12.511775,9995000,Villa,8,1962,høj,"1,03",438,763,208,48052,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/g%C3%B8gevang-39/
Ringvej 17,55.891357,12.481636,4695000,Villa,4,1963,lav,"1,06",617,1.051,104,45144,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/ringvej-17/
Boelsvang 2,55.90286,12.490487,3495000,Rækkehus,5,1977,lav,"1,04",109,705,135,25888,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/boelsvang-2/
Ålhøj 5,55.858321,12.498187,4145000,Fritidshus,4,1974,mellem,"2,50",898,2.280,84,49345,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/%C3%A5lh%C3%B8j-5/
Ahornvej 33,55.887524,12.491304,4995000,Villa,4,1967,mellem,352,61,332,124,40282,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/ahornvej-33/
Falkevej 1,55.887679,12.501709,7295000,Villa,7,1965,mellem,312,228,259,178,40983,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/falkevej-1/
Gøgevang 65,55.873359,12.513723,9895000,Villa,5,,høj,"1,30",369,1.064,152,65098,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/g%C3%B8gevang-65/
"Gl Hovedgade 8, 3. 21",55.877334,12.49789,4095000,Ejerlejlighed,4,1960,mellem,394,440,173,116,35301,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/gl%20hovedgade-8/3-21/
"Mikkelborg Park 23, 2. th",55.908173,12.524143,3995000,Ejerlejlighed,3,1987,lav,"2,76",1200,1.687,99,40353,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/mikkelborg%20park-23/2-th/
"Alsvej 4B, 5. 5",55.88296,12.508639,926483,Andelsbolig,2,,mellem,709,162,52,56,16544,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/alsvej-4b/5-5/
"Hovedgaden 37A, 2. th",55.879408,12.498308,3995000,Ejerlejlighed,3,,mellem,164,221,61,118,33855,A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/hovedgaden-37a/2-th/
Brådebæksvej 16,55.865503,12.48952,10995000,Villa,5,2008,høj,"1,79",229,1.588,235,46787,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/br%C3%A5deb%C3%A6ksvej-16/
Dalvej 10,55.883258,12.507384,5095000,Villa,5,,mellem,647,148,116,139,36654,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/dalvej-10/
"Hørsholm Park 1, 1. th",55.88069,12.508217,3395000,Ejerlejlighed,4,1969,mellem,644,186,201,113,30044,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/h%C3%B8rsholm%20park-1/1-th/
"Usserød Kongevej 35C, st. th",55.884064,12.497185,1895000,Ejerlejlighed,2,1939,mellem,358,387,230,60,31583,E,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/usser%C3%B8d%20kongevej-35c/st-th/
Grønnegade 32,55.880466,12.465919,4500000,Villa,4,1870,lav,"2,05",1384,1.984,240,18750,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/gr%C3%B8nnegade-32/
Rungstedvej 29,55.879483,12.50444,6195000,Villa,6,1927,mellem,432,298,389,184,33668,E,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/rungstedvej-29/
Holmager 19,55.858829,12.503491,7995000,Villa,5,2005,meget høj,"2,47",1025,2.247,150,53300,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/holmager-19/
"Bybjergvej 15, st. tv",55.883709,12.500094,2595000,Ejerlejlighed,3,,mellem,338,295,276,77,33701,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/bybjergvej-15/st-tv/
Dronningvej 20,55.880641,12.50127,7495000,Rækkehus,5,,mellem,203,79,252,143,52412,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/dronningvej-20/
Stolbergsvej 4,55.87921,12.505511,4495000,Rækkehus,4,1966,mellem,507,308,414,98,45867,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/stolbergsvej-4/
"Ørbækgårds Alle 409, st. th",55.878758,12.491061,3995000,Ejerlejlighed,3,2002,mellem,507,274,470,95,42052,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/%C3%B8rb%C3%A6kg%C3%A5rds%20alle-409/st-th/
Stenhavevej 16,55.892203,12.48634,5295000,Villa,5,1877,lav,847,442,850,156,33942,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/stenhavevej-16/
Hyldestykket 16,55.861666,12.492577,7495000,Villa,6,2015,høj,"2,16",466,1.945,204,36740,A2020,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/hyldestykket-16/
Stenhavevej 12B,55.892295,12.487372,3250000,Rækkehus,3,1900,mellem,803,429,808,77,42207,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/stenhavevej-12b/
Bomosevej 28,55.859046,12.500397,7800000,Villa,7,2006,meget høj,"2,43",889,2.203,194,40206,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/bomosevej-28/
"Hovedgaden 37A, 2. tv",55.879408,12.498308,4750000,Ejerlejlighed,4,,mellem,164,221,61,145,32758,A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/hovedgaden-37a/2-tv/
"Hørsholm Park 10, 2. mf",55.881484,12.50688,2475000,Ejerlejlighed,2,,mellem,563,64,157,69,35869,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/h%C3%B8rsholm%20park-10/2-mf/
Svenstrupvej 11,55.890024,12.486515,4175000,Rækkehus,5,,mellem,713,299,707,113,36946,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/svenstrupvej-11/
"Hørsholm Park 6, 5. mf",55.882008,12.508384,2395000,Ejerlejlighed,2,,mellem,666,134,55,69,34710,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/h%C3%B8rsholm%20park-6/5-mf/
Sandbjergvej 2,55.852661,12.495681,27500000,Villa,6,1972,mellem,"3,14",481,2.869,249,110441,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/sandbjergvej-2/
Byporten 16,55.881523,12.494694,3595000,Ejerlejlighed,5,200 MBit,mellem,229,358,153,99,36313,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/byporten-16/
Bakkehusene 67,55.896396,12.478117,4595000,Rækkehus,6,1979,høj,"1,09",581,1.061,138,33297,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/bakkehusene-67/
Toftebjergvej 27,55.863308,12.488414,3995000,Villa,4,1952,høj,"2,05",409,1.841,134,29813,E,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/toftebjergvej-27/
Ringvej 2B,55.893085,12.481914,6495000,Rækkehus,5,0,lav,"1,13",480,1.133,175,37114,A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/ringvej-2b/
"Ellevej 8B, 1. th",55.886784,12.496463,2645000,Ejerlejlighed,3,,mellem,84,399,50,87,30402,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/ellevej-8b/1-th/
Sangsvanevej 28,55.89378,12.512905,5795000,Villa,7,1977,høj,"1,24",355,582,163,35552,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/sangsvanevej-28/
Johannevej 26,55.885053,12.503664,10000000,Villa,7,1961,mellem,514,318,425,197,50761,A2010,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/johannevej-26/
Rosenvej 4,55.884925,12.500082,6495000,Villa,5,1964,mellem,354,430,339,159,40849,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/rosenvej-4/
Ørbækgårds Alle 202,55.877813,12.489092,4895000,Rækkehus,4,2005,mellem,668,125,606,124,39475,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/%C3%B8rb%C3%A6kg%C3%A5rds%20alle-202/
Stampevænget 28,55.891971,12.47865,3495000,Rækkehus,3,1986,lav,"1,26",717,1.252,99,35303,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/stampev%C3%A6nget-28/
Mosevej 69,55.884105,12.500311,3495000,Rækkehus,3,1877,mellem,384,338,317,83,42108,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/mosevej-69/
Donsevej 36,55.900097,12.422791,6495000,Villa,5,1852,meget lav,"3,41",1830,3.409,164,39603,E,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/donsevej-36/
Slotsbakken 72,55.901842,12.507806,4750000,Rækkehus,4,1986,lav,"1,74",366,450,121,39256,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/slotsbakken-72/
Stenhavegård 3,55.893486,12.482319,4000000,Rækkehus,4,1993,lav,"1,14",430,1.139,114,35087,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/stenhaveg%C3%A5rd-3/
Stenhavevej 14A,55.892228,12.487038,3195000,Rækkehus,4,1986,mellem,814,436,818,85,37588,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/stenhavevej-14a/
"Opnæsgård 33, 2. th",55.88318,12.514938,1644979,Andelsbolig,3,,mellem,845,431,410,93,17687,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/opn%C3%A6sg%C3%A5rd-33/2-th/
Ved Stampedammen 10,55.890166,12.488233,4495000,Rækkehus,4,1964,mellem,622,275,618,109,41238,E,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/ved%20stampedammen-10/
"Gl Hovedgade 15B, 2. 31",55.877518,12.497044,2545000,Ejerlejlighed,1,,mellem,380,443,173,66,38560,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/gl%20hovedgade-15b/2-31/
Axel Heides Vej 46,55.907784,12.514417,4995000,Rækkehus,3,2008,mellem,"2,50",582,1.154,122,40942,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/axel%20heides%20vej-46/
Mikkelborg Alle 128,55.911736,12.519074,5695000,Rækkehus,5,1987,mellem,"2,72",967,1.673,148,38479,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/mikkelborg%20alle-128/
"Gl Hovedgade 8, 1. 8",55.877334,12.49789,3795000,Ejerlejlighed,3,1960,mellem,394,440,173,100,37950,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/gl%20hovedgade-8/1-8/
Stolbergsvej 24E,55.877511,12.504381,6850000,Rækkehus,4,2017,høj,547,258,407,130,52692,A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/stolbergsvej-24e/
Nedenomsvej 13,55.858054,12.479496,16800000,Villa,7,1890,mellem,"2,80",1223,2.606,348,48275,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/nedenomsvej-13/
Damsholtevej 22B,55.895428,12.432341,9500000,Villa,5,,mellem,"2,98",2364,2.974,213,44600,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/damsholtevej-22b/
Birkevej 9,55.889286,12.498769,7995000,Villa,6,2016,mellem,231,398,196,164,48750,A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/birkevej-9/
"Hørsholm Park 7, 2. mf",55.881959,12.508109,2475000,Ejerlejlighed,2,,mellem,648,116,67,69,35869,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/h%C3%B8rsholm%20park-7/2-mf/
"Gl Hovedgade 15A, 3. 18",55.877323,12.497099,2095000,Ejerlejlighed,2,1977,mellem,400,461,191,61,34344,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/gl%20hovedgade-15a/3-18/
Ved Højmosen 134,55.894172,12.498622,5695000,Rækkehus,6,1974,mellem,748,682,537,169,33698,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/ved%20h%C3%B8jmosen-134/
Kohaven 5,55.878407,12.504376,10995000,Villa,5,1976,mellem,485,357,382,199,55251,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/kohaven-5/
Ørnevej 15,55.891188,12.507629,6795000,Villa,5,1965,høj,800,329,163,127,53503,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/%C3%B8rnevej-15/
"Usserød Kongevej 35B, st. th",55.884219,12.49768,1995000,Ejerlejlighed,2,1939,mellem,369,388,251,60,33250,E,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/usser%C3%B8d%20kongevej-35b/st-th/
Gøgevang 82,55.872178,12.513363,7495000,Villa,5,1963,høj,"1,37",238,1.184,121,61942,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/g%C3%B8gevang-82/
"Gl Hovedgade 15D, 2. 71",55.877968,12.496918,2295000,Ejerlejlighed,2,,mellem,332,403,138,66,34772,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/gl%20hovedgade-15d/2-71/
Brombærdalen 7,55.889599,12.498302,6495000,Villa,7,1960,mellem,250,427,222,169,38431,E,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/bromb%C3%A6rdalen-7/
Møllevænget 16,55.876673,12.494116,7475000,Villa,6,1937,mellem,532,461,367,180,41527,E,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/m%C3%B8llev%C3%A6nget-16/
Bomosevej 33,55.858793,12.501421,11998000,Villa,8,2017,meget høj,"2,46",948,2.236,244,49172,A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/bomosevej-33/
Slotsbakken 50,55.902116,12.506266,3995000,Rækkehus,4,1986,lav,"1,73",326,367,119,33571,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/slotsbakken-50/
Ringvej 28,55.890772,12.479527,4700000,Villa,5,1992,lav,"1,16",690,1.150,136,34558,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/ringvej-28/
Christianshusvej 113,55.900284,12.476578,3750000,Villa,4,1983,høj,649,818,620,108,34722,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/christianshusvej-113/
Stolbergsvej 7,55.8781,12.506245,11950000,Villa,6,1922,mellem,603,330,505,187,63903,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/stolbergsvej-7/
Hjortevej 1,55.895479,12.499223,5495000,Villa,6,1969,mellem,898,537,603,153,35915,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/hjortevej-1/
Stenhavevej 6,55.892478,12.48817,4795000,Rækkehus,5,1962,mellem,780,413,787,134,35783,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/stenhavevej-6/
Byporten 37,55.881421,12.495191,3150000,Ejerlejlighed,5,1987,mellem,195,325,129,102,30882,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/byporten-37/
Ørbækgårds Alle 416,55.878529,12.492073,4475000,Rækkehus,4,2002,mellem,465,326,407,115,38913,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/%C3%B8rb%C3%A6kg%C3%A5rds%20alle-416/
Fuglemosevej 15,55.897206,12.499579,7250000,Villa,6,1922,lav,"1,09",369,410,158,45886,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/fuglemosevej-15/
Søvang 31,55.874037,12.511303,7795000,Villa,4,1967,høj,"1,13",344,954,132,59053,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/s%C3%B8vang-31/
"Hørsholm Park 12, 2. mf",55.881168,12.50706,2485000,Ejerlejlighed,2,,mellem,571,100,177,69,36014,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/h%C3%B8rsholm%20park-12/2-mf/
Kærvej 29,55.897763,12.487945,6495000,Villa,5,1979,lav,"1,23",184,896,189,34365,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/k%C3%A6rvej-29/
Sangsvanevej 40,55.893974,12.512531,4995000,Villa,4,1977,høj,"1,23",382,574,114,43815,E,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/sangsvanevej-40/
Møllevej 1A,55.896958,12.497609,5695000,Villa,6,1997,lav,"1,05",399,479,140,40678,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/m%C3%B8llevej-1a/
Kirstineparken 38,55.887043,12.509192,7495000,Rækkehus,5,1966,høj,790,294,507,135,55518,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/kirstineparken-38/
Ørbækgårds Alle 224,55.879351,12.488404,4995000,Rækkehus,4,2005,mellem,641,194,619,133,37556,A2010,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/%C3%B8rb%C3%A6kg%C3%A5rds%20alle-224/
Vingen 5,55.857529,12.498815,7295000,Villa,5,2006,mellem,"2,59",994,2.368,198,36843,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/vingen-5/
Brådebæksvej 33B,55.864941,12.488382,6495000,Villa,5,1999,høj,"1,88",315,1.672,173,37543,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/br%C3%A5deb%C3%A6ksvej-33b/
Stumpedyssevej 27,55.885284,12.414084,5495000,Villa,5,1962,mellem,"4,03",1108,2.778,182,30192,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/stumpedyssevej-27/
Grønnegade 27,55.880772,12.464675,3995000,Villa,5,1945,lav,"2,13",1468,2.061,112,35669,F,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/gr%C3%B8nnegade-27/
Stasevangsvej 13,55.896801,12.447864,4495000,Fritidshus,1,1957,høj,"2,03",2508,2.018,33,136212,N/A,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/stasevangsvej-13/
Bloustrødvej 22B,55.893282,12.488738,9995000,Villa,4,1989,mellem,822,333,833,148,67533,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/bloustr%C3%B8dvej-22b/
Pilekærvej 2,55.883952,12.42137,25000000,Landejendom,6,1868,mellem,"4,22",1595,3.040,227,110132,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/pilek%C3%A6rvej-2/
Høsterkøb Byvej 2,55.857766,12.48261,10495000,Villa,6,1800,mellem,"2,75",1118,2.549,263,39904,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/h%C3%B8sterk%C3%B8b%20byvej-2/
Slotsbakken 87,55.903129,12.506263,3995000,Rækkehus,6,1986,lav,"1,84",425,424,101,39554,C,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/slotsbakken-87/
Slotsdalen 63,55.909388,12.518396,3895000,Rækkehus,4,1989,mellem,"2,77",847,1.462,107,36401,B,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/slotsdalen-63/
Bolbrovej 201,55.890368,12.497741,5295000,Villa,7,1963,mellem,322,488,303,172,30784,E,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/bolbrovej-201/
"Mikkelborg Park 8, 1. tv",55.9069,12.525113,3395000,Ejerlejlighed,2,,lav,"2,62",1269,1.679,80,42437,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/mikkelborg%20park-8/1-tv/
"Mikkelborg Park 24, 1. th",55.908305,12.524171,2395000,Ejerlejlighed,2,1987,lav,"2,78",1202,1.695,73,32808,D,https://www.dingeo.dk/adresse/2970-h%C3%B8rsholm/mikkelborg%20park-24/1-th/
