Address,X,Y,Price,Type,Room count,Construction year,Risk of burglary,Distance to pharmacy,Distance to daycare,Distance to grocery store,Size,Squaremeter price,Energy class,Url
Svanevej 1,55.985812,12.548529,3750000,Villa,4,1976,høj,"1,10",485,1.006,145,25862,E,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/svanevej-1/
Jernbane Alle 28B,55.992813,12.549015,3695000,Villa,4,1972,høj,378,420,287,128,28867,D,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/jernbane%20alle-28b/
Strandvejen 326,55.996204,12.562993,11250000,Villa,5,2022,mellem,"1,11",897,1.065,166,67771,A2015,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/strandvejen-326/
Tibberup Alle 38,55.982082,12.541567,6850000,Villa,6,1973,mellem,"1,52",867,1.437,165,41515,A2010,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/tibberup%20alle-38/
Ametystvej 13,55.98458,12.541266,4585000,Villa,4,1968,høj,"1,26",604,1.171,128,35820,D,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/ametystvej-13/
Ny Strandvej 20,55.985271,12.550145,8295000,Villa,9,1977,høj,"1,18",496,1.086,248,33447,C,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/ny%20strandvej-20/
Mellemvangsvej 10,55.990658,12.539772,5495000,Villa,7,1953,høj,665,308,607,140,39250,E,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/mellemvangsvej-10/
Ved Sundet 2,55.995289,12.562645,8995000,Villa,5,1971,mellem,"1,08",886,1.038,190,47342,D,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/ved%20sundet-2/
"Søndermarken 64, 1. th",55.993711,12.538205,1895000,Ejerlejlighed,4,1963,mellem,519,382,484,89,21292,D,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/s%C3%B8ndermarken-64/1-th/
Rolighedsparken 38,55.990541,12.525775,3495000,Rækkehus,3,2008,mellem,"1,39",463,1.350,81,43148,C,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/rolighedsparken-38/
Mørdrupvej 126,56.001766,12.533123,3900000,Villa,5,1820,mellem,"1,05",971,1.061,131,29770,E,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/m%C3%B8rdrupvej-126/
Kofod Anchers Vej 34A,55.988358,12.539368,4195000,Rækkehus,6,1976,høj,899,350,830,169,24822,F,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/kofod%20anchers%20vej-34a/
Gylfesvej 4,55.991179,12.557444,7995000,Villa,3,1910,høj,898,363,827,92,86902,D,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/gylfesvej-4/
Jernbane Alle 108,55.986368,12.547334,3600000,Villa,5,1980,høj,"1,03",419,936,136,26470,G,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/jernbane%20alle-108/
Tibberup Alle 13,55.982594,12.544203,5995000,Villa,5,2002,mellem,"1,45",792,1.356,168,35684,C,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/tibberup%20alle-13/
Kelleris Vang 65,55.985246,12.528059,3498000,Rækkehus,4,2001,høj,"1,61",143,1.560,112,31232,B,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/kelleris%20vang-65/
Thulevej 4B,55.98935,12.527875,5895000,Villa,5,1989,høj,"1,33",315,1.289,176,33494,A2010,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/thulevej-4b/
"Søndermarken 26, 1. mf",55.994075,12.542513,770000,Ejerlejlighed,1,1963,mellem,263,154,221,35,22000,D,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/s%C3%B8ndermarken-26/1-mf/
Toftevej 3D,55.992316,12.555392,7695000,Villa,4,1984,høj,721,359,653,140,54964,C,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/toftevej-3d/
Dyremosevej 13,55.981687,12.539083,5495000,Villa,5,1962,mellem,"1,60",903,1.519,139,39532,D,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/dyremosevej-13/
Vester Bomvej 1,55.983967,12.54299,4395000,Villa,7,1970,mellem,"1,30",645,1.215,147,29897,C,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/vester%20bomvej-1/
Hyrdevej 29,55.992694,12.536029,3995000,Villa,5,1965,høj,693,558,656,141,28333,D,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/hyrdevej-29/
Ved Bækken 13,55.988441,12.53773,3495000,Villa,4,1964,høj,942,444,880,122,28647,D,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/ved%20b%C3%A6kken-13/
Tibberup Alle 51,55.980962,12.544232,4695000,Villa,6,1977,mellem,"1,63",973,1.537,159,29528,B,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/tibberup%20alle-51/
"Rugmarken 43, 1. tv",55.995677,12.539159,1795000,Ejerlejlighed,3,1971,mellem,413,277,395,96,18697,D,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/rugmarken-43/1-tv/
"Søndermarken 58, 2. tv",55.994311,12.539588,2225000,Ejerlejlighed,4,,mellem,412,273,379,89,25000,N/A,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/s%C3%B8ndermarken-58/2-tv/
Myremalmsvej 71,55.986576,12.52009,5995000,Villa,7,0,mellem,"1,91",484,1.873,176,34062,A,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/myremalmsvej-71/
Mørdrupvej 28,55.993953,12.556868,8745000,Villa,10,1908,høj,738,564,686,242,36136,D,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/m%C3%B8rdrupvej-28/
Bakkegårdsvej 40,55.986351,12.547939,7750000,Villa,4,1946,høj,"1,04",440,942,142,54577,D,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/bakkeg%C3%A5rdsvej-40/
Bakken 6,55.980219,12.547021,6795000,Villa,4,2005,mellem,"1,71",1069,1.616,115,59086,B,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/bakken-6/
Tibberup Alle 11,55.982603,12.544686,4495000,Villa,6,1969,mellem,"1,45",791,1.353,159,28270,C,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/tibberup%20alle-11/
Tibberup Møllevej 16,55.984786,12.55043,5995000,Villa,5,1977,høj,"1,24",543,1.142,161,37236,C,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/tibberup%20m%C3%B8llevej-16/
"Vester Torv 6, 1. th",55.994638,12.543521,2895000,Ejerlejlighed,4,1975,mellem,173,79,132,155,18677,C,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/vester%20torv-6/1-th/
Tibberup Møllevej 6,55.985044,12.551567,7800000,Villa,5,1945,høj,"1,23",501,1.135,149,52348,F,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/tibberup%20m%C3%B8llevej-6/
Stokholmsvej 66,55.992617,12.542241,5195000,Villa,5,1961,høj,397,313,341,125,41560,C,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/stokholmsvej-66/
Roligheds Alle 32,56.002473,12.547851,8500000,Villa,5,1965,meget høj,774,656,804,206,41262,B,https://www.dingeo.dk/adresse/3060-esperg%C3%A6rde/roligheds%20alle-32/
